GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2019-08-10 15:00:00,l,h,0.670022,0,0.855516,3,1.0922,0,0.670022,0.855516,"{'att': 274, 'def': 28}","{'att': 230, 'def': 20}",9.785714285714286,11.5,7,5,-0.18549400000000005
2,2019-08-17 15:00:00,l,a,1.17279,0,0.832913,1,1.663,0,1.17279,0.832913,"{'att': 157, 'def': 40}","{'att': 195, 'def': 22}",3.925,8.863636363636363,3,4,0.339877
3,2019-08-24 15:00:00,l,h,2.29348,1,3.45768,3,0.6389,0,2.29348,2.69651,"{'att': 195, 'def': 21}","{'att': 246, 'def': 19}",9.285714285714286,12.947368421052632,20,10,-0.4030299999999998
4,2019-08-31 15:00:00,d,a,1.1068,1,1.04131,1,1.3860999999999999,1,1.1068,1.04131,"{'att': 252, 'def': 21}","{'att': 294, 'def': 15}",12.0,19.6,6,2,0.06549000000000005
5,2019-09-15 15:30:00,d,h,2.83209,2,1.00616,2,2.5551,1,2.07092,1.00616,"{'att': 254, 'def': 28}","{'att': 257, 'def': 12}",9.071428571428571,21.416666666666668,12,7,1.0647600000000002
6,2019-09-21 14:00:00,l,a,0.344718,0,6.63049,8,0.0004,0,0.344718,5.86932,"{'att': 430, 'def': 12}","{'att': 238, 'def': 21}",35.833333333333336,11.333333333333334,1,13,-5.524602
7,2019-09-28 14:00:00,l,a,1.06615,0,1.16363,2,1.1868,0,1.06615,1.16363,"{'att': 239, 'def': 21}","{'att': 367, 'def': 16}",11.380952380952381,22.9375,10,5,-0.09748000000000001
8,2019-10-05 15:00:00,d,h,1.44318,0,0.353724,0,2.3876,1,1.44318,0.353724,"{'att': 310, 'def': 16}","{'att': 148, 'def': 22}",19.375,6.7272727272727275,2,5,1.089456
9,2019-10-19 15:00:00,d,a,0.846851,1,0.891617,1,1.2518,1,0.846851,0.891617,"{'att': 359, 'def': 19}","{'att': 171, 'def': 23}",18.894736842105264,7.434782608695652,2,10,-0.04476599999999997
10,2019-10-26 15:00:00,d,h,0.674903,0,0.899526,0,1.1381999999999999,1,0.674903,0.899526,"{'att': 342, 'def': 26}","{'att': 178, 'def': 19}",13.153846153846153,9.368421052631579,5,3,-0.22462300000000002
11,2019-11-02 17:30:00,l,h,1.4744,1,2.18313,2,0.8637,0,0.713228,2.18313,"{'att': 505, 'def': 25}","{'att': 214, 'def': 19}",20.2,11.263157894736842,6,8,-1.4699019999999998
12,2019-11-08 20:00:00,w,a,1.36017,2,0.62104,0,1.9645,3,1.36017,0.62104,"{'att': 342, 'def': 22}","{'att': 144, 'def': 19}",15.545454545454545,7.578947368421052,3,11,0.7391300000000001
