GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2019-08-09 20:00:00,l,a,0.842407,1,2.23456,4,0.4405,0,0.842407,2.23456,"{'att': 236, 'def': 11}","{'att': 208, 'def': 35}",21.454545454545453,5.942857142857143,5,11,-1.392153
2,2019-08-17 15:00:00,w,h,2.09572,3,0.920429,1,2.2375,3,2.09572,0.920429,"{'att': 195, 'def': 14}","{'att': 350, 'def': 20}",13.928571428571429,17.5,9,6,1.175291
3,2019-08-24 12:30:00,l,h,1.07904,2,1.89428,3,0.7872000000000001,0,1.07904,1.89428,"{'att': 290, 'def': 29}","{'att': 302, 'def': 22}",10.0,13.727272727272727,5,12,-0.81524
4,2019-08-31 15:00:00,l,a,1.1674,0,2.20657,2,0.6576,0,1.1674,2.20657,"{'att': 236, 'def': 27}","{'att': 298, 'def': 38}",8.74074074074074,7.842105263157895,5,12,-1.0391700000000001
5,2019-09-14 16:30:00,w,h,1.7413,3,2.34436,2,0.9923,3,1.7413,2.34436,"{'att': 258, 'def': 14}","{'att': 191, 'def': 24}",18.428571428571427,7.958333333333333,6,14,-0.6030599999999999
6,2019-09-21 14:00:00,l,a,0.801428,0,2.39312,2,0.3365,0,0.801428,2.39312,"{'att': 149, 'def': 10}","{'att': 292, 'def': 25}",14.9,11.68,9,7,-1.591692
7,2019-09-28 14:00:00,l,a,0.712129,0,1.80497,2,0.5259,0,0.712129,1.0438,"{'att': 164, 'def': 18}","{'att': 294, 'def': 23}",9.11111111111111,12.782608695652174,10,11,-0.33167100000000005
8,2019-10-05 15:00:00,l,h,1.84838,1,3.67827,5,0.40170000000000006,0,1.84838,2.76412,"{'att': 145, 'def': 24}","{'att': 220, 'def': 25}",6.041666666666667,8.8,13,9,-0.9157400000000002
9,2019-10-19 15:00:00,d,a,0.402873,0,0.675554,0,0.9885,1,0.402873,0.675554,"{'att': 213, 'def': 18}","{'att': 254, 'def': 20}",11.833333333333334,12.7,5,7,-0.272681
10,2019-10-27 16:30:00,l,h,0.8924,1,4.51232,3,0.0461,0,0.8924,2.98998,"{'att': 225, 'def': 26}","{'att': 247, 'def': 26}",8.653846153846153,9.5,6,6,-2.0975800000000002
11,2019-11-02 15:00:00,l,a,0.455082,0,2.65496,2,0.17709999999999998,0,0.455082,2.65496,"{'att': 289, 'def': 19}","{'att': 216, 'def': 31}",15.210526315789474,6.967741935483871,5,15,-2.199878
12,2019-11-08 20:00:00,l,h,0.62104,0,1.36017,2,0.7555000000000001,0,0.62104,1.36017,"{'att': 144, 'def': 19}","{'att': 342, 'def': 22}",7.578947368421052,15.545454545454545,11,3,-0.7391300000000001
13,2019-11-23 15:00:00,w,a,1.80849,2,0.812693,0,2.1512000000000002,3,1.80849,0.812693,"{'att': 189, 'def': 23}","{'att': 137, 'def': 23}",8.217391304347826,5.956521739130435,4,15,0.9957969999999999
14,2019-12-01 14:00:00,d,h,0.810596,2,1.96157,2,0.4955,1,0.810596,1.20044,"{'att': 296, 'def': 12}","{'att': 205, 'def': 26}",24.666666666666668,7.884615384615385,2,10,-0.38984399999999997
15,2019-12-04 19:30:00,l,a,0.896647,1,2.00232,2,0.523,0,0.896647,2.00232,"{'att': 166, 'def': 12}","{'att': 335, 'def': 36}",13.833333333333334,9.305555555555555,3,9,-1.1056730000000001
16,2019-12-08 14:00:00,l,h,0.585805,1,0.712899,2,1.1511,0,0.585805,0.712899,"{'att': 198, 'def': 16}","{'att': 278, 'def': 25}",12.375,11.12,7,2,-0.12709399999999993
17,2019-12-14 15:00:00,d,a,1.16408,1,1.06421,1,1.4792,1,1.16408,1.06421,"{'att': 253, 'def': 22}","{'att': 211, 'def': 30}",11.5,7.033333333333333,7,5,0.0998699999999999
18,2019-12-21 15:00:00,l,h,1.26536,1,1.65224,2,1.0513,0,1.26536,1.65224,"{'att': 248, 'def': 17}","{'att': 246, 'def': 26}",14.588235294117647,9.461538461538462,4,2,-0.3868799999999999
19,2019-12-26 15:00:00,l,a,1.45005,0,0.654194,1,2.0065,0,1.45005,0.654194,"{'att': 166, 'def': 18}","{'att': 265, 'def': 23}",9.222222222222221,11.521739130434783,3,4,0.795856
20,2019-12-28 17:30:00,d,h,0.268052,2,1.82189,2,0.21989999999999998,1,0.268052,1.06076,"{'att': 254, 'def': 30}","{'att': 196, 'def': 20}",8.466666666666667,9.8,4,11,-0.792708
21,2020-01-01 17:30:00,d,h,1.66454,1,1.29896,1,1.6349,1,1.66454,1.29896,"{'att': 248, 'def': 22}","{'att': 192, 'def': 24}",11.272727272727273,8.0,7,7,0.36558
