GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2019-08-11 14:00:00,l,h,0.380551,0,1.13309,1,0.6213,0,0.380551,1.13309,"{'att': 383, 'def': 29}","{'att': 210, 'def': 19}",13.206896551724139,11.052631578947368,1,10,-0.752539
2,2019-08-17 15:00:00,l,a,0.920429,1,2.09572,3,0.565,0,0.920429,2.09572,"{'att': 350, 'def': 20}","{'att': 195, 'def': 14}",17.5,13.928571428571429,6,9,-1.175291
3,2019-08-25 16:30:00,w,a,0.51428,1,1.25927,0,0.6756,3,0.51428,1.25927,"{'att': 323, 'def': 10}","{'att': 92, 'def': 19}",32.3,4.842105263157895,5,8,-0.7449899999999999
4,2019-08-31 15:00:00,d,h,1.04131,1,1.1068,1,1.3018,1,1.04131,1.1068,"{'att': 294, 'def': 15}","{'att': 252, 'def': 21}",19.6,12.0,2,6,-0.06549000000000005
5,2019-09-14 11:30:00,l,a,0.291073,1,2.93281,3,0.0716,0,0.291073,2.93281,"{'att': 419, 'def': 10}","{'att': 167, 'def': 24}",41.9,6.958333333333333,4,19,-2.641737
6,2019-09-21 16:30:00,d,h,1.09807,0,1.21592,0,1.2702,1,1.09807,1.21592,"{'att': 458, 'def': 20}","{'att': 128, 'def': 21}",22.9,6.095238095238095,4,6,-0.11784999999999979
7,2019-09-29 15:30:00,l,a,0.054134,0,1.82438,5,0.12,0,0.054134,1.82438,"{'att': 393, 'def': 11}","{'att': 189, 'def': 34}",35.72727272727273,5.5588235294117645,1,13,-1.770246
8,2019-10-06 16:30:00,w,h,0.650296,1,0.969204,0,1.0303,3,0.650296,0.969204,"{'att': 313, 'def': 11}","{'att': 150, 'def': 22}",28.454545454545453,6.818181818181818,1,5,-0.31890799999999997
9,2019-10-19 15:00:00,l,a,0.197082,0,2.30068,1,0.1328,0,0.197082,2.30068,"{'att': 329, 'def': 14}","{'att': 107, 'def': 23}",23.5,4.6521739130434785,1,12,-2.103598
10,2019-10-27 14:00:00,d,h,0.603104,1,1.93255,1,0.4095,1,0.603104,1.93255,"{'att': 309, 'def': 8}","{'att': 240, 'def': 25}",38.625,9.6,3,6,-1.329446
11,2019-11-02 15:00:00,w,a,1.93192,3,1.53597,2,1.6709999999999998,3,1.93192,1.53597,"{'att': 246, 'def': 17}","{'att': 100, 'def': 24}",14.470588235294118,4.166666666666667,5,17,0.39595
12,2019-11-09 15:00:00,w,h,2.3306,2,1.9213,1,1.6707999999999998,3,2.3306,1.9213,"{'att': 321, 'def': 17}","{'att': 133, 'def': 17}",18.88235294117647,7.823529411764706,5,10,0.4093
13,2019-11-25 20:00:00,l,a,0.69784,0,2.6985,2,0.2289,0,0.69784,2.6985,"{'att': 264, 'def': 15}","{'att': 154, 'def': 21}",17.6,7.333333333333333,3,14,-2.00066
14,2019-11-30 12:30:00,d,h,0.208252,2,2.44389,2,0.1259,1,0.208252,2.44389,"{'att': 347, 'def': 9}","{'att': 107, 'def': 26}",38.55555555555556,4.115384615384615,2,12,-2.2356380000000002
15,2019-12-05 19:30:00,w,a,0.533775,2,1.09175,0,0.8197,3,0.533775,1.09175,"{'att': 360, 'def': 6}","{'att': 117, 'def': 16}",60.0,7.3125,3,13,-0.557975
16,2019-12-08 14:00:00,w,h,1.10449,2,1.89255,1,0.761,3,1.10449,1.89255,"{'att': 207, 'def': 15}","{'att': 146, 'def': 30}",13.8,4.866666666666666,3,6,-0.78806
17,2019-12-14 15:00:00,l,a,1.08726,0,1.43602,1,0.9981,0,1.08726,1.43602,"{'att': 209, 'def': 20}","{'att': 193, 'def': 27}",10.45,7.148148148148148,2,2,-0.3487600000000002
18,2019-12-21 15:00:00,w,h,0.714368,1,0.985368,0,1.1211,3,0.714368,0.985368,"{'att': 300, 'def': 24}","{'att': 199, 'def': 23}",12.5,8.652173913043478,6,14,-0.271
19,2019-12-26 17:30:00,l,a,1.05018,1,1.99638,4,0.6888000000000001,0,1.05018,1.99638,"{'att': 445, 'def': 11}","{'att': 149, 'def': 27}",40.45454545454545,5.518518518518518,4,6,-0.9462000000000002
