GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2019-08-10 15:00:00,d,a,1.2246,0,0.87159,0,1.6257,1,1.2246,0.87159,"{'att': 110, 'def': 27}","{'att': 294, 'def': 26}",4.074074074074074,11.307692307692308,5,5,0.35300999999999993
2,2019-08-17 15:00:00,w,h,0.832913,1,1.17279,0,1.0150000000000001,3,0.832913,1.17279,"{'att': 195, 'def': 22}","{'att': 157, 'def': 40}",8.863636363636363,3.925,4,3,-0.339877
3,2019-08-23 20:00:00,l,a,1.25668,0,0.855926,2,1.7245,0,1.25668,0.855926,"{'att': 146, 'def': 27}","{'att': 265, 'def': 20}",5.407407407407407,13.25,12,6,0.40075400000000005
4,2019-09-01 14:00:00,w,h,1.48842,3,2.00172,2,0.9823999999999999,3,1.48842,2.00172,"{'att': 160, 'def': 30}","{'att': 242, 'def': 12}",5.333333333333333,20.166666666666668,4,5,-0.5133000000000001
5,2019-09-15 13:00:00,l,a,1.50641,1,1.41542,3,1.4259,0,1.50641,1.41542,"{'att': 171, 'def': 31}","{'att': 266, 'def': 22}",5.516129032258065,12.090909090909092,9,3,0.09099000000000013
6,2019-09-21 14:00:00,l,h,1.26041,0,0.508011,2,1.9885999999999997,0,1.26041,0.508011,"{'att': 96, 'def': 17}","{'att': 263, 'def': 20}",5.647058823529412,13.15,9,2,0.752399
7,2019-09-28 16:30:00,l,h,2.35854,1,3.1082,3,0.9393,0,2.35854,3.1082,"{'att': 392, 'def': 12}","{'att': 204, 'def': 21}",32.666666666666664,9.714285714285714,6,13,-0.74966
8,2019-10-05 15:00:00,l,a,1.30723,0,0.558912,1,2.0524,0,1.30723,0.558912,"{'att': 156, 'def': 20}","{'att': 273, 'def': 14}",7.8,19.5,4,6,0.7483179999999999
9,2019-10-19 12:30:00,w,h,2.23324,2,0.459112,0,2.6186,3,2.23324,0.459112,"{'att': 183, 'def': 32}","{'att': 191, 'def': 19}",5.71875,10.052631578947368,11,3,1.774128
10,2019-10-26 15:00:00,l,a,1.04723,2,1.15279,3,1.1805,0,1.04723,0.391623,"{'att': 327, 'def': 28}","{'att': 237, 'def': 28}",11.678571428571429,8.464285714285714,7,4,0.655607
11,2019-11-03 16:30:00,d,h,1.15532,1,0.243393,1,2.2648,1,1.15532,0.243393,"{'att': 281, 'def': 25}","{'att': 184, 'def': 18}",11.24,10.222222222222221,8,1,0.9119269999999999
12,2019-11-09 15:00:00,w,a,2.08883,2,0.742281,1,2.3575,3,2.08883,0.742281,"{'att': 202, 'def': 31}","{'att': 169, 'def': 17}",6.516129032258065,9.941176470588236,6,1,1.3465490000000002
13,2019-11-23 15:00:00,l,h,0.812693,0,1.80849,2,0.638,0,0.812693,1.80849,"{'att': 137, 'def': 23}","{'att': 189, 'def': 23}",5.956521739130435,8.217391304347826,15,4,-0.9957969999999999
14,2019-12-01 16:30:00,l,a,1.24986,1,2.24348,2,0.7024999999999999,0,1.24986,2.24348,"{'att': 367, 'def': 20}","{'att': 129, 'def': 23}",18.35,5.608695652173913,1,9,-0.99362
15,2019-12-04 20:15:00,l,a,1.76453,2,2.41397,5,0.9361,0,1.76453,2.41397,"{'att': 315, 'def': 35}","{'att': 184, 'def': 19}",9.0,9.68421052631579,6,10,-0.64944
16,2019-12-07 12:30:00,w,h,2.03892,3,1.25734,1,1.9575000000000002,3,2.03892,1.25734,"{'att': 350, 'def': 39}","{'att': 83, 'def': 18}",8.974358974358974,4.611111111111111,5,17,0.7815800000000002
17,2019-12-15 14:00:00,d,a,0.276759,1,1.48327,1,0.39990000000000003,1,0.276759,1.48327,"{'att': 270, 'def': 24}","{'att': 98, 'def': 11}",11.25,8.909090909090908,2,4,-1.2065110000000001
18,2019-12-21 12:30:00,d,h,0.486523,0,0.881818,0,0.8431,1,0.486523,0.881818,"{'att': 323, 'def': 26}","{'att': 185, 'def': 23}",12.423076923076923,8.043478260869565,8,1,-0.395295
19,2019-12-26 15:00:00,w,h,1.47521,1,0.565252,0,2.1380000000000003,3,1.47521,0.565252,"{'att': 105, 'def': 19}","{'att': 314, 'def': 24}",5.526315789473684,13.083333333333334,2,1,0.9099579999999999
20,2019-12-28 15:00:00,w,a,2.82576,2,1.63211,1,2.1729,3,2.82576,1.63211,"{'att': 153, 'def': 18}","{'att': 250, 'def': 17}",8.5,14.705882352941176,6,6,1.1936499999999999
21,2020-01-01 17:30:00,l,a,0.848942,1,1.79757,2,0.6552,0,0.848942,1.79757,"{'att': 518, 'def': 23}","{'att': 257, 'def': 25}",22.52173913043478,10.28,2,9,-0.9486279999999999
22,2020-01-11 15:00:00,w,h,2.02533,1,1.53324,0,1.7227000000000001,3,2.02533,1.53324,"{'att': 252, 'def': 29}","{'att': 279, 'def': 16}",8.689655172413794,17.4375,10,6,0.4920899999999999
23,2020-01-18 15:00:00,d,a,1.95473,1,1.68436,1,1.5778,1,1.95473,1.68436,"{'att': 223, 'def': 27}","{'att': 245, 'def': 25}",8.25925925925926,9.8,4,2,0.27037
24,2020-01-21 19:30:00,d,h,2.05254,2,0.570931,2,2.4682999999999997,1,2.05254,0.570931,"{'att': 293, 'def': 25}","{'att': 347, 'def': 23}",11.72,15.08695652173913,5,2,1.4816090000000002
25,2020-02-01 15:00:00,w,a,2.70178,3,0.919248,2,2.6442,3,2.70178,0.919248,"{'att': 174, 'def': 21}","{'att': 231, 'def': 25}",8.285714285714286,9.24,5,2,1.7825319999999998
26,2020-02-08 12:30:00,w,h,2.79103,3,0.865323,1,2.6689,3,2.79103,0.865323,"{'att': 252, 'def': 31}","{'att': 173, 'def': 22}",8.129032258064516,7.863636363636363,2,8,1.925707
