GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2019-08-11 14:00:00,w,a,1.13309,1,0.380551,0,2.073,3,1.13309,0.380551,"{'att': 210, 'def': 19}","{'att': 383, 'def': 29}",11.052631578947368,13.206896551724139,10,1,0.752539
2,2019-08-17 12:30:00,w,h,1.1644,2,1.39172,1,1.1533,3,1.1644,1.39172,"{'att': 85, 'def': 16}","{'att': 296, 'def': 26}",5.3125,11.384615384615385,8,4,-0.22731999999999997
3,2019-08-24 17:30:00,l,a,0.985542,1,2.78821,3,0.3434,0,0.985542,2.02704,"{'att': 199, 'def': 7}","{'att': 362, 'def': 37}",28.428571428571427,9.783783783783784,7,9,-1.0414979999999998
4,2019-09-01 16:30:00,d,h,1.92509,2,1.95514,2,1.2919,1,1.92509,1.19397,"{'att': 224, 'def': 33}","{'att': 207, 'def': 17}",6.787878787878788,12.176470588235293,12,6,0.73112
5,2019-09-15 15:30:00,d,a,1.00616,2,2.83209,2,0.3084,1,1.00616,2.07092,"{'att': 257, 'def': 12}","{'att': 254, 'def': 28}",21.416666666666668,9.071428571428571,7,12,-1.0647600000000002
6,2019-09-22 15:30:00,w,h,2.53209,3,1.71546,2,1.9361000000000002,3,1.77093,1.71546,"{'att': 182, 'def': 20}","{'att': 242, 'def': 22}",9.1,11.0,12,8,0.05546999999999991
7,2019-09-30 19:00:00,d,a,1.70399,1,1.1335,1,1.825,1,1.70399,1.1335,"{'att': 243, 'def': 24}","{'att': 160, 'def': 27}",10.125,5.925925925925926,7,5,0.5704899999999999
8,2019-10-06 14:00:00,w,h,1.24109,1,0.683967,0,1.8761999999999999,3,1.24109,0.683967,"{'att': 246, 'def': 35}","{'att': 235, 'def': 23}",7.0285714285714285,10.217391304347826,10,7,0.557123
9,2019-10-21 20:00:00,l,a,0.949735,0,0.895722,1,1.3294000000000001,0,0.949735,0.895722,"{'att': 107, 'def': 18}","{'att': 342, 'def': 28}",5.944444444444445,12.214285714285714,8,6,0.05401299999999998
10,2019-10-27 16:30:00,d,h,1.54014,2,1.77892,2,1.1002,1,1.54014,1.01775,"{'att': 161, 'def': 21}","{'att': 263, 'def': 10}",7.666666666666667,26.3,8,1,0.5223900000000001
11,2019-11-02 15:00:00,d,h,1.02552,1,1.5103,1,0.9812,1,1.02552,1.5103,"{'att': 197, 'def': 14}","{'att': 294, 'def': 25}",14.071428571428571,11.76,9,6,-0.48478
12,2019-11-09 17:30:00,l,a,0.961339,0,1.37055,2,1.0485,0,0.961339,1.37055,"{'att': 240, 'def': 14}","{'att': 275, 'def': 34}",17.142857142857142,8.088235294117647,10,14,-0.4092109999999999
13,2019-11-23 15:00:00,d,h,1.60823,2,2.60312,2,0.7111999999999999,1,1.60823,1.68664,"{'att': 144, 'def': 24}","{'att': 257, 'def': 35}",6.0,7.3428571428571425,3,10,-0.07840999999999987
14,2019-12-01 14:00:00,d,a,1.96157,2,0.810596,2,2.3135,1,1.20044,0.810596,"{'att': 205, 'def': 26}","{'att': 296, 'def': 12}",7.884615384615385,24.666666666666668,10,2,0.38984399999999997
15,2019-12-05 20:15:00,l,h,0.965377,1,1.53446,2,0.9438,0,0.965377,1.53446,"{'att': 223, 'def': 16}","{'att': 235, 'def': 28}",13.9375,8.392857142857142,6,4,-0.5690829999999999
16,2019-12-09 20:00:00,w,a,1.79181,3,0.521847,1,2.4088000000000003,3,1.79181,0.521847,"{'att': 139, 'def': 6}","{'att': 449, 'def': 37}",23.166666666666668,12.135135135135135,7,4,1.269963
17,2019-12-15 16:30:00,l,h,0.28161,0,1.69553,3,0.30169999999999997,0,0.28161,1.69553,"{'att': 417, 'def': 23}","{'att': 315, 'def': 37}",18.130434782608695,8.513513513513514,1,6,-1.41392
18,2019-12-21 12:30:00,d,a,0.881818,0,0.486523,0,1.7956,1,0.881818,0.486523,"{'att': 185, 'def': 23}","{'att': 323, 'def': 26}",8.043478260869565,12.423076923076923,1,8,0.395295
19,2019-12-26 15:00:00,d,a,1.42464,1,1.55463,1,1.2271999999999998,1,1.42464,1.55463,"{'att': 199, 'def': 26}","{'att': 357, 'def': 15}",7.653846153846154,23.8,13,9,-0.12999000000000005
20,2019-12-29 14:00:00,l,h,0.785214,1,1.49666,2,0.7610999999999999,0,0.785214,1.49666,"{'att': 323, 'def': 23}","{'att': 262, 'def': 38}",14.043478260869565,6.894736842105263,7,8,-0.7114460000000001
21,2020-01-01 20:00:00,w,h,1.90747,2,0.715563,0,2.3440999999999996,3,1.90747,0.715563,"{'att': 312, 'def': 23}","{'att': 326, 'def': 29}",13.565217391304348,11.241379310344827,8,5,1.191907
22,2020-01-11 12:30:00,d,a,1.43924,1,0.317862,1,2.5653,1,1.43924,0.317862,"{'att': 182, 'def': 32}","{'att': 291, 'def': 33}",5.6875,8.818181818181818,8,5,1.121378
23,2020-01-18 15:00:00,d,h,1.22882,1,1.18444,1,1.3849,1,1.22882,1.18444,"{'att': 170, 'def': 18}","{'att': 323, 'def': 36}",9.444444444444445,8.972222222222221,6,1,0.044380000000000086
24,2020-01-21 20:15:00,d,a,0.568077,2,3.38612,2,0.059199999999999996,1,0.568077,2.62495,"{'att': 260, 'def': 12}","{'att': 233, 'def': 28}",21.666666666666668,8.321428571428571,2,21,-2.056873
25,2020-02-02 14:00:00,d,a,1.48025,0,2.24562,0,0.8312,1,1.48025,2.24562,"{'att': 146, 'def': 22}","{'att': 268, 'def': 24}",6.636363636363637,11.166666666666666,4,4,-0.7653700000000001
26,2020-02-16 16:30:00,w,h,3.02257,4,1.16662,0,2.5614,3,3.02257,1.16662,"{'att': 164, 'def': 29}","{'att': 352, 'def': 18}",5.655172413793103,19.555555555555557,16,4,1.85595
27,2020-02-23 16:30:00,w,h,1.33567,3,2.65691,2,0.46340000000000003,3,1.33567,2.65691,"{'att': 272, 'def': 20}","{'att': 291, 'def': 27}",13.6,10.777777777777779,5,1,-1.32124
28,2020-03-07 15:00:00,w,h,1.55974,1,1.61615,0,1.3209,3,1.55974,1.61615,"{'att': 118, 'def': 10}","{'att': 347, 'def': 15}",11.8,23.133333333333333,7,10,-0.05641000000000007
29,2020-06-17 19:15:00,l,a,0.496759,0,2.73725,3,0.1375,0,0.496759,1.97608,"{'att': 398, 'def': 15}","{'att': 237, 'def': 25}",26.533333333333335,9.48,1,13,-1.479321
30,2020-06-20 14:00:00,l,a,0.69627,1,0.670973,2,1.2893999999999999,0,0.69627,0.670973,"{'att': 153, 'def': 16}","{'att': 309, 'def': 18}",9.5625,17.166666666666668,4,7,0.025296999999999903
31,2020-06-25 17:00:00,w,a,2.18595,2,0.738305,0,2.4703,3,2.18595,0.738305,"{'att': 218, 'def': 24}","{'att': 236, 'def': 30}",9.083333333333334,7.866666666666666,6,6,1.447645
32,2020-07-01 17:00:00,w,h,1.76496,4,0.153871,0,2.6274,3,1.76496,0.153871,"{'att': 253, 'def': 22}","{'att': 260, 'def': 12}",11.5,21.666666666666668,6,2,1.611089
33,2020-07-04 16:30:00,w,a,1.28273,2,0.985166,0,1.6229,3,1.28273,0.985166,"{'att': 323, 'def': 26}","{'att': 303, 'def': 10}",12.423076923076923,30.3,1,8,0.29756399999999994
34,2020-07-07 19:15:00,d,h,1.29023,1,1.00238,1,1.6106,1,1.29023,1.00238,"{'att': 308, 'def': 18}","{'att': 152, 'def': 19}",17.11111111111111,8.0,8,5,0.28784999999999994
35,2020-07-12 15:30:00,l,a,0.68991,1,1.81846,2,0.5316,0,0.68991,1.81846,"{'att': 209, 'def': 16}","{'att': 443, 'def': 26}",13.0625,17.03846153846154,6,4,-1.12855
36,2020-07-15 19:15:00,w,h,1.31516,2,2.2233,1,0.7855,3,1.31516,2.2233,"{'att': 306, 'def': 18}","{'att': 139, 'def': 29}",17.0,4.793103448275862,4,12,-0.90814
