GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2019-08-11 16:30:00,w,h,2.37442,4,1.09534,0,2.3226,3,1.61326,1.09534,"{'att': 281, 'def': 31}","{'att': 271, 'def': 42}",9.064516129032258,6.4523809523809526,8,4,0.5179199999999999
2,2019-08-19 20:00:00,d,a,1.14332,1,0.307356,1,2.3024,1,0.382148,0.307356,"{'att': 184, 'def': 22}","{'att': 399, 'def': 20}",8.363636363636363,19.95,9,5,0.07479199999999997
3,2019-08-24 15:00:00,l,h,2.23561,1,0.676993,2,2.4880999999999998,0,1.47444,0.676993,"{'att': 96, 'def': 14}","{'att': 275, 'def': 18}",6.857142857142857,15.277777777777779,7,2,0.797447
4,2019-08-31 12:30:00,d,a,1.90356,1,0.769616,1,2.202,1,1.90356,0.769616,"{'att': 190, 'def': 14}","{'att': 260, 'def': 39}",13.571428571428571,6.666666666666667,13,6,1.133944
5,2019-09-14 14:00:00,w,h,1.10019,1,0.459141,0,2.0657,3,0.339017,0.459141,"{'att': 243, 'def': 25}","{'att': 167, 'def': 35}",9.72,4.771428571428571,4,4,-0.12012400000000001
6,2019-09-22 13:00:00,l,a,1.27826,0,0.51376,2,2.0981,0,1.27826,0.51376,"{'att': 189, 'def': 11}","{'att': 284, 'def': 19}",17.181818181818183,14.947368421052632,5,4,0.7645
7,2019-09-30 19:00:00,d,h,1.1335,1,1.70399,1,0.9196,1,1.1335,1.70399,"{'att': 160, 'def': 27}","{'att': 243, 'def': 24}",5.925925925925926,10.125,5,7,-0.5704899999999999
8,2019-10-06 16:30:00,l,a,0.969204,0,0.650296,1,1.6237,0,0.969204,0.650296,"{'att': 150, 'def': 22}","{'att': 313, 'def': 11}",6.818181818181818,28.454545454545453,5,1,0.31890799999999997
9,2019-10-20 16:30:00,d,h,0.791862,1,1.03212,1,1.0985,1,0.791862,1.03212,"{'att': 378, 'def': 12}","{'att': 150, 'def': 29}",31.5,5.172413793103448,1,7,-0.24025799999999997
10,2019-10-27 16:30:00,w,a,4.51232,3,0.8924,1,2.9315,3,2.98998,0.8924,"{'att': 247, 'def': 26}","{'att': 225, 'def': 26}",9.5,8.653846153846153,6,6,2.0975800000000002
11,2019-11-02 12:30:00,l,a,0.641129,0,1.86862,1,0.4305,0,0.641129,1.86862,"{'att': 170, 'def': 20}","{'att': 223, 'def': 27}",8.5,8.25925925925926,4,3,-1.227491
12,2019-11-10 14:00:00,w,h,3.65299,3,1.1342,1,2.7327,3,3.65299,1.1342,"{'att': 311, 'def': 26}","{'att': 186, 'def': 35}",11.961538461538462,5.314285714285714,9,2,2.51879
13,2019-11-24 16:30:00,d,a,1.33065,3,1.56025,3,1.1348,1,1.33065,1.56025,"{'att': 164, 'def': 19}","{'att': 325, 'def': 31}",8.631578947368421,10.483870967741936,6,3,-0.2295999999999998
14,2019-12-01 16:30:00,d,h,1.84804,2,1.29701,2,1.7835,1,1.84804,1.29701,"{'att': 153, 'def': 23}","{'att': 276, 'def': 23}",6.6521739130434785,12.0,13,3,0.5510299999999999
15,2019-12-04 19:30:00,w,h,1.47683,2,0.542315,1,2.2216,3,0.715699,0.542315,"{'att': 280, 'def': 38}","{'att': 229, 'def': 27}",7.368421052631579,8.481481481481481,1,2,0.17338399999999998
16,2019-12-07 17:30:00,w,a,1.63385,2,2.07108,1,1.0968,3,0.872683,2.07108,"{'att': 271, 'def': 13}","{'att': 131, 'def': 35}",20.846153846153847,3.742857142857143,8,23,-1.198397
17,2019-12-15 14:00:00,d,h,1.48327,1,0.276759,1,2.3757,1,1.48327,0.276759,"{'att': 98, 'def': 11}","{'att': 270, 'def': 24}",8.909090909090908,11.25,4,2,1.2065110000000001
18,2019-12-22 14:00:00,l,a,1.5309,0,1.59291,2,1.3005,0,1.5309,0.83174,"{'att': 130, 'def': 24}","{'att': 284, 'def': 32}",5.416666666666667,8.875,8,8,0.6991599999999999
19,2019-12-26 17:30:00,w,h,1.99638,4,1.05018,1,2.0736,3,1.99638,1.05018,"{'att': 149, 'def': 27}","{'att': 445, 'def': 11}",5.518518518518518,40.45454545454545,6,4,0.9462000000000002
20,2019-12-28 19:45:00,w,a,2.10542,2,0.386662,0,2.6843999999999997,3,2.10542,0.386662,"{'att': 150, 'def': 18}","{'att': 270, 'def': 20}",8.333333333333334,13.5,9,3,1.718758
21,2020-01-01 20:00:00,l,a,0.715563,0,1.90747,2,0.45409999999999995,0,0.715563,1.90747,"{'att': 326, 'def': 29}","{'att': 312, 'def': 23}",11.241379310344827,13.565217391304348,5,8,-1.191907
22,2020-01-11 15:00:00,w,h,3.13456,4,0.275987,0,2.9393,3,2.37339,0.275987,"{'att': 225, 'def': 45}","{'att': 302, 'def': 19}",5.0,15.894736842105264,17,4,2.097403
23,2020-01-19 16:30:00,l,a,1.4185,0,2.00655,2,0.9771,0,1.4185,2.00655,"{'att': 285, 'def': 19}","{'att': 253, 'def': 23}",15.0,11.0,5,12,-0.5880499999999997
24,2020-01-22 20:15:00,l,h,1.416,0,0.717284,2,1.8838,0,1.416,0.717284,"{'att': 109, 'def': 10}","{'att': 361, 'def': 26}",10.9,13.884615384615385,11,3,0.6987159999999999
25,2020-02-01 17:30:00,d,h,1.18608,0,1.54211,0,1.1002999999999998,1,1.18608,1.54211,"{'att': 210, 'def': 29}","{'att': 271, 'def': 29}",7.241379310344827,9.344827586206897,7,4,-0.35603000000000007
26,2020-02-17 20:00:00,w,a,0.681814,2,0.940204,0,1.1273,3,0.681814,0.940204,"{'att': 365, 'def': 28}","{'att': 215, 'def': 24}",13.035714285714286,8.958333333333334,2,11,-0.25839
27,2020-02-23 14:00:00,w,h,2.5042,3,0.294956,0,2.788,3,1.74303,0.294956,"{'att': 202, 'def': 22}","{'att': 349, 'def': 38}",9.181818181818182,9.18421052631579,8,3,1.448074
28,2020-03-01 14:00:00,d,a,1.12561,1,2.41259,1,0.5177,1,1.12561,2.41259,"{'att': 155, 'def': 17}","{'att': 201, 'def': 24}",9.117647058823529,8.375,7,5,-1.2869799999999998
29,2020-03-08 16:30:00,w,h,1.7389,2,0.585469,0,2.4269,3,1.7389,0.585469,"{'att': 456, 'def': 31}","{'att': 145, 'def': 24}",14.709677419354838,6.041666666666667,3,2,1.1534309999999999
30,2020-06-19 19:15:00,d,a,1.77307,1,0.534852,1,2.4127,1,1.01191,0.534852,"{'att': 183, 'def': 33}","{'att': 305, 'def': 19}",5.545454545454546,16.05263157894737,7,1,0.4770580000000001
31,2020-06-24 17:00:00,w,h,2.8416,3,0.108082,0,2.9197,3,2.8416,0.108082,"{'att': 177, 'def': 14}","{'att': 424, 'def': 17}",12.642857142857142,24.941176470588236,11,2,2.733518
32,2020-06-30 19:15:00,w,a,1.20903,3,0.31013,0,2.1822,3,1.20903,0.31013,"{'att': 213, 'def': 14}","{'att': 357, 'def': 19}",15.214285714285714,18.789473684210527,9,1,0.8989
33,2020-07-04 14:00:00,w,h,2.63259,5,1.52161,2,2.1407,3,1.87142,0.760443,"{'att': 135, 'def': 15}","{'att': 344, 'def': 15}",9.0,22.933333333333334,15,1,1.110977
34,2020-07-09 19:15:00,w,a,2.86531,3,0.598873,0,2.765,3,2.10415,0.598873,"{'att': 160, 'def': 20}","{'att': 361, 'def': 17}",8.0,21.235294117647058,13,2,1.5052770000000002
35,2020-07-13 19:00:00,d,h,1.5033,2,1.8051,2,1.0866,1,1.5033,1.8051,"{'att': 258, 'def': 19}","{'att': 265, 'def': 30}",13.578947368421053,8.833333333333334,9,9,-0.30179999999999985
36,2020-07-16 19:15:00,w,a,1.90448,2,0.572141,0,2.3627,3,1.90448,0.572141,"{'att': 206, 'def': 26}","{'att': 373, 'def': 32}",7.923076923076923,11.65625,8,7,1.332339
37,2020-07-22 17:00:00,d,h,0.984161,1,1.29009,1,1.0423,1,0.984161,0.528922,"{'att': 237, 'def': 20}","{'att': 241, 'def': 18}",11.85,13.38888888888889,13,2,0.45523899999999995
38,2020-07-26 15:00:00,w,a,1.41019,2,0.754668,0,1.979,3,0.649054,0.754668,"{'att': 249, 'def': 31}","{'att': 276, 'def': 28}",8.03225806451613,9.857142857142858,9,2,-0.10561399999999999
