GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2019-08-10 12:30:00,l,h,1.2003,0,3.18377,5,0.2522,0,1.2003,2.42264,"{'att': 328, 'def': 20}","{'att': 215, 'def': 31}",16.4,6.935483870967742,1,9,-1.22234
2,2019-08-17 15:00:00,d,a,1.00856,1,2.40461,1,0.4871,1,1.00856,2.40461,"{'att': 275, 'def': 31}","{'att': 192, 'def': 35}",8.870967741935484,5.485714285714286,4,8,-1.39605
3,2019-08-24 15:00:00,w,a,3.45768,3,2.29348,1,2.1833,3,2.69651,2.29348,"{'att': 246, 'def': 19}","{'att': 195, 'def': 21}",12.947368421052632,9.285714285714286,10,20,0.4030299999999998
4,2019-08-31 15:00:00,w,h,2.20657,2,1.1674,0,2.1159000000000003,3,2.20657,1.1674,"{'att': 298, 'def': 38}","{'att': 236, 'def': 27}",7.842105263157895,8.74074074074074,12,5,1.0391700000000001
5,2019-09-16 19:00:00,d,a,0.535279,0,1.40502,0,0.5889,1,0.535279,1.40502,"{'att': 222, 'def': 22}","{'att': 213, 'def': 22}",10.090909090909092,9.681818181818182,9,4,-0.869741
6,2019-09-22 13:00:00,w,h,0.51376,2,1.27826,0,0.6305,3,0.51376,1.27826,"{'att': 284, 'def': 19}","{'att': 189, 'def': 11}",14.947368421052632,17.181818181818183,4,5,-0.7645
7,2019-09-28 14:00:00,d,a,1.29546,2,2.31957,2,0.7235,1,1.29546,2.31957,"{'att': 262, 'def': 20}","{'att': 225, 'def': 20}",13.1,11.25,17,8,-1.02411
8,2019-10-05 17:30:00,l,h,1.23577,1,2.0682,2,0.6572,0,1.23577,1.30703,"{'att': 281, 'def': 19}","{'att': 281, 'def': 14}",14.789473684210526,20.071428571428573,7,7,-0.07125999999999988
9,2019-10-19 12:30:00,l,a,0.459112,0,2.23324,2,0.25370000000000004,0,0.459112,2.23324,"{'att': 191, 'def': 19}","{'att': 183, 'def': 32}",10.052631578947368,5.71875,3,11,-1.774128
10,2019-10-26 15:00:00,d,h,2.33891,1,1.16171,1,2.3030000000000004,1,2.33891,1.16171,"{'att': 162, 'def': 16}","{'att': 303, 'def': 21}",10.125,14.428571428571429,9,7,1.1771999999999998
