GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2014-08-16 17:30:00,l,a,0.158151,1,1.55411,2,0.1114,0,0.158151,1.55411,"{'att': 411, 'def': 29}","{'att': 88, 'def': 30}",14.172413793103448,2.933333333333333,0,9,-1.3959590000000002
2,2014-08-23 15:00:00,l,h,0.617283,1,1.33957,3,0.7438,0,0.617283,1.33957,"{'att': 269, 'def': 33}","{'att': 199, 'def': 22}",8.151515151515152,9.045454545454545,7,6,-0.7222869999999999
3,2014-08-30 15:00:00,d,a,1.66056,3,1.69776,3,1.3347,1,1.66056,1.69776,"{'att': 244, 'def': 25}","{'att': 123, 'def': 27}",9.76,4.555555555555555,3,10,-0.0371999999999999
4,2014-09-13 15:00:00,d,h,0.780534,0,1.2493,0,0.8487,1,0.780534,0.488131,"{'att': 191, 'def': 15}","{'att': 150, 'def': 20}",12.733333333333333,7.5,5,4,0.29240299999999997
5,2014-09-21 16:00:00,w,a,1.62886,3,2.56122,2,0.7107,3,0.867691,1.80005,"{'att': 459, 'def': 20}","{'att': 99, 'def': 19}",22.95,5.2105263157894735,4,14,-0.9323589999999999
6,2014-09-27 15:00:00,w,h,2.1144,2,0.453547,0,2.7068,3,2.1144,0.453547,"{'att': 260, 'def': 29}","{'att': 119, 'def': 16}",8.96551724137931,7.4375,1,5,1.660853
7,2014-10-04 15:00:00,l,a,0.616109,0,1.07209,2,0.9218999999999999,0,0.616109,1.07209,"{'att': 335, 'def': 26}","{'att': 146, 'def': 27}",12.884615384615385,5.407407407407407,4,3,-0.45598099999999997
8,2014-10-18 15:00:00,l,h,1.16779,1,1.01515,2,1.5286999999999997,0,1.16779,1.01515,"{'att': 479, 'def': 23}","{'att': 159, 'def': 21}",20.82608695652174,7.571428571428571,2,7,0.1526400000000001
9,2014-10-25 15:00:00,d,a,1.77354,2,1.45724,2,1.6917,1,1.01238,0.696103,"{'att': 322, 'def': 13}","{'att': 116, 'def': 26}",24.76923076923077,4.461538461538462,1,8,0.31627700000000003
10,2014-11-03 20:00:00,l,h,0.766023,1,0.727981,3,1.3764,0,0.766023,0.727981,"{'att': 195, 'def': 26}","{'att': 167, 'def': 30}",7.5,5.566666666666666,7,5,0.03804200000000002
11,2014-11-08 15:00:00,l,a,0.400837,0,0.956776,1,0.8008,0,0.400837,0.956776,"{'att': 390, 'def': 15}","{'att': 127, 'def': 17}",26.0,7.470588235294118,3,3,-0.555939
12,2014-11-23 13:30:00,w,h,1.47309,3,0.952958,1,1.7998,3,1.47309,0.952958,"{'att': 347, 'def': 27}","{'att': 123, 'def': 19}",12.851851851851851,6.473684210526316,7,9,0.520132
13,2014-11-29 15:00:00,d,a,1.50956,1,1.4626,1,1.444,1,0.748395,1.4626,"{'att': 351, 'def': 18}","{'att': 128, 'def': 34}",19.5,3.764705882352941,3,9,-0.7142049999999999
14,2014-12-02 20:00:00,l,h,0.801741,0,0.192439,1,1.924,0,0.801741,0.192439,"{'att': 223, 'def': 37}","{'att': 119, 'def': 18}",6.027027027027027,6.611111111111111,6,2,0.609302
15,2014-12-06 15:00:00,d,a,1.17369,0,0.958788,0,1.5098999999999998,1,1.17369,0.958788,"{'att': 357, 'def': 21}","{'att': 107, 'def': 24}",17.0,4.458333333333333,4,5,0.21490199999999993
16,2014-12-13 15:00:00,d,h,0.498092,1,0.898532,1,0.8217,1,0.498092,0.898532,"{'att': 230, 'def': 31}","{'att': 137, 'def': 18}",7.419354838709677,7.611111111111111,4,5,-0.40044
17,2014-12-20 12:45:00,l,a,0.760531,0,1.41484,3,0.8203,0,0.760531,1.41484,"{'att': 362, 'def': 19}","{'att': 105, 'def': 28}",19.05263157894737,3.75,4,19,-0.6543090000000001
18,2014-12-26 15:00:00,l,h,0.379447,1,1.30288,3,0.5474,0,0.379447,1.30288,"{'att': 277, 'def': 24}","{'att': 147, 'def': 12}",11.541666666666666,12.25,4,3,-0.9234330000000001
19,2014-12-28 15:00:00,d,a,0.328577,0,0.405679,0,1.1287,1,0.328577,0.405679,"{'att': 177, 'def': 22}","{'att': 112, 'def': 24}",8.045454545454545,4.666666666666667,5,4,-0.077102
20,2015-01-01 15:00:00,d,a,0.575995,0,1.38709,0,0.6514,1,0.575995,1.38709,"{'att': 373, 'def': 24}","{'att': 134, 'def': 27}",15.541666666666666,4.962962962962963,4,7,-0.8110949999999999
21,2015-01-10 17:30:00,w,h,2.85997,2,0.919178,1,2.6319999999999997,3,2.0988,0.919178,"{'att': 304, 'def': 32}","{'att': 217, 'def': 29}",9.5,7.482758620689655,9,8,1.1796220000000002
22,2015-01-17 15:00:00,w,a,0.528431,3,1.08428,2,0.8198000000000001,3,0.528431,1.08428,"{'att': 170, 'def': 23}","{'att': 173, 'def': 28}",7.391304347826087,6.178571428571429,5,7,-0.5558489999999999
23,2015-01-31 15:00:00,l,h,1.21034,0,1.35977,1,1.1866999999999999,0,1.21034,1.35977,"{'att': 214, 'def': 28}","{'att': 209, 'def': 25}",7.642857142857143,8.36,6,1,-0.14942999999999995
