GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2014-08-16 15:00:00,d,a,0.991901,2,1.68343,2,0.6965999999999999,1,0.991901,0.92226,"{'att': 219, 'def': 16}","{'att': 184, 'def': 31}",13.6875,5.935483870967742,3,6,0.06964100000000006
2,2014-08-24 16:00:00,d,h,0.666489,1,0.941557,1,0.9735,1,0.666489,0.941557,"{'att': 267, 'def': 21}","{'att': 297, 'def': 27}",12.714285714285714,11.0,4,2,-0.275068
3,2014-08-30 15:00:00,l,a,0.964343,0,1.27277,1,1.1136,0,0.964343,1.27277,"{'att': 166, 'def': 21}","{'att': 322, 'def': 26}",7.904761904761905,12.384615384615385,7,7,-0.308427
4,2014-09-13 15:00:00,d,h,0.338966,2,2.03694,2,0.2008,1,0.338966,2.03694,"{'att': 272, 'def': 34}","{'att': 190, 'def': 32}",8.0,5.9375,7,6,-1.6979739999999999
5,2014-09-20 15:00:00,d,a,0.643512,0,0.710673,0,1.2449999999999999,1,0.643512,0.710673,"{'att': 169, 'def': 15}","{'att': 294, 'def': 35}",11.266666666666667,8.4,4,13,-0.06716100000000003
6,2014-09-27 15:00:00,d,h,1.39649,0,0.156398,0,2.4667,1,1.39649,0.156398,"{'att': 258, 'def': 25}","{'att': 192, 'def': 28}",10.32,6.857142857142857,4,0,1.240092
7,2014-10-04 15:00:00,w,h,1.40551,3,0.478187,1,2.2364,3,1.40551,0.478187,"{'att': 235, 'def': 31}","{'att': 135, 'def': 28}",7.580645161290323,4.821428571428571,1,2,0.9273230000000001
8,2014-10-18 15:00:00,l,a,0.92175,0,3.71097,8,0.1274,0,0.92175,3.71097,"{'att': 272, 'def': 11}","{'att': 259, 'def': 25}",24.727272727272727,10.36,3,16,-2.7892200000000003
9,2014-10-25 15:00:00,l,h,0.441491,0,1.47081,2,0.4918,0,0.441491,1.47081,"{'att': 236, 'def': 31}","{'att': 194, 'def': 41}",7.612903225806452,4.7317073170731705,6,10,-1.0293189999999999
10,2014-11-03 20:00:00,w,a,0.727981,3,0.766023,1,1.2447000000000001,3,0.727981,0.766023,"{'att': 167, 'def': 30}","{'att': 195, 'def': 26}",5.566666666666666,7.5,5,7,-0.03804200000000002
11,2014-11-09 13:30:00,d,h,0.508326,1,1.31898,1,0.5645,1,0.508326,0.557814,"{'att': 264, 'def': 23}","{'att': 208, 'def': 25}",11.478260869565217,8.32,4,7,-0.04948800000000009
12,2014-11-22 15:00:00,d,a,0.889971,0,0.685893,0,1.5276999999999998,1,0.889971,0.685893,"{'att': 99, 'def': 18}","{'att': 198, 'def': 23}",5.5,8.608695652173912,6,9,0.20407799999999998
13,2014-11-29 17:30:00,d,h,1.03133,0,0.761171,0,1.6220999999999999,1,1.03133,0.761171,"{'att': 272, 'def': 20}","{'att': 169, 'def': 31}",13.6,5.451612903225806,1,11,0.27015900000000004
14,2014-12-03 19:45:00,l,h,0.412004,1,1.0386,4,0.7567999999999999,0,0.412004,1.0386,"{'att': 349, 'def': 25}","{'att': 220, 'def': 29}",13.96,7.586206896551724,2,8,-0.6265959999999999
15,2014-12-06 15:00:00,d,a,0.268395,0,0.663875,0,0.8378,1,0.268395,0.663875,"{'att': 191, 'def': 24}","{'att': 214, 'def': 31}",7.958333333333333,6.903225806451613,4,13,-0.39548
16,2014-12-13 15:00:00,d,h,1.33557,1,0.870324,1,1.7945000000000002,1,0.574404,0.870324,"{'att': 164, 'def': 20}","{'att': 251, 'def': 28}",8.2,8.964285714285714,4,5,-0.29591999999999996
17,2014-12-21 13:30:00,w,a,2.18418,1,0.900259,0,2.3178,3,2.18418,0.900259,"{'att': 195, 'def': 27}","{'att': 192, 'def': 20}",7.222222222222222,9.6,5,6,1.2839209999999999
18,2014-12-26 15:00:00,l,h,1.35551,1,0.85573,3,1.8048999999999997,0,1.35551,0.85573,"{'att': 222, 'def': 24}","{'att': 268, 'def': 20}",9.25,13.4,5,1,0.49978
19,2014-12-28 15:00:00,d,a,0.845626,0,0.650993,0,1.4964,1,0.845626,0.650993,"{'att': 262, 'def': 20}","{'att': 270, 'def': 15}",13.1,18.0,6,7,0.19463299999999994
20,2015-01-01 15:00:00,l,a,0.979558,2,3.63333,3,0.1389,0,0.218389,3.63333,"{'att': 261, 'def': 11}","{'att': 185, 'def': 28}",23.727272727272727,6.607142857142857,1,20,-3.414941
21,2015-01-10 12:45:00,l,h,0.250077,0,2.16251,1,0.1831,0,0.250077,2.16251,"{'att': 296, 'def': 19}","{'att': 279, 'def': 24}",15.578947368421053,11.625,1,9,-1.912433
22,2015-01-17 15:00:00,l,a,1.19577,1,0.931537,2,1.6494999999999997,0,1.19577,0.931537,"{'att': 249, 'def': 18}","{'att': 181, 'def': 32}",13.833333333333334,5.65625,5,12,0.26423300000000005
23,2015-01-31 15:00:00,w,h,1.89994,2,1.34786,0,1.8754,3,1.89994,1.34786,"{'att': 218, 'def': 17}","{'att': 226, 'def': 36}",12.823529411764707,6.277777777777778,6,7,0.5520799999999999
24,2015-02-07 15:00:00,d,a,0.143279,1,1.86428,1,0.1622,1,0.143279,1.86428,"{'att': 302, 'def': 14}","{'att': 178, 'def': 28}",21.571428571428573,6.357142857142857,1,9,-1.721001
25,2015-02-10 19:45:00,l,h,1.80831,0,1.26883,2,1.8252,0,1.80831,1.26883,"{'att': 218, 'def': 27}","{'att': 252, 'def': 30}",8.074074074074074,8.4,4,4,0.5394800000000002
26,2015-02-21 15:00:00,d,h,0.699828,0,0.107318,0,1.9139,1,0.699828,0.107318,"{'att': 94, 'def': 23}","{'att': 218, 'def': 16}",4.086956521739131,13.625,6,0,0.59251
27,2015-02-28 15:00:00,l,a,0.272806,0,3.03534,2,0.0572,0,0.272806,2.27417,"{'att': 265, 'def': 19}","{'att': 122, 'def': 21}",13.947368421052632,5.809523809523809,0,10,-2.0013639999999997
28,2015-03-03 19:45:00,d,a,1.23136,1,1.3938,1,1.2275,1,1.23136,1.3938,"{'att': 136, 'def': 18}","{'att': 217, 'def': 19}",7.555555555555555,11.421052631578947,2,5,-0.16243999999999992
29,2015-03-14 15:00:00,l,h,0.472898,0,1.50195,4,0.5128999999999999,0,0.472898,1.50195,"{'att': 275, 'def': 34}","{'att': 196, 'def': 19}",8.088235294117647,10.31578947368421,9,3,-1.0290519999999999
30,2015-03-21 17:30:00,l,a,0.536562,0,0.99619,1,0.9096,0,0.536562,0.99619,"{'att': 160, 'def': 20}","{'att': 142, 'def': 24}",8.0,5.916666666666667,4,8,-0.45962800000000004
31,2015-04-05 16:00:00,w,h,0.829443,1,0.798234,0,1.3103,3,0.829443,0.798234,"{'att': 137, 'def': 31}","{'att': 170, 'def': 28}",4.419354838709677,6.071428571428571,6,8,0.031209000000000042
32,2015-04-11 15:00:00,l,h,0.617079,1,2.34787,4,0.274,0,0.617079,2.34787,"{'att': 165, 'def': 31}","{'att': 211, 'def': 41}",5.32258064516129,5.146341463414634,4,7,-1.730791
33,2015-04-25 15:00:00,d,a,2.17523,1,2.15079,1,1.399,1,2.17523,2.15079,"{'att': 195, 'def': 25}","{'att': 116, 'def': 22}",7.8,5.2727272727272725,5,12,0.024439999999999795
34,2015-05-02 15:00:00,w,h,1.97694,2,0.906357,1,2.2896,3,0.454598,0.906357,"{'att': 265, 'def': 24}","{'att': 202, 'def': 20}",11.041666666666666,10.1,2,2,-0.45175899999999997
35,2015-05-09 12:45:00,w,a,1.19799,2,1.14341,0,1.4524,3,1.19799,1.14341,"{'att': 327, 'def': 21}","{'att': 80, 'def': 17}",15.571428571428571,4.705882352941177,2,18,0.05458000000000007
36,2015-05-16 15:00:00,d,h,0.935248,0,0.682972,0,1.5598,1,0.935248,0.682972,"{'att': 93, 'def': 18}","{'att': 117, 'def': 25}",5.166666666666667,4.68,7,1,0.25227599999999994
