GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2014-08-18 20:00:00,l,h,0.371141,1,2.12996,3,0.2082,0,0.371141,2.12996,"{'att': 377, 'def': 21}","{'att': 206, 'def': 15}",17.952380952380953,13.733333333333333,2,10,-1.7588190000000001
2,2014-08-23 15:00:00,l,a,0.843331,0,0.914215,1,1.2368000000000001,0,0.843331,0.914215,"{'att': 385, 'def': 28}","{'att': 252, 'def': 18}",13.75,14.0,9,2,-0.07088399999999995
3,2014-08-30 12:45:00,d,h,0.513746,0,0.467281,0,1.3137,1,0.513746,0.467281,"{'att': 305, 'def': 27}","{'att': 150, 'def': 21}",11.296296296296296,7.142857142857143,2,11,0.046465000000000034
4,2014-09-13 15:00:00,d,a,1.2493,0,0.780534,0,1.8456,1,0.488131,0.780534,"{'att': 150, 'def': 20}","{'att': 191, 'def': 15}",7.5,12.733333333333333,4,5,-0.29240299999999997
5,2014-09-20 15:00:00,d,h,0.710673,0,0.643512,0,1.3611,1,0.710673,0.643512,"{'att': 294, 'def': 35}","{'att': 169, 'def': 15}",8.4,11.266666666666667,13,4,0.06716100000000003
6,2014-09-28 16:00:00,l,a,0.473814,0,1.81127,4,0.3542,0,0.473814,1.81127,"{'att': 342, 'def': 18}","{'att': 228, 'def': 20}",19.0,11.4,2,3,-1.337456
7,2014-10-04 15:00:00,d,a,0.957718,2,1.57773,2,0.8319,1,0.957718,1.57773,"{'att': 195, 'def': 29}","{'att': 153, 'def': 20}",6.724137931034483,7.65,9,1,-0.6200120000000001
8,2014-10-18 15:00:00,l,h,1.74404,1,2.84138,3,0.7121,0,1.74404,2.84138,"{'att': 243, 'def': 14}","{'att': 158, 'def': 17}",17.357142857142858,9.294117647058824,4,5,-1.09734
9,2014-10-26 13:30:00,l,h,1.55564,1,1.32187,3,1.5895000000000001,0,1.55564,1.32187,"{'att': 412, 'def': 31}","{'att': 185, 'def': 13}",13.290322580645162,14.23076923076923,6,2,0.2337699999999998
10,2014-11-01 15:00:00,l,a,0.684259,0,4.3298,3,0.0275,0,0.684259,4.3298,"{'att': 312, 'def': 24}","{'att': 168, 'def': 20}",13.0,8.4,2,19,-3.6455409999999997
11,2014-11-08 15:00:00,w,h,1.10315,1,0.526656,0,1.8499,3,1.10315,0.526656,"{'att': 207, 'def': 25}","{'att': 128, 'def': 19}",8.28,6.7368421052631575,7,6,0.5764940000000001
12,2014-11-22 15:00:00,w,a,1.27532,2,1.94307,1,0.8734,3,1.27532,1.94307,"{'att': 286, 'def': 19}","{'att': 82, 'def': 26}",15.052631578947368,3.1538461538461537,1,8,-0.6677500000000001
13,2014-11-29 15:00:00,d,h,2.3058,1,1.0873,1,2.2776,1,1.54463,1.0873,"{'att': 263, 'def': 25}","{'att': 254, 'def': 11}",10.52,23.09090909090909,7,11,0.45733
14,2014-12-02 19:45:00,d,h,0.678486,1,1.0006,1,1.0115,1,0.678486,1.0006,"{'att': 248, 'def': 28}","{'att': 125, 'def': 16}",8.857142857142858,7.8125,11,4,-0.3221139999999999
15,2014-12-06 15:00:00,l,a,1.2646,0,1.63744,2,1.0792,0,1.2646,1.63744,"{'att': 161, 'def': 25}","{'att': 157, 'def': 14}",6.44,11.214285714285714,12,11,-0.37284000000000006
16,2014-12-13 15:00:00,w,h,0.396158,1,1.713,0,0.3273,3,0.396158,0.951835,"{'att': 249, 'def': 31}","{'att': 139, 'def': 19}",8.03225806451613,7.315789473684211,2,7,-0.555677
17,2014-12-20 15:00:00,l,a,0.655135,1,1.77346,2,0.5189,0,0.655135,1.77346,"{'att': 305, 'def': 26}","{'att': 151, 'def': 19}",11.73076923076923,7.947368421052632,3,6,-1.118325
18,2014-12-26 15:00:00,l,h,0.61207,0,1.06708,1,0.8775999999999999,0,0.61207,1.06708,"{'att': 320, 'def': 31}","{'att': 240, 'def': 21}",10.32258064516129,11.428571428571429,8,5,-0.45501
19,2014-12-28 15:00:00,d,a,0.962215,2,1.38586,2,1.0237,1,0.962215,1.38586,"{'att': 263, 'def': 17}","{'att': 176, 'def': 24}",15.470588235294118,7.333333333333333,4,17,-0.42364500000000005
20,2015-01-01 15:00:00,d,a,1.65582,3,1.24639,3,1.6915999999999998,1,1.65582,1.24639,"{'att': 218, 'def': 33}","{'att': 227, 'def': 18}",6.606060606060606,12.61111111111111,2,3,0.40942999999999996
21,2015-01-10 15:00:00,w,h,2.19126,2,1.69555,1,1.6804999999999999,3,2.19126,0.93438,"{'att': 170, 'def': 27}","{'att': 138, 'def': 12}",6.296296296296297,11.5,8,7,1.2568800000000002
22,2015-01-17 15:00:00,l,h,1.08428,2,0.528431,3,1.8602,0,1.08428,0.528431,"{'att': 173, 'def': 28}","{'att': 170, 'def': 23}",6.178571428571429,7.391304347826087,7,5,0.5558489999999999
23,2015-01-31 15:00:00,l,a,1.34786,0,1.89994,2,0.859,0,1.34786,1.89994,"{'att': 226, 'def': 36}","{'att': 218, 'def': 17}",6.277777777777778,12.823529411764707,7,6,-0.5520799999999999
24,2015-02-08 12:00:00,d,h,1.09795,2,2.55442,2,0.4696,1,1.09795,2.55442,"{'att': 176, 'def': 18}","{'att': 282, 'def': 21}",9.777777777777779,13.428571428571429,7,0,-1.45647
25,2015-02-11 19:45:00,l,a,1.85067,1,1.62116,3,1.5408,0,1.85067,0.859992,"{'att': 312, 'def': 31}","{'att': 205, 'def': 24}",10.064516129032258,8.541666666666666,10,6,0.9906780000000001
26,2015-02-21 15:00:00,d,a,0.513251,1,1.53973,1,0.486,1,0.513251,1.53973,"{'att': 279, 'def': 27}","{'att': 203, 'def': 23}",10.333333333333334,8.826086956521738,2,11,-1.0264790000000001
27,2015-02-28 15:00:00,l,h,0.898885,0,1.41451,1,0.8543000000000001,0,0.898885,1.41451,"{'att': 233, 'def': 25}","{'att': 188, 'def': 17}",9.32,11.058823529411764,5,4,-0.5156249999999999
28,2015-03-04 20:00:00,l,a,0.319239,0,1.30453,2,0.5109,0,0.319239,1.30453,"{'att': 398, 'def': 36}","{'att': 219, 'def': 17}",11.055555555555555,12.882352941176471,3,7,-0.9852909999999999
29,2015-03-14 17:30:00,w,h,0.242058,1,1.2576,0,0.4818,3,0.242058,1.2576,"{'att': 375, 'def': 19}","{'att': 144, 'def': 29}",19.736842105263158,4.9655172413793105,3,13,-1.015542
30,2015-03-21 15:00:00,l,a,1.05022,0,1.92097,2,0.7578,0,1.05022,1.92097,"{'att': 326, 'def': 19}","{'att': 187, 'def': 15}",17.157894736842106,12.466666666666667,10,9,-0.8707500000000001
31,2015-04-05 13:30:00,d,h,1.51355,0,0.377376,0,2.3229,1,1.51355,0.377376,"{'att': 312, 'def': 29}","{'att': 154, 'def': 13}",10.758620689655173,11.846153846153847,4,4,1.136174
32,2015-04-11 17:30:00,l,h,0.65718,0,1.21096,1,0.8343,0,0.65718,1.21096,"{'att': 341, 'def': 40}","{'att': 124, 'def': 23}",8.525,5.391304347826087,6,7,-0.55378
33,2015-04-18 15:00:00,l,a,1.06159,0,2.36114,1,0.5037,0,1.06159,1.59997,"{'att': 296, 'def': 21}","{'att': 111, 'def': 18}",14.095238095238095,6.166666666666667,5,14,-0.5383799999999999
