GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2014-08-16 15:00:00,w,a,0.909774,1,0.423368,0,1.8321999999999998,3,0.909774,0.423368,"{'att': 323, 'def': 23}","{'att': 132, 'def': 32}",14.043478260869565,4.125,4,3,0.48640599999999995
2,2014-08-23 12:45:00,d,h,0.507525,0,0.699295,0,1.1057,1,0.507525,0.699295,"{'att': 326, 'def': 21}","{'att': 180, 'def': 21}",15.523809523809524,8.571428571428571,4,7,-0.19177
3,2014-08-31 13:30:00,w,h,0.639316,2,0.28888,1,1.6075,3,0.639316,0.28888,"{'att': 366, 'def': 13}","{'att': 278, 'def': 24}",28.153846153846153,11.583333333333334,6,7,0.35043599999999997
4,2014-09-13 17:30:00,w,a,0.701676,1,0.728097,0,1.3252,3,0.701676,0.728097,"{'att': 486, 'def': 9}","{'att': 91, 'def': 14}",54.0,6.5,1,5,-0.026421000000000028
5,2014-09-20 15:00:00,l,h,0.649013,0,1.36224,3,0.6912,0,0.649013,1.36224,"{'att': 531, 'def': 12}","{'att': 170, 'def': 22}",44.25,7.7272727272727275,0,7,-0.7132269999999999
6,2014-09-27 15:00:00,l,a,0.228896,0,3.14218,3,0.0219,0,0.228896,3.14218,"{'att': 395, 'def': 8}","{'att': 273, 'def': 15}",49.375,18.2,2,6,-2.913284
7,2014-10-04 17:30:00,l,h,0.690283,0,2.30634,2,0.39339999999999997,0,0.690283,2.30634,"{'att': 490, 'def': 19}","{'att': 202, 'def': 26}",25.789473684210527,7.769230769230769,1,12,-1.616057
8,2014-10-18 15:00:00,l,a,0.37205,0,1.67016,3,0.34140000000000004,0,0.37205,1.67016,"{'att': 414, 'def': 24}","{'att': 193, 'def': 12}",17.25,16.083333333333332,6,7,-1.29811
9,2014-10-27 20:00:00,l,a,1.18709,0,0.81667,2,1.6813,0,1.18709,0.81667,"{'att': 123, 'def': 22}","{'att': 340, 'def': 25}",5.590909090909091,13.6,6,3,0.37041999999999997
10,2014-11-02 16:00:00,l,h,0.872267,1,2.54173,2,0.3639,0,0.872267,2.54173,"{'att': 273, 'def': 19}","{'att': 145, 'def': 18}",14.368421052631579,8.055555555555555,3,11,-1.669463
11,2014-11-08 15:00:00,d,a,0.560875,0,1.47873,0,0.6379,1,0.560875,1.47873,"{'att': 241, 'def': 17}","{'att': 158, 'def': 21}",14.176470588235293,7.523809523809524,2,15,-0.9178550000000001
12,2014-11-24 20:00:00,d,h,1.13228,1,0.863156,1,1.6318000000000001,1,1.13228,0.863156,"{'att': 292, 'def': 14}","{'att': 124, 'def': 20}",20.857142857142858,6.2,3,14,0.2691239999999999
13,2014-11-29 15:00:00,d,a,1.0873,1,2.3058,1,0.5442,1,1.0873,1.54463,"{'att': 254, 'def': 11}","{'att': 263, 'def': 25}",23.09090909090909,10.52,11,7,-0.45733
14,2014-12-02 20:00:00,w,a,0.192439,1,0.801741,0,0.6592,3,0.192439,0.801741,"{'att': 119, 'def': 18}","{'att': 223, 'def': 37}",6.611111111111111,6.027027027027027,2,6,-0.609302
15,2014-12-07 16:00:00,w,h,1.97697,2,1.0083,1,2.0575,3,1.97697,1.0083,"{'att': 135, 'def': 21}","{'att': 327, 'def': 35}",6.428571428571429,9.342857142857143,7,6,0.9686699999999999
16,2014-12-13 15:00:00,l,a,0.266303,0,1.4373,1,0.3204,0,0.266303,1.4373,"{'att': 202, 'def': 13}","{'att': 280, 'def': 34}",15.538461538461538,8.235294117647058,4,3,-1.170997
17,2014-12-20 15:00:00,d,h,0.575806,1,1.06851,1,0.8913,1,0.575806,1.06851,"{'att': 301, 'def': 13}","{'att': 202, 'def': 19}",23.153846153846153,10.631578947368421,3,7,-0.49270400000000003
18,2014-12-26 15:00:00,l,a,1.41578,0,0.601468,1,2.0369,0,1.41578,0.601468,"{'att': 278, 'def': 19}","{'att': 376, 'def': 28}",14.631578947368421,13.428571428571429,10,6,0.814312
19,2014-12-28 15:00:00,d,h,0.650993,0,0.845626,0,1.1384999999999998,1,0.650993,0.845626,"{'att': 270, 'def': 15}","{'att': 262, 'def': 20}",18.0,13.1,7,6,-0.19463299999999994
20,2015-01-01 15:00:00,d,h,1.38709,0,0.575995,0,2.0644,1,1.38709,0.575995,"{'att': 134, 'def': 27}","{'att': 373, 'def': 24}",4.962962962962963,15.541666666666666,7,4,0.8110949999999999
21,2015-01-10 15:00:00,l,a,0.606149,0,2.36522,1,0.2633,0,0.606149,2.36522,"{'att': 120, 'def': 19}","{'att': 304, 'def': 44}",6.315789473684211,6.909090909090909,8,5,-1.7590709999999998
22,2015-01-17 15:00:00,l,h,0.845309,0,1.54424,2,0.7783,0,0.845309,1.54424,"{'att': 275, 'def': 25}","{'att': 209, 'def': 28}",11.0,7.464285714285714,14,7,-0.6989310000000001
23,2015-02-01 13:30:00,l,a,0.714521,0,2.35805,5,0.3085,0,0.714521,1.59688,"{'att': 272, 'def': 20}","{'att': 347, 'def': 18}",13.6,19.27777777777778,6,5,-0.8823590000000001
24,2015-02-07 15:00:00,l,h,0.707847,1,1.11662,2,0.9545000000000001,0,0.707847,1.11662,"{'att': 304, 'def': 17}","{'att': 322, 'def': 16}",17.88235294117647,20.125,5,7,-0.40877299999999994
25,2015-02-10 19:45:00,l,a,0.423817,0,0.985975,2,0.7621,0,0.423817,0.985975,"{'att': 131, 'def': 18}","{'att': 252, 'def': 25}",7.277777777777778,10.08,2,5,-0.562158
26,2015-02-21 15:00:00,l,h,0.234004,1,1.11955,2,0.3713,0,0.234004,0.358377,"{'att': 188, 'def': 16}","{'att': 179, 'def': 18}",11.75,9.944444444444445,4,3,-0.12437300000000001
