GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2014-08-18 20:00:00,w,a,2.12996,3,0.371141,1,2.6745,3,2.12996,0.371141,"{'att': 206, 'def': 15}","{'att': 377, 'def': 21}",13.733333333333333,17.952380952380953,10,2,1.7588190000000001
2,2014-08-23 15:00:00,w,h,2.02939,2,0.550894,0,2.4703,3,2.02939,0.550894,"{'att': 134, 'def': 19}","{'att': 293, 'def': 32}",7.052631578947368,9.15625,12,1,1.4784959999999998
3,2014-08-30 17:30:00,w,a,2.02665,6,1.4491,3,1.7878999999999998,3,2.02665,1.4491,"{'att': 307, 'def': 29}","{'att': 167, 'def': 27}",10.586206896551724,6.185185185185185,7,11,0.57755
4,2014-09-13 15:00:00,w,h,3.56581,4,1.02153,2,2.7207999999999997,3,3.56581,1.02153,"{'att': 344, 'def': 28}","{'att': 252, 'def': 17}",12.285714285714286,14.823529411764707,24,2,2.5442799999999997
5,2014-09-21 16:00:00,d,a,1.02093,1,1.05592,1,1.3518,1,1.02093,1.05592,"{'att': 313, 'def': 21}","{'att': 223, 'def': 39}",14.904761904761905,5.717948717948718,2,17,-0.03499000000000008
6,2014-09-27 15:00:00,w,h,3.14218,3,0.228896,0,2.9628,3,3.14218,0.228896,"{'att': 273, 'def': 15}","{'att': 395, 'def': 8}",18.2,49.375,6,2,2.913284
7,2014-10-05 14:05:00,w,h,1.40263,2,0.330699,0,2.4297,3,0.641457,0.330699,"{'att': 255, 'def': 31}","{'att': 237, 'def': 21}",8.225806451612904,11.285714285714286,3,6,0.31075800000000003
8,2014-10-18 15:00:00,w,a,1.01515,2,1.16779,1,1.1498,3,1.01515,1.16779,"{'att': 159, 'def': 21}","{'att': 479, 'def': 23}",7.571428571428571,20.82608695652174,7,2,-0.1526400000000001
9,2014-10-26 16:00:00,d,a,0.989916,1,1.84074,1,0.7389,1,0.989916,1.84074,"{'att': 254, 'def': 18}","{'att': 245, 'def': 18}",14.11111111111111,13.61111111111111,8,7,-0.850824
10,2014-11-01 15:00:00,w,h,2.23703,2,0.510067,1,2.6274,3,1.47586,0.510067,"{'att': 176, 'def': 32}","{'att': 300, 'def': 23}",5.5,13.043478260869565,12,3,0.9657929999999999
11,2014-11-08 12:45:00,w,a,1.97201,2,0.531905,1,2.5164,3,1.97201,0.531905,"{'att': 334, 'def': 28}","{'att': 191, 'def': 20}",11.928571428571429,9.55,12,7,1.440105
12,2014-11-22 15:00:00,w,h,4.36607,2,0.0930471,0,2.9943,3,4.36607,0.0930471,"{'att': 152, 'def': 14}","{'att': 391, 'def': 11}",10.857142857142858,35.54545454545455,16,1,4.2730229
13,2014-11-29 17:30:00,d,a,0.761171,0,1.03133,0,1.0509,1,0.761171,1.03133,"{'att': 169, 'def': 31}","{'att': 272, 'def': 20}",5.451612903225806,13.6,11,1,-0.27015900000000004
14,2014-12-03 19:45:00,w,h,1.71947,3,0.289204,0,2.4836,3,1.71947,0.289204,"{'att': 398, 'def': 31}","{'att': 190, 'def': 24}",12.838709677419354,7.916666666666667,12,3,1.430266
15,2014-12-06 12:45:00,l,a,2.16232,1,1.48574,2,1.83,0,2.16232,1.48574,"{'att': 149, 'def': 21}","{'att': 315, 'def': 21}",7.095238095238095,15.0,22,7,0.6765799999999997
16,2014-12-13 15:00:00,w,h,1.21862,2,0.435091,0,2.0763000000000003,3,1.21862,0.435091,"{'att': 226, 'def': 30}","{'att': 300, 'def': 28}",7.533333333333333,10.714285714285714,11,0,0.783529
17,2014-12-22 20:00:00,w,a,1.45482,2,0.411669,0,2.2214,3,1.45482,0.411669,"{'att': 271, 'def': 25}","{'att': 254, 'def': 23}",10.84,11.043478260869565,4,6,1.043151
18,2014-12-26 12:45:00,w,h,3.56764,2,0.45944,0,2.9513000000000003,3,3.56764,0.45944,"{'att': 181, 'def': 22}","{'att': 314, 'def': 19}",8.227272727272727,16.526315789473685,14,4,3.1082
19,2014-12-28 14:05:00,d,a,0.521788,1,0.528455,1,1.2417,1,0.521788,0.528455,"{'att': 230, 'def': 22}","{'att': 287, 'def': 24}",10.454545454545455,11.958333333333334,21,1,-0.0066669999999999785
20,2015-01-01 17:30:00,l,a,3.03274,3,1.82436,5,2.2447,0,3.03274,1.06319,"{'att': 233, 'def': 26}","{'att': 275, 'def': 30}",8.961538461538462,9.166666666666666,13,3,1.96955
21,2015-01-10 15:00:00,w,h,1.08131,2,0.394837,0,1.9805,3,1.08131,0.394837,"{'att': 193, 'def': 33}","{'att': 330, 'def': 25}",5.848484848484849,13.2,9,0,0.686473
22,2015-01-17 15:00:00,w,a,3.19733,5,0.214209,0,2.9541999999999997,3,3.19733,0.214209,"{'att': 341, 'def': 30}","{'att': 296, 'def': 28}",11.366666666666667,10.571428571428571,12,1,2.983121
