GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2014-08-16 15:00:00,l,h,0.423368,0,0.909774,1,0.8041,0,0.423368,0.909774,"{'att': 132, 'def': 32}","{'att': 323, 'def': 23}",4.125,14.043478260869565,3,4,-0.48640599999999995
2,2014-08-24 13:30:00,d,a,1.60916,1,0.870175,1,1.9946999999999997,1,1.60916,0.870175,"{'att': 186, 'def': 19}","{'att': 246, 'def': 12}",9.789473684210526,20.5,13,2,0.7389849999999999
3,2014-08-30 15:00:00,w,a,0.299792,1,0.891768,0,0.7476,3,0.299792,0.891768,"{'att': 326, 'def': 12}","{'att': 104, 'def': 30}",27.166666666666668,3.466666666666667,4,19,-0.5919760000000001
4,2014-09-13 15:00:00,l,h,1.64782,0,0.598313,1,2.1916,0,1.64782,0.598313,"{'att': 156, 'def': 23}","{'att': 232, 'def': 19}",6.782608695652174,12.210526315789474,8,6,1.0495070000000002
5,2014-09-20 12:45:00,d,a,1.45847,2,1.05642,2,1.7384,1,1.45847,1.05642,"{'att': 235, 'def': 24}","{'att': 238, 'def': 24}",9.791666666666666,9.916666666666666,6,3,0.40205
6,2014-09-29 20:00:00,w,h,1.56203,1,1.13994,0,1.7168999999999999,3,1.56203,1.13994,"{'att': 229, 'def': 24}","{'att': 171, 'def': 23}",9.541666666666666,7.434782608695652,4,6,0.4220900000000001
7,2014-10-04 15:00:00,l,a,0.478187,1,1.40551,3,0.5162,0,0.478187,1.40551,"{'att': 135, 'def': 28}","{'att': 235, 'def': 31}",4.821428571428571,7.580645161290323,2,1,-0.9273230000000001
8,2014-10-19 16:00:00,w,h,1.75841,2,2.26827,1,0.9257,3,0.997239,1.5071,"{'att': 319, 'def': 30}","{'att': 188, 'def': 17}",10.633333333333333,11.058823529411764,8,6,-0.5098610000000001
9,2014-10-25 15:00:00,l,a,0.867568,0,1.3758,1,0.9484,0,0.867568,1.3758,"{'att': 341, 'def': 16}","{'att': 187, 'def': 23}",21.3125,8.130434782608695,0,8,-0.5082319999999999
10,2014-11-01 15:00:00,d,h,3.06954,2,0.528668,2,2.8156,1,3.06954,0.528668,"{'att': 156, 'def': 30}","{'att': 205, 'def': 21}",5.2,9.761904761904763,9,5,2.540872
11,2014-11-09 13:30:00,w,a,1.24867,2,1.28384,1,1.3099999999999998,3,1.24867,1.28384,"{'att': 251, 'def': 22}","{'att': 143, 'def': 33}",11.409090909090908,4.333333333333333,2,3,-0.035170000000000146
12,2014-11-22 15:00:00,l,h,1.94307,1,1.27532,2,1.8600999999999999,0,1.94307,1.27532,"{'att': 82, 'def': 26}","{'att': 286, 'def': 19}",3.1538461538461537,15.052631578947368,8,1,0.6677500000000001
13,2014-11-29 15:00:00,l,a,0.875424,0,1.71025,1,0.6562,0,0.875424,1.71025,"{'att': 241, 'def': 17}","{'att': 278, 'def': 27}",14.176470588235293,10.296296296296296,6,14,-0.8348260000000001
14,2014-12-02 19:45:00,l,a,1.29092,1,1.91104,2,0.8728,0,1.29092,1.91104,"{'att': 382, 'def': 18}","{'att': 204, 'def': 27}",21.22222222222222,7.555555555555555,2,10,-0.62012
15,2014-12-06 15:00:00,w,h,2.50357,3,2.02073,2,1.7521,3,2.50357,1.25956,"{'att': 232, 'def': 23}","{'att': 180, 'def': 29}",10.08695652173913,6.206896551724138,3,6,1.2440099999999998
16,2014-12-13 15:00:00,d,a,0.898532,1,0.498092,1,1.8192000000000002,1,0.898532,0.498092,"{'att': 137, 'def': 18}","{'att': 230, 'def': 31}",7.611111111111111,7.419354838709677,5,4,0.40044
17,2014-12-22 20:00:00,l,h,0.411669,0,1.45482,2,0.5312,0,0.411669,1.45482,"{'att': 254, 'def': 23}","{'att': 271, 'def': 25}",11.043478260869565,10.84,6,4,-1.043151
18,2014-12-26 15:00:00,w,a,1.39552,1,1.00929,0,1.7337,3,0.634351,1.00929,"{'att': 281, 'def': 19}","{'att': 149, 'def': 27}",14.789473684210526,5.518518518518518,2,4,-0.374939
19,2014-12-28 15:00:00,w,h,1.25399,2,1.35813,0,1.2047999999999999,3,1.25399,1.35813,"{'att': 195, 'def': 28}","{'att': 201, 'def': 31}",6.964285714285714,6.483870967741935,4,6,-0.10414000000000012
20,2015-01-01 12:45:00,d,h,1.4082,1,0.932262,1,1.7534,1,1.4082,0.932262,"{'att': 281, 'def': 16}","{'att': 101, 'def': 23}",17.5625,4.391304347826087,5,9,0.47593799999999986
21,2015-01-11 13:30:00,l,a,0.39839,0,2.26889,3,0.22449999999999998,0,0.39839,2.26889,"{'att': 264, 'def': 31}","{'att': 239, 'def': 25}",8.516129032258064,9.56,7,5,-1.8704999999999998
22,2015-01-17 15:00:00,w,a,0.715634,1,0.382481,0,1.6242,3,0.715634,0.382481,"{'att': 188, 'def': 16}","{'att': 226, 'def': 27}",11.75,8.37037037037037,5,2,0.333153
23,2015-01-31 15:00:00,w,h,0.782569,3,1.11577,1,0.9921,3,0.782569,1.11577,"{'att': 180, 'def': 24}","{'att': 192, 'def': 17}",7.5,11.294117647058824,5,4,-0.33320099999999997
24,2015-02-08 14:05:00,d,a,0.220357,1,0.789943,1,0.6862999999999999,1,0.220357,0.789943,"{'att': 141, 'def': 33}","{'att': 216, 'def': 16}",4.2727272727272725,13.5,3,5,-0.5695859999999999
25,2015-02-11 19:45:00,l,h,0.745602,1,2.13611,4,0.4105,0,0.745602,1.37497,"{'att': 248, 'def': 17}","{'att': 239, 'def': 35}",14.588235294117647,6.828571428571428,3,12,-0.629368
26,2015-02-21 15:00:00,w,a,1.11955,2,0.234004,1,2.3798,3,0.358377,0.234004,"{'att': 179, 'def': 18}","{'att': 188, 'def': 16}",9.944444444444445,11.75,3,4,0.12437300000000001
27,2015-02-28 15:00:00,w,h,0.895577,1,0.344489,0,1.8288000000000002,3,0.895577,0.344489,"{'att': 200, 'def': 18}","{'att': 299, 'def': 9}",11.11111111111111,33.22222222222222,7,3,0.551088
