GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2014-08-16 12:45:00,w,a,0.278076,2,1.16635,1,0.4839,3,0.278076,1.16635,"{'att': 341, 'def': 19}","{'att': 253, 'def': 25}",17.94736842105263,10.12,2,8,-0.888274
2,2014-08-23 15:00:00,w,h,0.914215,1,0.843331,0,1.4231,3,0.914215,0.843331,"{'att': 252, 'def': 18}","{'att': 385, 'def': 28}",14.0,13.75,2,9,0.07088399999999995
3,2014-08-30 15:00:00,w,h,2.02641,3,0.696665,0,2.3714,3,2.02641,0.696665,"{'att': 247, 'def': 19}","{'att': 433, 'def': 28}",13.0,15.464285714285714,5,5,1.329745
4,2014-09-13 15:00:00,l,a,1.02153,2,3.56581,4,0.1987,0,1.02153,3.56581,"{'att': 252, 'def': 17}","{'att': 344, 'def': 28}",14.823529411764707,12.285714285714286,2,24,-2.5442799999999997
5,2014-09-20 15:00:00,l,h,0.520262,0,0.750244,1,1.0988,0,0.520262,0.750244,"{'att': 299, 'def': 17}","{'att': 266, 'def': 34}",17.58823529411765,7.823529411764706,2,7,-0.22998200000000002
6,2014-09-27 15:00:00,d,a,0.156398,0,1.39649,0,0.3172,1,0.156398,1.39649,"{'att': 192, 'def': 28}","{'att': 258, 'def': 25}",6.857142857142857,10.32,0,4,-1.240092
7,2014-10-04 15:00:00,d,h,1.55242,2,1.18603,2,1.6415,1,1.55242,1.18603,"{'att': 191, 'def': 27}","{'att': 459, 'def': 34}",7.074074074074074,13.5,6,1,0.36639
8,2014-10-19 16:00:00,l,a,2.26827,1,1.75841,2,1.8086,0,1.5071,0.997239,"{'att': 188, 'def': 17}","{'att': 319, 'def': 30}",11.058823529411764,10.633333333333333,6,8,0.5098610000000001
9,2014-10-25 17:30:00,w,h,1.05601,2,0.773436,0,1.5978999999999999,3,1.05601,0.773436,"{'att': 321, 'def': 20}","{'att': 348, 'def': 24}",16.05,14.5,4,3,0.2825739999999999
10,2014-11-01 15:00:00,d,a,0.694419,0,1.14779,0,0.9244,1,0.694419,1.14779,"{'att': 290, 'def': 22}","{'att': 157, 'def': 32}",13.181818181818182,4.90625,4,16,-0.4533710000000001
11,2014-11-09 16:00:00,w,h,0.520487,2,1.77699,1,0.41910000000000003,3,0.520487,1.77699,"{'att': 268, 'def': 23}","{'att': 278, 'def': 31}",11.652173913043478,8.96774193548387,4,14,-1.256503
12,2014-11-22 15:00:00,l,a,0.957011,1,2.26312,2,0.5429,0,0.957011,2.26312,"{'att': 343, 'def': 21}","{'att': 301, 'def': 40}",16.333333333333332,7.525,4,16,-1.3061089999999997
13,2014-11-29 15:00:00,d,h,1.4626,1,1.50956,1,1.2658,1,1.4626,0.748395,"{'att': 128, 'def': 34}","{'att': 351, 'def': 18}",3.764705882352941,19.5,9,3,0.7142049999999999
14,2014-12-02 19:45:00,w,h,1.54207,2,0.789519,0,1.9452,3,1.54207,0.789519,"{'att': 186, 'def': 24}","{'att': 335, 'def': 28}",7.75,11.964285714285714,6,4,0.7525510000000001
15,2014-12-07 13:30:00,l,a,0.998148,1,2.11509,3,0.6271,0,0.998148,2.11509,"{'att': 188, 'def': 25}","{'att': 202, 'def': 27}",7.52,7.481481481481482,3,8,-1.1169419999999999
16,2014-12-14 16:00:00,l,h,1.67826,1,0.731022,2,2.1418999999999997,0,1.67826,0.731022,"{'att': 205, 'def': 23}","{'att': 303, 'def': 39}",8.91304347826087,7.769230769230769,7,2,0.9472380000000001
17,2014-12-20 15:00:00,w,a,1.45331,1,0.825885,0,1.8847,3,1.45331,0.825885,"{'att': 253, 'def': 17}","{'att': 212, 'def': 27}",14.882352941176471,7.851851851851852,2,6,0.6274250000000001
18,2014-12-26 15:00:00,w,h,0.601468,1,1.41578,0,0.686,3,0.601468,1.41578,"{'att': 376, 'def': 28}","{'att': 278, 'def': 19}",13.428571428571429,14.631578947368421,6,10,-0.814312
19,2014-12-29 20:00:00,l,a,1.00374,1,3.27658,4,0.1898,0,1.00374,3.27658,"{'att': 277, 'def': 18}","{'att': 406, 'def': 17}",15.38888888888889,23.88235294117647,1,12,-2.27284
20,2015-01-01 15:00:00,d,a,1.69725,1,3.16214,1,0.5318,1,1.69725,3.16214,"{'att': 155, 'def': 15}","{'att': 293, 'def': 37}",10.333333333333334,7.918918918918919,6,9,-1.46489
21,2015-01-10 15:00:00,d,h,1.54943,1,0.731228,1,2.0415,1,1.54943,0.731228,"{'att': 211, 'def': 19}","{'att': 354, 'def': 22}",11.105263157894736,16.09090909090909,6,2,0.8182020000000001
22,2015-01-17 15:00:00,l,h,0.214209,0,3.19733,5,0.0262,0,0.214209,3.19733,"{'att': 296, 'def': 28}","{'att': 341, 'def': 30}",10.571428571428571,11.366666666666667,1,12,-2.983121
