GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2014-08-16 15:00:00,l,h,1.8531,0,1.01706,1,2.0216000000000003,0,1.09193,1.01706,"{'att': 270, 'def': 24}","{'att': 252, 'def': 23}",11.25,10.956521739130435,9,3,0.07486999999999999
2,2014-08-23 15:00:00,w,a,1.33957,3,0.617283,1,1.9663,3,1.33957,0.617283,"{'att': 199, 'def': 22}","{'att': 269, 'def': 33}",9.045454545454545,8.151515151515152,6,7,0.7222869999999999
3,2014-08-30 15:00:00,l,h,0.635223,1,1.57513,3,0.5808,0,0.635223,1.57513,"{'att': 332, 'def': 12}","{'att': 184, 'def': 26}",27.666666666666668,7.076923076923077,0,11,-0.9399069999999999
4,2014-09-15 20:00:00,d,a,0.661678,2,0.439084,2,1.5188,1,0.661678,0.439084,"{'att': 192, 'def': 23}","{'att': 273, 'def': 37}",8.347826086956522,7.378378378378378,0,1,0.22259400000000001
5,2014-09-20 17:30:00,w,h,1.26032,3,0.37835,1,2.2367000000000004,3,1.26032,0.37835,"{'att': 313, 'def': 24}","{'att': 122, 'def': 17}",13.041666666666666,7.176470588235294,5,4,0.8819700000000001
6,2014-09-27 15:00:00,l,a,1.27452,1,0.520246,2,2.0207,0,1.27452,0.520246,"{'att': 315, 'def': 21}","{'att': 189, 'def': 13}",15.0,14.538461538461538,10,5,0.7542740000000001
7,2014-10-05 16:15:00,w,h,1.64038,2,0.697342,0,2.2397,3,1.64038,0.697342,"{'att': 273, 'def': 22}","{'att': 234, 'def': 24}",12.409090909090908,9.75,5,0,0.9430379999999999
8,2014-10-18 15:00:00,w,a,2.84138,3,1.74404,1,2.1010999999999997,3,2.84138,1.74404,"{'att': 158, 'def': 17}","{'att': 243, 'def': 14}",9.294117647058824,17.357142857142858,5,4,1.09734
9,2014-10-25 12:45:00,w,h,2.62631,2,1.8643,1,1.9247,3,2.62631,1.8643,"{'att': 317, 'def': 26}","{'att': 87, 'def': 22}",12.192307692307692,3.9545454545454546,8,20,0.7620100000000001
10,2014-11-01 15:00:00,d,a,0.528668,2,3.06954,2,0.12040000000000001,1,0.528668,3.06954,"{'att': 205, 'def': 21}","{'att': 156, 'def': 30}",9.761904761904763,5.2,5,9,-2.540872
11,2014-11-08 15:00:00,d,h,1.47873,0,0.560875,0,2.1004,1,1.47873,0.560875,"{'att': 158, 'def': 21}","{'att': 241, 'def': 17}",7.523809523809524,14.176470588235293,15,2,0.9178550000000001
12,2014-11-22 15:00:00,l,a,1.11958,1,1.82651,2,0.8150999999999999,0,1.11958,1.82651,"{'att': 291, 'def': 21}","{'att': 148, 'def': 28}",13.857142857142858,5.285714285714286,4,9,-0.7069300000000001
13,2014-11-29 15:00:00,w,h,1.09981,1,0.246562,0,2.1860999999999997,3,1.09981,0.246562,"{'att': 240, 'def': 15}","{'att': 172, 'def': 21}",16.0,8.19047619047619,3,2,0.853248
14,2014-12-02 20:00:00,w,a,1.24431,2,1.41302,1,1.2444,3,1.24431,1.41302,"{'att': 247, 'def': 30}","{'att': 172, 'def': 18}",8.233333333333333,9.555555555555555,2,2,-0.16870999999999992
15,2014-12-07 13:30:00,w,h,2.11509,3,0.998148,1,2.1607,3,2.11509,0.998148,"{'att': 202, 'def': 27}","{'att': 188, 'def': 25}",7.481481481481482,7.52,8,3,1.1169419999999999
16,2014-12-13 15:00:00,d,a,0.870324,1,1.33557,1,0.9134,1,0.870324,0.574404,"{'att': 251, 'def': 28}","{'att': 164, 'def': 20}",8.964285714285714,8.2,5,4,0.29591999999999996
17,2014-12-20 15:00:00,w,h,1.45134,2,0.659983,0,2.0821,3,1.45134,0.659983,"{'att': 163, 'def': 18}","{'att': 189, 'def': 33}",9.055555555555555,5.7272727272727275,9,11,0.7913570000000001
18,2014-12-26 12:45:00,l,a,0.45944,0,3.56764,2,0.028399999999999998,0,0.45944,3.56764,"{'att': 314, 'def': 19}","{'att': 181, 'def': 22}",16.526315789473685,8.227272727272727,4,14,-3.1082
19,2014-12-28 15:00:00,l,h,1.1084,1,3.35886,2,0.2303,0,1.1084,2.59769,"{'att': 132, 'def': 26}","{'att': 190, 'def': 18}",5.076923076923077,10.555555555555555,7,7,-1.48929
20,2015-01-01 15:00:00,d,h,1.13586,1,1.1226,1,1.3677000000000001,1,1.13586,1.1226,"{'att': 273, 'def': 9}","{'att': 221, 'def': 19}",30.333333333333332,11.631578947368421,4,11,0.01326000000000005
21,2015-01-10 15:00:00,d,a,0.731228,1,1.54943,1,0.6996,1,0.731228,1.54943,"{'att': 354, 'def': 22}","{'att': 211, 'def': 19}",16.09090909090909,11.105263157894736,2,6,-0.8182020000000001
22,2015-01-18 13:30:00,w,h,2.68629,3,0.423719,0,2.7849,3,2.68629,0.423719,"{'att': 223, 'def': 24}","{'att': 271, 'def': 23}",9.291666666666666,11.782608695652174,6,6,2.262571
23,2015-01-31 15:00:00,l,a,0.383092,0,2.28203,2,0.23049999999999998,0,0.383092,2.28203,"{'att': 306, 'def': 31}","{'att': 115, 'def': 23}",9.870967741935484,5.0,2,7,-1.8989379999999998
24,2015-02-08 16:15:00,d,h,0.86518,1,1.21344,1,1.0522,1,0.86518,1.21344,"{'att': 189, 'def': 18}","{'att': 129, 'def': 22}",10.5,5.863636363636363,3,10,-0.3482600000000001
25,2015-02-11 19:45:00,d,a,0.125464,0,1.68446,0,0.22790000000000002,1,0.125464,1.68446,"{'att': 258, 'def': 16}","{'att': 119, 'def': 17}",16.125,7.0,0,14,-1.558996
26,2015-02-22 12:00:00,d,a,2.20831,2,2.17554,2,1.3891,1,2.20831,1.26191,"{'att': 271, 'def': 19}","{'att': 121, 'def': 23}",14.263157894736842,5.260869565217392,4,11,0.9463999999999999
27,2015-02-28 12:45:00,l,h,1.28506,1,0.851359,3,1.7005000000000001,0,1.28506,0.851359,"{'att': 90, 'def': 17}","{'att': 178, 'def': 23}",5.294117647058823,7.739130434782608,16,3,0.4337010000000001
28,2015-03-04 19:45:00,l,h,1.46324,0,2.38358,1,0.7564000000000001,0,1.46324,2.38358,"{'att': 213, 'def': 17}","{'att': 143, 'def': 17}",12.529411764705882,8.411764705882353,7,11,-0.9203399999999997
29,2015-03-14 15:00:00,l,a,0.478172,0,3.19619,3,0.0863,0,0.478172,3.19619,"{'att': 287, 'def': 18}","{'att': 122, 'def': 35}",15.944444444444445,3.4857142857142858,2,23,-2.7180180000000003
30,2015-03-21 17:30:00,w,h,0.99619,1,0.536562,0,1.7348999999999999,3,0.99619,0.536562,"{'att': 142, 'def': 24}","{'att': 160, 'def': 20}",5.916666666666667,8.0,8,4,0.45962800000000004
31,2015-04-04 15:00:00,l,a,1.93553,1,3.43561,2,0.5532,0,1.93553,2.67444,"{'att': 153, 'def': 23}","{'att': 167, 'def': 21}",6.6521739130434785,7.9523809523809526,12,11,-0.7389100000000002
32,2015-04-11 15:00:00,d,h,0.604708,1,0.587985,1,1.3042,1,0.604708,0.587985,"{'att': 216, 'def': 22}","{'att': 91, 'def': 18}",9.818181818181818,5.055555555555555,6,12,0.016723000000000043
33,2015-04-19 13:30:00,l,a,0.738105,0,2.05138,2,0.5035000000000001,0,0.738105,2.05138,"{'att': 335, 'def': 15}","{'att': 183, 'def': 27}",22.333333333333332,6.777777777777778,3,28,-1.313275
34,2015-04-25 15:00:00,d,a,0.824309,0,2.28143,0,0.3728,1,0.824309,1.52026,"{'att': 105, 'def': 22}","{'att': 98, 'def': 20}",4.7727272727272725,4.9,4,15,-0.695951
35,2015-05-02 15:00:00,w,h,3.23925,1,0.758485,0,2.745,3,2.47808,0.758485,"{'att': 167, 'def': 17}","{'att': 228, 'def': 21}",9.823529411764707,10.857142857142858,10,8,1.719595
36,2015-05-09 15:00:00,l,a,0.149381,0,1.26585,1,0.3139,0,0.149381,1.26585,"{'att': 218, 'def': 18}","{'att': 180, 'def': 14}",12.11111111111111,12.857142857142858,2,9,-1.116469
37,2015-05-16 15:00:00,l,h,0.813296,1,2.07078,2,0.4802,0,0.813296,2.07078,"{'att': 247, 'def': 14}","{'att': 170, 'def': 22}",17.642857142857142,7.7272727272727275,12,6,-1.257484
38,2015-05-24 15:00:00,l,a,0.416396,0,1.64216,2,0.4233,0,0.416396,1.64216,"{'att': 144, 'def': 19}","{'att': 303, 'def': 30}",7.578947368421052,10.1,4,3,-1.225764
