GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2016-08-13 18:00:00,d,h,0.790063,1,1.12348,1,1.0261,1,0.790063,1.12348,"{'att': 230, 'def': 31}","{'att': 184, 'def': 34}",7.419354838709677,5.411764705882353,5,8,-0.3334170000000001
2,2016-08-20 18:00:00,w,a,1.83897,2,2.01885,1,1.2924,3,1.83897,2.01885,"{'att': 136, 'def': 28}","{'att': 321, 'def': 27}",4.857142857142857,11.88888888888889,8,7,-0.17988000000000004
3,2016-08-27 18:00:00,w,h,2.31835,1,0.187415,0,2.812,3,1.55718,0.187415,"{'att': 207, 'def': 29}","{'att': 279, 'def': 25}",7.137931034482759,11.16,9,9,1.3697650000000001
4,2016-09-12 23:00:00,w,a,2.84526,3,1.0404,0,2.4920999999999998,3,2.84526,1.0404,"{'att': 122, 'def': 25}","{'att': 390, 'def': 23}",4.88,16.956521739130434,4,3,1.8048600000000001
5,2016-09-17 20:30:00,w,h,1.17467,3,0.178081,1,2.3583,3,1.17467,0.178081,"{'att': 315, 'def': 13}","{'att': 341, 'def': 36}",24.23076923076923,9.472222222222221,8,1,0.9965890000000002
6,2016-09-24 18:00:00,l,a,1.15724,0,0.693594,1,1.7852999999999999,0,1.15724,0.693594,"{'att': 223, 'def': 27}","{'att': 180, 'def': 21}",8.25925925925926,8.571428571428571,4,4,0.463646
7,2016-09-30 23:00:00,d,h,1.1542,1,0.47692,1,1.9776999999999998,1,1.1542,0.47692,"{'att': 127, 'def': 25}","{'att': 179, 'def': 16}",5.08,11.1875,8,6,0.6772799999999999
8,2016-10-15 18:00:00,d,a,0.144498,1,2.69208,1,0.0373,1,0.144498,1.16978,"{'att': 293, 'def': 12}","{'att': 118, 'def': 20}",24.416666666666668,5.9,1,23,-1.025282
9,2016-10-22 18:00:00,l,a,0.752795,1,0.905579,2,1.1068000000000002,0,0.752795,0.905579,"{'att': 143, 'def': 16}","{'att': 284, 'def': 32}",8.9375,8.875,5,2,-0.15278400000000003
10,2016-10-30 17:30:00,w,h,2.0087,2,0.944816,0,2.1778,3,2.0087,0.944816,"{'att': 247, 'def': 21}","{'att': 218, 'def': 20}",11.761904761904763,10.9,5,6,1.0638840000000003
11,2016-11-05 21:30:00,l,a,0.0131321,0,1.94078,5,0.10049999999999999,0,0.0131321,1.94078,"{'att': 374, 'def': 28}","{'att': 274, 'def': 21}",13.357142857142858,13.047619047619047,1,12,-1.9276479
12,2016-11-19 19:00:00,d,h,1.54877,1,1.07471,1,1.7591,1,1.54877,0.31354,"{'att': 141, 'def': 25}","{'att': 259, 'def': 20}",5.64,12.95,2,3,1.23523
13,2016-11-27 20:30:00,l,a,0.615174,0,2.80562,1,0.17220000000000002,0,0.615174,2.80562,"{'att': 223, 'def': 26}","{'att': 180, 'def': 28}",8.576923076923077,6.428571428571429,8,8,-2.1904459999999997
14,2016-12-04 20:00:00,d,h,1.64985,1,0.541299,1,2.3563,1,0.888683,0.541299,"{'att': 225, 'def': 27}","{'att': 186, 'def': 28}",8.333333333333334,6.642857142857143,2,6,0.347384
15,2016-12-10 16:30:00,l,a,1.09675,2,1.49271,3,1.0327000000000002,0,1.09675,1.49271,"{'att': 177, 'def': 20}","{'att': 200, 'def': 25}",8.85,8.0,8,6,-0.3959600000000001
16,2016-12-13 23:45:00,w,h,1.46034,2,1.3508,1,1.4270999999999998,3,1.46034,1.3508,"{'att': 275, 'def': 24}","{'att': 164, 'def': 27}",11.458333333333334,6.074074074074074,3,15,0.10953999999999997
17,2016-12-20 00:00:00,l,h,0.456788,0,1.87823,1,0.3264,0,0.456788,1.87823,"{'att': 306, 'def': 21}","{'att': 121, 'def': 21}",14.571428571428571,5.761904761904762,1,17,-1.421442
18,2016-12-26 15:00:00,w,a,1.25512,2,0.377464,0,2.1938,3,1.25512,0.377464,"{'att': 166, 'def': 17}","{'att': 279, 'def': 26}",9.764705882352942,10.73076923076923,4,6,0.877656
19,2016-12-31 00:00:00,d,a,1.27757,2,0.852585,2,1.7003,1,1.27757,0.852585,"{'att': 214, 'def': 28}","{'att': 276, 'def': 23}",7.642857142857143,12.0,9,4,0.42498500000000006
20,2017-01-02 15:00:00,w,h,2.34997,3,1.01083,0,2.393,3,1.5888,1.01083,"{'att': 198, 'def': 18}","{'att': 205, 'def': 38}",11.0,5.394736842105263,11,4,0.5779700000000001
21,2017-01-15 17:30:00,w,h,0.572528,4,0.569286,0,1.2993000000000001,3,0.572528,0.569286,"{'att': 357, 'def': 21}","{'att': 130, 'def': 23}",17.0,5.6521739130434785,4,10,0.003242000000000078
22,2017-01-21 18:00:00,w,a,0.949561,1,0.463733,0,1.7577,3,0.949561,0.463733,"{'att': 186, 'def': 15}","{'att': 220, 'def': 17}",12.4,12.941176470588236,6,6,0.485828
23,2017-02-01 23:00:00,d,a,0.870158,1,1.7362,1,0.6706,1,0.870158,1.7362,"{'att': 209, 'def': 15}","{'att': 273, 'def': 32}",13.933333333333334,8.53125,3,8,-0.866042
24,2017-02-04 15:00:00,w,h,2.75981,6,2.1501,3,1.7635999999999998,3,2.75981,2.1501,"{'att': 294, 'def': 12}","{'att': 277, 'def': 25}",24.5,11.08,4,12,0.6097099999999998
25,2017-02-11 15:00:00,d,a,0.831644,0,0.651056,0,1.4974,1,0.831644,0.651056,"{'att': 268, 'def': 37}","{'att': 374, 'def': 27}",7.243243243243243,13.851851851851851,8,5,0.18058800000000008
26,2017-02-25 15:00:00,w,h,1.70366,2,0.505952,0,2.2771,3,1.70366,0.505952,"{'att': 125, 'def': 21}","{'att': 304, 'def': 17}",5.9523809523809526,17.88235294117647,3,2,1.197708
27,2017-03-05 13:30:00,l,a,0.808013,2,1.70225,3,0.7064,0,0.808013,1.70225,"{'att': 238, 'def': 25}","{'att': 253, 'def': 23}",9.52,11.0,2,3,-0.8942370000000001
28,2017-03-11 15:00:00,w,h,2.17521,3,0.127321,0,2.8124000000000002,3,2.17521,0.127321,"{'att': 175, 'def': 18}","{'att': 328, 'def': 19}",9.722222222222221,17.263157894736842,4,2,2.047889
29,2017-03-18 15:00:00,w,h,2.63141,4,0.528692,0,2.7099,3,2.63141,0.528692,"{'att': 240, 'def': 24}","{'att': 246, 'def': 20}",10.0,12.3,10,3,2.102718
30,2017-04-01 12:30:00,l,a,1.44152,1,0.625343,3,2.1212000000000004,0,1.44152,0.625343,"{'att': 228, 'def': 21}","{'att': 216, 'def': 32}",10.857142857142858,6.75,5,3,0.8161769999999999
31,2017-04-04 20:00:00,d,a,0.589122,1,1.67424,1,0.4839,1,0.589122,0.913066,"{'att': 276, 'def': 18}","{'att': 204, 'def': 26}",15.333333333333334,7.846153846153846,4,14,-0.323944
32,2017-04-09 16:00:00,w,h,2.64597,4,0.836095,2,2.5869,3,2.64597,0.836095,"{'att': 180, 'def': 20}","{'att': 314, 'def': 23}",9.0,13.652173913043478,7,1,1.8098750000000001
33,2017-04-15 15:00:00,w,h,1.67352,3,1.1469,1,1.7351,3,1.67352,0.385733,"{'att': 126, 'def': 25}","{'att': 249, 'def': 24}",5.04,10.375,7,5,1.2877869999999998
34,2017-04-22 15:00:00,d,a,0.104476,0,0.668323,0,0.6293,1,0.104476,0.668323,"{'att': 178, 'def': 24}","{'att': 337, 'def': 24}",7.416666666666667,14.041666666666666,2,2,-0.563847
35,2017-04-30 14:05:00,l,h,0.684516,0,1.81945,3,0.5084,0,0.684516,1.81945,"{'att': 238, 'def': 25}","{'att': 259, 'def': 16}",9.52,16.1875,2,9,-1.1349339999999999
36,2017-05-06 17:30:00,l,a,0.270186,0,2.09244,1,0.1273,0,0.270186,2.09244,"{'att': 200, 'def': 19}","{'att': 354, 'def': 15}",10.526315789473685,23.6,5,4,-1.8222539999999998
37,2017-05-12 19:45:00,w,h,1.12984,1,1.54861,0,1.006,3,1.12984,1.54861,"{'att': 153, 'def': 21}","{'att': 293, 'def': 20}",7.285714285714286,14.65,5,7,-0.4187700000000001
38,2017-05-21 15:00:00,l,a,1.8831,1,3.35075,3,0.5574,0,1.12193,3.35075,"{'att': 242, 'def': 16}","{'att': 211, 'def': 17}",15.125,12.411764705882353,10,15,-2.22882
