GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2016-08-14 19:00:00,w,a,1.6591,4,1.18197,3,1.7103,3,1.6591,0.420799,"{'att': 278, 'def': 29}","{'att': 260, 'def': 30}",9.586206896551724,8.666666666666666,12,2,1.238301
2,2016-08-20 18:00:00,l,a,0.939025,0,0.197536,2,2.0377,0,0.939025,0.197536,"{'att': 84, 'def': 14}","{'att': 407, 'def': 16}",6.0,25.4375,14,0,0.7414890000000001
3,2016-08-27 15:30:00,d,a,1.92569,1,0.590511,1,2.4576,1,1.16452,0.590511,"{'att': 221, 'def': 31}","{'att': 212, 'def': 28}",7.129032258064516,7.571428571428571,11,3,0.574009
4,2016-09-10 20:30:00,w,h,2.76916,4,1.22508,1,2.3684,3,2.76916,1.22508,"{'att': 153, 'def': 10}","{'att': 325, 'def': 22}",15.3,14.772727272727273,14,3,1.54408
5,2016-09-16 23:00:00,w,a,1.41642,2,1.16415,1,1.5735999999999999,3,1.41642,1.16415,"{'att': 323, 'def': 32}","{'att': 250, 'def': 17}",10.09375,14.705882352941176,4,11,0.25227
6,2016-09-24 18:00:00,w,h,4.64913,5,0.157549,1,2.9929,3,3.1268,0.157549,"{'att': 175, 'def': 30}","{'att': 318, 'def': 12}",5.833333333333333,26.5,21,2,2.969251
7,2016-10-01 15:30:00,w,a,2.02239,2,2.65842,1,0.9118999999999999,3,1.26122,2.65842,"{'att': 229, 'def': 25}","{'att': 291, 'def': 21}",9.16,13.857142857142858,16,2,-1.3972
8,2016-10-17 23:00:00,d,h,0.270441,0,0.537762,0,0.9191,1,0.270441,0.537762,"{'att': 149, 'def': 33}","{'att': 351, 'def': 38}",4.515151515151516,9.236842105263158,10,1,-0.267321
9,2016-10-22 20:30:00,w,h,2.2952,2,0.685982,1,2.4501,3,2.2952,0.685982,"{'att': 138, 'def': 17}","{'att': 366, 'def': 20}",8.117647058823529,18.3,13,4,1.6092179999999998
10,2016-10-29 20:30:00,w,a,2.26056,4,0.496044,2,2.5567,3,2.26056,0.496044,"{'att': 213, 'def': 23}","{'att': 251, 'def': 23}",9.26086956521739,10.91304347826087,16,12,1.764516
11,2016-11-06 18:15:00,w,h,4.18366,6,0.771133,1,2.8982,3,4.18366,0.771133,"{'att': 191, 'def': 31}","{'att': 280, 'def': 17}",6.161290322580645,16.470588235294116,17,5,3.412527
12,2016-11-19 19:00:00,d,a,1.68802,0,0.0942055,0,2.6521,1,1.68802,0.0942055,"{'att': 182, 'def': 41}","{'att': 325, 'def': 17}",4.439024390243903,19.11764705882353,11,0,1.5938145000000001
13,2016-11-26 19:00:00,w,h,2.02461,2,0.291073,0,2.6799,3,1.26344,0.291073,"{'att': 74, 'def': 17}","{'att': 337, 'def': 13}",4.352941176470588,25.923076923076923,17,3,0.9723669999999999
14,2016-12-04 17:30:00,l,a,1.26532,3,2.54396,4,0.4052,0,1.26532,1.78279,"{'att': 216, 'def': 31}","{'att': 309, 'def': 19}",6.967741935483871,16.263157894736842,7,6,-0.5174700000000001
15,2016-12-11 20:30:00,d,h,1.79134,2,0.64998,2,2.2429,1,1.79134,0.64998,"{'att': 136, 'def': 14}","{'att': 329, 'def': 15}",9.714285714285714,21.933333333333334,28,0,1.14136
16,2016-12-14 23:45:00,w,a,2.13526,3,0.161583,0,2.7815000000000003,3,2.13526,0.161583,"{'att': 233, 'def': 33}","{'att': 396, 'def': 22}",7.0606060606060606,18.0,10,2,1.9736770000000001
17,2016-12-20 00:00:00,w,a,1.87823,1,0.456788,0,2.499,3,1.87823,0.456788,"{'att': 121, 'def': 21}","{'att': 306, 'def': 21}",5.761904761904762,14.571428571428571,17,1,1.421442
18,2016-12-27 21:15:00,w,h,1.66669,4,0.389104,1,2.4064,3,1.66669,0.389104,"{'att': 176, 'def': 29}","{'att': 351, 'def': 22}",6.068965517241379,15.954545454545455,13,0,1.2775859999999999
19,2016-12-31 21:30:00,w,h,0.256825,1,0.352445,0,1.0969000000000002,3,0.256825,0.352445,"{'att': 352, 'def': 37}","{'att': 188, 'def': 22}",9.513513513513514,8.545454545454545,2,3,-0.09561999999999998
20,2017-01-02 19:00:00,d,a,2.332,2,1.91057,2,1.6799,1,2.332,0.388234,"{'att': 148, 'def': 17}","{'att': 372, 'def': 19}",8.705882352941176,19.57894736842105,10,4,1.9437659999999999
21,2017-01-15 16:00:00,d,a,1.46058,1,1.03178,1,1.7466000000000002,1,0.699407,1.03178,"{'att': 266, 'def': 27}","{'att': 210, 'def': 32}",9.851851851851851,6.5625,6,6,-0.3323729999999999
22,2017-01-21 15:30:00,l,h,1.24037,2,1.60482,3,1.0315,0,1.24037,1.60482,"{'att': 153, 'def': 32}","{'att': 422, 'def': 11}",4.78125,38.36363636363637,14,8,-0.36444999999999994
23,2017-01-31 23:00:00,d,h,1.20485,1,1.0666,1,1.4194,1,1.20485,0.305435,"{'att': 198, 'def': 31}","{'att': 319, 'def': 28}",6.387096774193548,11.392857142857142,8,3,0.899415
24,2017-02-04 15:00:00,l,a,1.12538,0,1.88587,2,0.747,0,1.12538,1.88587,"{'att': 106, 'def': 22}","{'att': 300, 'def': 9}",4.818181818181818,33.333333333333336,16,3,-0.7604899999999999
25,2017-02-11 17:30:00,w,h,2.38009,2,0.622104,0,2.6239999999999997,3,2.38009,0.622104,"{'att': 218, 'def': 32}","{'att': 162, 'def': 21}",6.8125,7.714285714285714,10,3,1.757986
26,2017-02-27 20:00:00,l,a,0.789939,1,1.54732,3,0.7732000000000001,0,0.789939,1.54732,"{'att': 104, 'def': 28}","{'att': 304, 'def': 22}",3.7142857142857144,13.818181818181818,17,3,-0.7573810000000001
27,2017-03-04 17:30:00,w,h,2.70435,3,0.729203,1,2.6294,3,2.70435,0.729203,"{'att': 206, 'def': 20}","{'att': 191, 'def': 21}",10.3,9.095238095238095,15,5,1.9751469999999998
28,2017-03-12 16:00:00,w,h,0.966335,2,0.83474,1,1.4603,3,0.966335,0.83474,"{'att': 140, 'def': 13}","{'att': 266, 'def': 21}",10.76923076923077,12.666666666666666,7,5,0.13159500000000002
29,2017-03-19 16:30:00,d,a,1.94116,1,2.55464,1,0.9707,1,1.17999,2.55464,"{'att': 354, 'def': 20}","{'att': 174, 'def': 28}",17.7,6.214285714285714,16,14,-1.37465
30,2017-04-01 12:30:00,w,h,0.625343,3,1.44152,1,0.6280999999999999,3,0.625343,1.44152,"{'att': 216, 'def': 32}","{'att': 228, 'def': 21}",6.75,10.857142857142858,3,5,-0.8161769999999999
31,2017-04-05 20:00:00,d,h,2.17263,2,1.31233,2,2.0291,1,2.17263,1.31233,"{'att': 169, 'def': 36}","{'att': 350, 'def': 15}",4.694444444444445,23.333333333333332,6,1,0.8602999999999998
32,2017-04-08 15:00:00,w,a,1.02225,2,2.13972,1,0.549,3,1.02225,2.13972,"{'att': 187, 'def': 22}","{'att': 268, 'def': 16}",8.5,16.75,6,1,-1.11747
33,2017-04-16 13:30:00,w,a,1.30017,1,0.590375,0,1.9661,3,1.30017,0.590375,"{'att': 149, 'def': 26}","{'att': 321, 'def': 20}",5.730769230769231,16.05,5,2,0.7097950000000001
34,2017-04-23 16:30:00,l,h,0.89449,1,1.21741,2,1.0271000000000001,0,0.89449,1.21741,"{'att': 85, 'def': 22}","{'att': 322, 'def': 30}",3.8636363636363638,10.733333333333333,10,4,-0.3229200000000001
35,2017-05-01 20:00:00,w,a,0.55669,1,0.436648,0,1.3648,3,0.55669,0.436648,"{'att': 211, 'def': 23}","{'att': 283, 'def': 17}",9.173913043478262,16.647058823529413,7,2,0.12004200000000004
36,2017-05-07 13:30:00,d,h,1.35967,0,0.182082,0,2.5500999999999996,1,0.598504,0.182082,"{'att': 163, 'def': 25}","{'att': 283, 'def': 23}",6.52,12.304347826086957,12,2,0.41642200000000007
37,2017-05-14 14:15:00,w,a,3.28962,4,1.03963,0,2.7276000000000002,3,3.28962,1.03963,"{'att': 160, 'def': 16}","{'att': 364, 'def': 15}",10.0,24.266666666666666,11,0,2.2499900000000004
38,2017-05-21 15:00:00,w,h,2.16957,3,0.899691,0,2.2664999999999997,3,2.16957,0.899691,"{'att': 119, 'def': 25}","{'att': 415, 'def': 18}",4.76,23.055555555555557,14,3,1.2698790000000002
