GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2016-08-14 19:00:00,l,h,1.18197,3,1.6591,4,1.0038,0,0.420799,1.6591,"{'att': 260, 'def': 30}","{'att': 278, 'def': 29}",8.666666666666666,9.586206896551724,2,12,-1.238301
2,2016-08-20 20:30:00,d,a,0.521509,0,0.553693,0,1.2273999999999998,1,0.521509,0.553693,"{'att': 153, 'def': 23}","{'att': 268, 'def': 36}",6.6521739130434785,7.444444444444445,12,8,-0.03218399999999999
3,2016-08-27 18:00:00,w,a,2.03271,3,1.07775,1,2.1507,3,1.27154,1.07775,"{'att': 204, 'def': 29}","{'att': 286, 'def': 29}",7.0344827586206895,9.862068965517242,11,8,0.1937899999999999
4,2016-09-10 18:00:00,w,h,1.89219,2,1.17522,1,1.9176999999999997,3,1.13102,1.17522,"{'att': 248, 'def': 23}","{'att': 297, 'def': 24}",10.782608695652174,12.375,13,1,-0.04420000000000002
5,2016-09-17 18:00:00,w,a,3.63453,4,0.969693,1,2.8276000000000003,3,2.87336,0.208524,"{'att': 357, 'def': 33}","{'att': 371, 'def': 10}",10.818181818181818,37.1,14,5,2.6648359999999998
6,2016-09-24 20:30:00,w,h,1.66224,3,0.613553,0,2.2051,3,1.66224,0.613553,"{'att': 274, 'def': 24}","{'att': 236, 'def': 20}",11.416666666666666,11.8,15,4,1.048687
7,2016-10-02 19:30:00,w,a,1.85433,1,0.608783,0,2.399,3,1.85433,0.608783,"{'att': 188, 'def': 24}","{'att': 359, 'def': 12}",7.833333333333333,29.916666666666668,15,0,1.2455470000000002
8,2016-10-15 18:00:00,w,h,3.50519,3,1.74979,2,2.4,3,3.50519,1.74979,"{'att': 299, 'def': 23}","{'att': 240, 'def': 28}",13.0,8.571428571428571,11,7,1.7553999999999998
9,2016-10-22 18:00:00,d,h,0.711811,0,1.55581,0,0.6436999999999999,1,0.711811,1.55581,"{'att': 87, 'def': 19}","{'att': 287, 'def': 14}",4.578947368421052,20.5,13,0,-0.8439989999999999
10,2016-10-29 15:30:00,w,a,2.48348,4,0.853434,1,2.5643,3,2.48348,0.0922651,"{'att': 133, 'def': 21}","{'att': 321, 'def': 23}",6.333333333333333,13.956521739130435,12,1,2.3912149
11,2016-11-06 16:00:00,d,h,0.675745,1,1.19585,1,0.8081,1,0.675745,0.434685,"{'att': 285, 'def': 41}","{'att': 170, 'def': 25}",6.951219512195122,6.8,9,3,0.24106000000000005
12,2016-11-19 16:30:00,d,a,0.575813,1,0.511462,1,1.3966,1,0.575813,0.511462,"{'att': 192, 'def': 18}","{'att': 262, 'def': 41}",10.666666666666666,6.390243902439025,5,4,0.06435100000000005
13,2016-11-27 18:15:00,w,h,2.8697,3,2.0491,1,1.9242000000000001,3,2.8697,1.28793,"{'att': 218, 'def': 27}","{'att': 223, 'def': 18}",8.074074074074074,12.38888888888889,21,6,1.58177
14,2016-12-03 21:30:00,w,a,2.96923,5,0.882486,1,2.6339,3,2.96923,0.882486,"{'att': 245, 'def': 18}","{'att': 238, 'def': 31}",13.61111111111111,7.67741935483871,13,3,2.086744
15,2016-12-10 19:00:00,w,h,1.58027,3,1.29401,1,1.5396999999999998,3,1.58027,0.532843,"{'att': 136, 'def': 25}","{'att': 239, 'def': 16}",5.44,14.9375,11,10,1.047427
16,2016-12-13 23:45:00,l,a,1.3508,1,1.46034,2,1.2774,0,1.3508,1.46034,"{'att': 164, 'def': 27}","{'att': 275, 'def': 24}",6.074074074074074,11.458333333333334,15,3,-0.10953999999999997
17,2016-12-18 20:00:00,l,a,0.609893,1,1.5186,2,0.6143000000000001,0,0.609893,1.5186,"{'att': 296, 'def': 17}","{'att': 225, 'def': 36}",17.41176470588235,6.25,5,6,-0.9087069999999999
18,2016-12-26 19:00:00,w,h,1.97881,1,0.687502,0,2.3027,3,1.97881,0.687502,"{'att': 129, 'def': 29}","{'att': 314, 'def': 13}",4.448275862068965,24.153846153846153,24,0,1.291308
19,2017-01-01 20:00:00,w,h,1.67138,2,0.221469,0,2.5104,3,1.67138,0.221469,"{'att': 162, 'def': 26}","{'att': 320, 'def': 14}",6.230769230769231,22.857142857142858,19,2,1.4499110000000002
20,2017-01-03 23:45:00,d,a,1.12629,3,1.55859,3,0.9812,1,1.12629,0.79742,"{'att': 162, 'def': 24}","{'att': 290, 'def': 25}",6.75,11.6,22,4,0.32887
21,2017-01-14 19:00:00,w,a,2.31811,4,0.488485,0,2.6768,3,2.31811,0.488485,"{'att': 259, 'def': 34}","{'att': 338, 'def': 24}",7.617647058823529,14.083333333333334,21,7,1.8296249999999998
22,2017-01-22 17:15:00,w,h,1.86443,2,1.29948,1,1.7929,3,1.10326,0.538307,"{'att': 115, 'def': 14}","{'att': 302, 'def': 17}",8.214285714285714,17.764705882352942,19,7,0.5649529999999999
23,2017-01-31 22:45:00,l,h,1.07765,1,0.918309,2,1.4051,0,1.07765,0.918309,"{'att': 82, 'def': 20}","{'att': 335, 'def': 33}",4.1,10.151515151515152,15,2,0.15934099999999995
24,2017-02-04 12:30:00,l,a,0.950035,1,1.95451,3,0.6213000000000001,0,0.950035,1.95451,"{'att': 198, 'def': 22}","{'att': 286, 'def': 36}",9.0,7.944444444444445,7,8,-1.004475
25,2017-02-11 12:30:00,w,h,3.1235,2,0.466403,0,2.9131,3,2.36233,0.466403,"{'att': 247, 'def': 23}","{'att': 249, 'def': 22}",10.73913043478261,11.318181818181818,17,4,1.895927
26,2017-03-04 17:30:00,l,a,0.729203,1,2.70435,3,0.2501,0,0.729203,2.70435,"{'att': 191, 'def': 21}","{'att': 206, 'def': 20}",9.095238095238095,10.3,5,15,-1.9751469999999998
27,2017-03-18 12:30:00,l,a,0.995221,1,2.11737,3,0.5666,0,0.995221,2.11737,"{'att': 94, 'def': 19}","{'att': 367, 'def': 18}",4.947368421052632,20.38888888888889,9,4,-1.1221490000000003
28,2017-04-02 16:00:00,d,h,0.738497,2,1.40021,2,0.7809999999999999,1,0.738497,1.40021,"{'att': 260, 'def': 34}","{'att': 201, 'def': 30}",7.647058823529412,6.7,6,5,-0.661713
29,2017-04-05 19:45:00,w,h,2.16023,3,0.303905,0,2.6836,3,2.16023,0.303905,"{'att': 198, 'def': 27}","{'att': 401, 'def': 20}",7.333333333333333,20.05,16,1,1.856325
30,2017-04-10 20:00:00,l,a,0.44226,0,2.15968,3,0.22599999999999998,0,0.44226,1.39851,"{'att': 87, 'def': 20}","{'att': 324, 'def': 28}",4.35,11.571428571428571,10,10,-0.9562499999999999
31,2017-04-17 20:00:00,w,a,1.0689,2,1.72075,1,0.8644000000000001,3,1.0689,1.72075,"{'att': 151, 'def': 36}","{'att': 336, 'def': 24}",4.194444444444445,14.0,8,10,-0.65185
32,2017-04-26 19:45:00,w,h,0.410203,1,0.595173,0,1.0697,3,0.410203,0.595173,"{'att': 158, 'def': 16}","{'att': 309, 'def': 13}",9.875,23.76923076923077,10,4,-0.18496999999999997
33,2017-04-30 16:30:00,l,a,0.589537,0,3.46042,2,0.0718,0,0.589537,2.69925,"{'att': 194, 'def': 24}","{'att': 216, 'def': 15}",8.083333333333334,14.4,3,10,-2.109713
34,2017-05-07 16:00:00,w,h,1.03986,2,0.576173,0,1.7894,3,1.03986,0.576173,"{'att': 305, 'def': 19}","{'att': 275, 'def': 18}",16.05263157894737,15.277777777777779,8,3,0.46368699999999996
35,2017-05-10 19:45:00,w,a,1.35954,2,1.25259,0,1.4449999999999998,3,1.35954,1.25259,"{'att': 234, 'def': 20}","{'att': 229, 'def': 14}",11.7,16.357142857142858,15,4,0.10694999999999988
36,2017-05-13 17:30:00,w,a,2.63639,4,1.30239,1,2.4001,3,2.63639,1.30239,"{'att': 133, 'def': 17}","{'att': 337, 'def': 27}",7.823529411764706,12.481481481481481,9,4,1.334
37,2017-05-16 19:45:00,w,h,3.83905,2,0.271744,0,2.9566,3,3.83905,0.271744,"{'att': 176, 'def': 22}","{'att': 266, 'def': 12}",8.0,22.166666666666668,23,4,3.567306
38,2017-05-21 15:00:00,w,h,3.35075,3,1.8831,1,2.2782,3,3.35075,1.12193,"{'att': 211, 'def': 17}","{'att': 242, 'def': 16}",12.411764705882353,15.125,15,10,2.22882
