GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2016-08-13 20:30:00,l,a,1.09877,1,1.95479,2,0.7048000000000001,0,1.09877,1.19362,"{'att': 368, 'def': 23}","{'att': 76, 'def': 14}",16.0,5.428571428571429,4,11,-0.09484999999999988
2,2016-08-21 16:30:00,l,h,1.4645,1,0.854908,2,1.8536000000000001,0,1.4645,0.854908,"{'att': 289, 'def': 29}","{'att': 188, 'def': 32}",9.96551724137931,5.875,12,6,0.6095919999999999
3,2016-08-27 18:00:00,d,a,1.39142,1,0.613743,1,2.1223,1,0.630251,0.613743,"{'att': 258, 'def': 17}","{'att': 111, 'def': 19}",15.176470588235293,5.842105263157895,7,4,0.016507999999999967
4,2016-09-12 23:00:00,l,h,1.0404,0,2.84526,3,0.3669,0,1.0404,2.84526,"{'att': 390, 'def': 23}","{'att': 122, 'def': 25}",16.956521739130434,4.88,3,4,-1.8048600000000001
5,2016-09-18 19:30:00,l,a,0.960821,0,2.52591,1,0.40549999999999997,0,0.960821,2.52591,"{'att': 354, 'def': 20}","{'att': 103, 'def': 19}",17.7,5.421052631578948,2,10,-1.565089
6,2016-09-24 18:00:00,l,h,1.51457,2,1.7887,3,1.2116,0,1.51457,1.7887,"{'att': 249, 'def': 24}","{'att': 160, 'def': 17}",10.375,9.411764705882353,7,6,-0.27413
7,2016-10-01 18:00:00,d,h,1.19268,1,0.88211,1,1.6782,1,1.19268,0.88211,"{'att': 166, 'def': 22}","{'att': 200, 'def': 10}",7.545454545454546,20.0,8,7,0.31057
8,2016-10-15 18:00:00,l,a,0.587572,0,2.29543,2,0.28659999999999997,0,0.587572,2.29543,"{'att': 271, 'def': 19}","{'att': 182, 'def': 16}",14.263157894736842,11.375,6,12,-1.707858
9,2016-10-22 18:00:00,l,a,0.808339,0,1.19585,1,1.0286,0,0.808339,1.19585,"{'att': 264, 'def': 21}","{'att': 141, 'def': 25}",12.571428571428571,5.64,3,8,-0.38751100000000005
10,2016-10-29 15:30:00,l,h,0.853434,1,2.48348,4,0.2735,0,0.0922651,2.48348,"{'att': 321, 'def': 23}","{'att': 133, 'def': 21}",13.956521739130435,6.333333333333333,1,12,-2.3912149
11,2016-11-05 19:00:00,w,a,1.13672,2,2.6457,1,0.4371,3,0.375547,2.6457,"{'att': 245, 'def': 24}","{'att': 86, 'def': 20}",10.208333333333334,4.3,6,24,-2.270153
12,2016-11-19 19:00:00,w,h,0.951511,3,1.25065,0,1.0958999999999999,3,0.951511,1.25065,"{'att': 288, 'def': 18}","{'att': 224, 'def': 21}",16.0,10.666666666666666,8,9,-0.29913900000000004
13,2016-11-26 19:00:00,l,a,0.291073,0,2.02461,2,0.1938,0,0.291073,1.26344,"{'att': 337, 'def': 13}","{'att': 74, 'def': 17}",25.923076923076923,4.352941176470588,3,17,-0.9723669999999999
14,2016-12-03 15:00:00,w,h,1.4282,2,1.13791,1,1.5818999999999999,3,1.4282,1.13791,"{'att': 160, 'def': 14}","{'att': 200, 'def': 29}",11.428571428571429,6.896551724137931,9,3,0.29028999999999994
15,2016-12-10 19:00:00,l,a,0.672058,0,2.18185,3,0.33930000000000005,0,0.672058,1.42068,"{'att': 260, 'def': 19}","{'att': 144, 'def': 25}",13.68421052631579,5.76,5,5,-0.7486219999999999
16,2016-12-14 23:45:00,l,h,0.473979,0,1.22459,1,0.7037,0,0.473979,1.22459,"{'att': 301, 'def': 18}","{'att': 148, 'def': 17}",16.72222222222222,8.705882352941176,5,4,-0.7506110000000001
17,2016-12-17 19:00:00,w,h,1.13526,1,1.07552,0,1.367,3,1.13526,1.07552,"{'att': 183, 'def': 21}","{'att': 118, 'def': 20}",8.714285714285714,5.9,4,5,0.059739999999999904
18,2016-12-26 19:00:00,l,a,0.488541,1,2.32117,3,0.2905,0,0.488541,2.32117,"{'att': 304, 'def': 18}","{'att': 196, 'def': 11}",16.88888888888889,17.818181818181817,1,14,-1.8326289999999998
19,2016-12-31 19:00:00,l,a,0.465701,1,2.72471,4,0.13190000000000002,0,0.465701,1.96354,"{'att': 174, 'def': 17}","{'att': 235, 'def': 23}",10.235294117647058,10.217391304347826,6,7,-1.4978390000000001
20,2017-01-02 19:00:00,d,h,1.91057,2,2.332,2,1.0406,1,0.388234,2.332,"{'att': 372, 'def': 19}","{'att': 148, 'def': 17}",19.57894736842105,8.705882352941176,4,10,-1.9437659999999999
21,2017-01-14 19:00:00,l,h,1.1365,1,1.22897,3,1.2951000000000001,0,1.1365,1.22897,"{'att': 226, 'def': 29}","{'att': 228, 'def': 20}",7.793103448275862,11.4,7,8,-0.09246999999999983
22,2017-01-21 18:00:00,l,a,0.440887,0,1.3279,2,0.5681,0,0.440887,1.3279,"{'att': 168, 'def': 18}","{'att': 219, 'def': 21}",9.333333333333334,10.428571428571429,5,5,-0.887013
23,2017-01-31 22:45:00,d,h,0.228009,0,0.682758,0,0.7807999999999999,1,0.228009,0.682758,"{'att': 255, 'def': 22}","{'att': 91, 'def': 12}",11.590909090909092,7.583333333333333,4,6,-0.45474899999999996
24,2017-02-04 15:00:00,w,a,0.837361,4,2.45994,0,0.35940000000000005,3,0.837361,2.45994,"{'att': 249, 'def': 13}","{'att': 152, 'def': 29}",19.153846153846153,5.241379310344827,1,5,-1.622579
25,2017-02-11 15:00:00,l,h,0.197925,0,1.72717,4,0.26180000000000003,0,0.197925,1.72717,"{'att': 273, 'def': 21}","{'att': 267, 'def': 32}",13.0,8.34375,3,9,-1.5292450000000002
26,2017-02-25 15:00:00,l,a,0.505952,0,1.70366,2,0.5065,0,0.505952,1.70366,"{'att': 304, 'def': 17}","{'att': 125, 'def': 21}",17.88235294117647,5.9523809523809526,2,3,-1.197708
27,2017-03-05 16:00:00,l,h,0.737758,0,2.48022,2,0.2616,0,0.737758,2.48022,"{'att': 433, 'def': 31}","{'att': 146, 'def': 22}",13.96774193548387,6.636363636363637,0,15,-1.7424620000000002
28,2017-03-18 15:00:00,d,h,1.03287,0,1.18742,0,1.1905999999999999,1,1.03287,1.18742,"{'att': 165, 'def': 17}","{'att': 124, 'def': 9}",9.705882352941176,13.777777777777779,4,7,-0.15454999999999997
29,2017-04-01 15:00:00,l,a,0.349699,0,1.95828,1,0.2902,0,0.349699,1.95828,"{'att': 201, 'def': 17}","{'att': 131, 'def': 19}",11.823529411764707,6.894736842105263,1,9,-1.608581
30,2017-04-04 19:45:00,l,a,0.7012,0,0.929134,2,1.1174,0,0.7012,0.929134,"{'att': 190, 'def': 28}","{'att': 150, 'def': 12}",6.785714285714286,12.5,3,4,-0.22793399999999997
31,2017-04-09 13:30:00,l,h,0.977316,0,1.6943,3,0.7847,0,0.977316,1.6943,"{'att': 283, 'def': 26}","{'att': 115, 'def': 22}",10.884615384615385,5.2272727272727275,5,9,-0.716984
32,2017-04-15 15:00:00,d,h,1.14121,2,1.42815,2,1.0788,1,1.14121,1.42815,"{'att': 235, 'def': 26}","{'att': 193, 'def': 15}",9.038461538461538,12.866666666666667,6,3,-0.28694
33,2017-04-26 19:45:00,l,a,0.445766,0,0.825839,1,0.885,0,0.445766,0.825839,"{'att': 186, 'def': 21}","{'att': 197, 'def': 25}",8.857142857142858,7.88,7,2,-0.380073
34,2017-04-29 15:00:00,l,h,1.6667,0,1.53094,1,1.4898,0,1.6667,1.53094,"{'att': 206, 'def': 27}","{'att': 157, 'def': 24}",7.62962962962963,6.541666666666667,13,12,0.1357600000000001
35,2017-05-06 15:00:00,w,a,1.95502,2,1.21734,0,1.9363000000000001,3,1.95502,1.21734,"{'att': 245, 'def': 13}","{'att': 127, 'def': 19}",18.846153846153847,6.684210526315789,7,7,0.7376799999999999
36,2017-05-13 15:00:00,l,h,1.03765,0,0.344096,2,2.0288,0,1.03765,0.344096,"{'att': 237, 'def': 25}","{'att': 242, 'def': 14}",9.48,17.285714285714285,4,2,0.693554
37,2017-05-16 19:45:00,l,a,0.271744,0,3.83905,2,0.025599999999999998,0,0.271744,3.83905,"{'att': 266, 'def': 12}","{'att': 176, 'def': 22}",22.166666666666668,8.0,4,23,-3.567306
38,2017-05-21 15:00:00,l,a,0.693994,1,2.73947,5,0.2688,0,0.693994,2.73947,"{'att': 320, 'def': 25}","{'att': 176, 'def': 17}",12.8,10.352941176470589,0,27,-2.045476
