GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
29,2017-04-01 15:00:00,l,h,3.16805,1,1.57423,2,2.3844000000000003,0,3.16805,1.57423,"{'att': 93, 'def': 21}","{'att': 226, 'def': 17}",4.428571428571429,13.294117647058824,26,4,1.59382
30,2017-04-05 20:00:00,w,h,1.36933,2,2.2614,1,0.6857,3,0.463864,2.2614,"{'att': 339, 'def': 20}","{'att': 239, 'def': 24}",16.95,9.958333333333334,7,6,-1.797536
31,2017-04-08 17:30:00,w,a,1.52126,3,0.384152,1,2.2858,3,1.52126,0.384152,"{'att': 290, 'def': 16}","{'att': 284, 'def': 20}",18.125,14.2,14,2,1.137108
32,2017-04-16 16:00:00,l,a,0.132913,0,0.807128,2,0.5689,0,0.132913,0.807128,"{'att': 182, 'def': 37}","{'att': 253, 'def': 39}",4.918918918918919,6.487179487179487,3,3,-0.674215
33,2017-04-25 19:45:00,w,h,1.4438,4,1.32952,2,1.3727,3,1.4438,1.32952,"{'att': 286, 'def': 14}","{'att': 239, 'def': 16}",20.428571428571427,14.9375,23,6,0.11427999999999994
34,2017-04-30 14:05:00,w,a,1.81945,3,0.684516,0,2.2817000000000003,3,1.81945,0.684516,"{'att': 259, 'def': 16}","{'att': 238, 'def': 25}",16.1875,9.52,9,2,1.1349339999999999
35,2017-05-08 20:00:00,w,h,2.28046,3,0.0718773,0,2.8420000000000005,3,2.28046,0.0718773,"{'att': 292, 'def': 13}","{'att': 344, 'def': 33}",22.46153846153846,10.424242424242424,16,2,2.2085827
36,2017-05-12 20:00:00,w,a,1.76954,1,0.529155,0,2.3425000000000002,3,1.76954,0.529155,"{'att': 125, 'def': 9}","{'att': 257, 'def': 12}",13.88888888888889,21.416666666666668,16,4,1.2403849999999998
37,2017-05-15 20:00:00,w,h,2.65315,4,0.883368,3,2.5065,3,2.65315,0.883368,"{'att': 364, 'def': 22}","{'att': 254, 'def': 23}",16.545454545454547,11.043478260869565,16,0,1.7697820000000002
38,2017-05-21 15:00:00,w,h,2.73947,5,0.693994,1,2.6073,3,2.73947,0.693994,"{'att': 176, 'def': 17}","{'att': 320, 'def': 25}",10.352941176470589,12.8,27,0,2.045476
