GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2016-08-13 18:00:00,d,a,0.485626,1,1.80523,1,0.3097,1,0.485626,1.80523,"{'att': 199, 'def': 22}","{'att': 234, 'def': 32}",9.045454545454545,7.3125,4,4,-1.319604
2,2016-08-20 15:30:00,l,h,1.31066,1,2.17198,4,0.6835,0,0.549491,1.41081,"{'att': 253, 'def': 19}","{'att': 208, 'def': 44}",13.31578947368421,4.7272727272727275,3,9,-0.861319
3,2016-08-27 18:00:00,l,a,0.187415,0,2.31835,1,0.11019999999999999,0,0.187415,1.55718,"{'att': 279, 'def': 25}","{'att': 207, 'def': 29}",11.16,7.137931034482759,9,9,-1.3697650000000001
4,2016-09-10 18:00:00,l,h,1.01771,0,2.77025,4,0.3444,0,1.01771,2.77025,"{'att': 268, 'def': 20}","{'att': 156, 'def': 18}",13.4,8.666666666666666,10,9,-1.75254
5,2016-09-18 17:15:00,l,a,1.20308,1,1.31366,4,1.2599999999999998,0,1.20308,1.31366,"{'att': 285, 'def': 32}","{'att': 175, 'def': 29}",8.90625,6.0344827586206895,3,3,-0.11058000000000012
6,2016-09-24 18:00:00,d,h,0.979673,1,0.270862,1,2.0007,1,0.979673,0.270862,"{'att': 153, 'def': 21}","{'att': 203, 'def': 26}",7.285714285714286,7.8076923076923075,4,3,0.7088110000000001
7,2016-10-02 15:00:00,d,a,1.20043,1,2.80988,1,0.3766,1,1.20043,2.80988,"{'att': 274, 'def': 13}","{'att': 122, 'def': 29}",21.076923076923077,4.206896551724138,6,11,-1.60945
8,2016-10-15 18:00:00,w,h,2.29543,2,0.587572,0,2.5776999999999997,3,2.29543,0.587572,"{'att': 182, 'def': 16}","{'att': 271, 'def': 19}",11.375,14.263157894736842,12,6,1.707858
9,2016-10-22 18:00:00,w,a,1.04273,2,0.701606,0,1.6251,3,1.04273,0.701606,"{'att': 257, 'def': 22}","{'att': 264, 'def': 29}",11.681818181818182,9.10344827586207,6,7,0.341124
10,2016-11-01 00:00:00,w,h,2.16407,3,1.10058,1,2.1675,3,2.16407,1.10058,"{'att': 269, 'def': 15}","{'att': 189, 'def': 24}",17.933333333333334,7.875,10,4,1.0634900000000003
11,2016-11-05 19:00:00,d,a,0.81046,1,0.404528,1,1.6904000000000001,1,0.81046,0.404528,"{'att': 314, 'def': 17}","{'att': 172, 'def': 17}",18.470588235294116,10.117647058823529,5,2,0.40593199999999996
12,2016-11-19 19:00:00,l,h,1.60429,0,1.24012,1,1.6605,0,0.843118,1.24012,"{'att': 157, 'def': 24}","{'att': 169, 'def': 28}",6.541666666666667,6.035714285714286,8,4,-0.39700199999999986
13,2016-11-27 16:00:00,w,a,0.704736,1,0.541915,0,1.4641,3,0.704736,0.541915,"{'att': 169, 'def': 22}","{'att': 191, 'def': 38}",7.681818181818182,5.026315789473684,2,4,0.162821
14,2016-12-03 19:00:00,w,h,1.12929,2,0.773995,0,1.6958,3,1.12929,0.773995,"{'att': 150, 'def': 13}","{'att': 252, 'def': 29}",11.538461538461538,8.689655172413794,5,9,0.3552949999999999
15,2016-12-10 19:00:00,l,a,1.29401,1,1.58027,3,1.1731,0,0.532843,1.58027,"{'att': 239, 'def': 16}","{'att': 136, 'def': 25}",14.9375,5.44,10,11,-1.047427
16,2016-12-15 00:00:00,d,h,0.333754,0,0.723114,0,0.8867,1,0.333754,0.723114,"{'att': 227, 'def': 4}","{'att': 85, 'def': 27}",56.75,3.1481481481481484,1,15,-0.38936000000000004
17,2016-12-17 19:00:00,d,h,2.518,2,1.25572,2,2.3251,1,1.75683,1.25572,"{'att': 160, 'def': 17}","{'att': 302, 'def': 18}",9.411764705882353,16.77777777777778,7,4,0.5011099999999999
18,2016-12-27 21:15:00,l,a,0.389104,1,1.66669,4,0.38859999999999995,0,0.389104,1.66669,"{'att': 351, 'def': 22}","{'att': 176, 'def': 29}",15.954545454545455,6.068965517241379,0,13,-1.2775859999999999
19,2016-12-31 19:00:00,l,a,0.858417,2,1.94737,4,0.5958,0,0.858417,1.94737,"{'att': 259, 'def': 13}","{'att': 168, 'def': 21}",19.923076923076923,8.0,6,14,-1.088953
20,2017-01-04 00:00:00,w,h,1.85359,2,0.510395,0,2.4779999999999998,3,1.85359,0.510395,"{'att': 180, 'def': 15}","{'att': 215, 'def': 27}",12.0,7.962962962962963,4,8,1.3431950000000001
21,2017-01-14 19:00:00,w,a,1.22897,3,1.1365,1,1.4151,3,1.22897,1.1365,"{'att': 228, 'def': 20}","{'att': 226, 'def': 29}",11.4,7.793103448275862,8,7,0.09246999999999983
22,2017-01-21 18:00:00,d,h,0.353777,1,1.74295,1,0.3665,1,0.353777,1.74295,"{'att': 279, 'def': 23}","{'att': 173, 'def': 24}",12.130434782608695,7.208333333333333,4,11,-1.389173
23,2017-02-01 23:00:00,d,h,1.7362,1,0.870158,1,2.0914,1,1.7362,0.870158,"{'att': 273, 'def': 32}","{'att': 209, 'def': 15}",8.53125,13.933333333333334,8,3,0.866042
24,2017-02-04 15:00:00,l,a,1.10818,0,1.84983,1,0.8289,0,1.10818,1.84983,"{'att': 142, 'def': 25}","{'att': 239, 'def': 8}",5.68,29.875,4,6,-0.7416500000000001
25,2017-02-11 15:00:00,w,h,0.720883,1,0.202159,0,1.8952,3,0.720883,0.202159,"{'att': 184, 'def': 26}","{'att': 215, 'def': 33}",7.076923076923077,6.515151515151516,6,2,0.5187240000000001
26,2017-02-26 13:30:00,l,a,0.743596,0,1.89002,4,0.5159,0,0.743596,1.89002,"{'att': 351, 'def': 22}","{'att': 183, 'def': 21}",15.954545454545455,8.714285714285714,2,11,-1.146424
27,2017-03-04 15:00:00,w,h,2.97584,2,0.274611,0,2.9034999999999997,3,2.97584,0.274611,"{'att': 195, 'def': 29}","{'att': 232, 'def': 40}",6.724137931034483,5.8,6,5,2.7012289999999997
28,2017-03-08 20:00:00,d,a,0.337194,0,1.3049,0,0.4842,1,0.337194,1.3049,"{'att': 346, 'def': 20}","{'att': 152, 'def': 27}",17.3,5.62962962962963,2,2,-0.967706
29,2017-03-18 15:00:00,l,h,0.952053,1,1.95538,2,0.5952,0,0.190884,1.95538,"{'att': 309, 'def': 26}","{'att': 119, 'def': 24}",11.884615384615385,4.958333333333333,3,10,-1.7644959999999998
30,2017-04-01 15:00:00,l,a,1.36671,0,1.97444,2,0.9313,0,1.36671,1.97444,"{'att': 181, 'def': 20}","{'att': 227, 'def': 17}",9.05,13.352941176470589,6,4,-0.6077299999999999
31,2017-04-04 19:45:00,l,a,1.17275,0,0.348885,1,2.1372,0,1.17275,0.348885,"{'att': 185, 'def': 24}","{'att': 181, 'def': 29}",7.708333333333333,6.241379310344827,5,2,0.823865
32,2017-04-08 15:00:00,l,h,2.13972,1,1.02225,2,2.2565999999999997,0,2.13972,1.02225,"{'att': 268, 'def': 16}","{'att': 187, 'def': 22}",16.75,8.5,1,6,1.11747
33,2017-04-15 15:00:00,w,h,2.01829,3,1.17696,1,2.0261,3,2.01829,1.17696,"{'att': 232, 'def': 26}","{'att': 164, 'def': 20}",8.923076923076923,8.2,9,5,0.8413299999999999
34,2017-04-22 15:00:00,l,a,1.69454,0,0.475636,2,2.4333,0,0.933369,0.475636,"{'att': 243, 'def': 15}","{'att': 273, 'def': 20}",16.2,13.65,9,3,0.457733
35,2017-04-29 15:00:00,d,h,1.35509,0,0.65149,0,1.9699000000000002,1,1.35509,0.65149,"{'att': 209, 'def': 26}","{'att': 270, 'def': 23}",8.038461538461538,11.73913043478261,14,3,0.7035999999999999
36,2017-05-06 15:00:00,d,a,2.3019,2,1.30668,2,2.1336,1,2.3019,1.30668,"{'att': 281, 'def': 29}","{'att': 196, 'def': 18}",9.689655172413794,10.88888888888889,4,3,0.9952199999999998
37,2017-05-13 17:30:00,l,h,1.30239,1,2.63639,4,0.42310000000000003,0,1.30239,2.63639,"{'att': 337, 'def': 27}","{'att': 133, 'def': 17}",12.481481481481481,7.823529411764706,4,9,-1.334
38,2017-05-21 15:00:00,w,a,0.983464,1,1.3554,0,1.0727,3,0.983464,1.3554,"{'att': 281, 'def': 22}","{'att': 147, 'def': 27}",12.772727272727273,5.444444444444445,7,12,-0.37193599999999993
