GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2018-08-10 22:00:00,w,h,1.5137,2,1.73813,1,1.1711,3,0.75253,1.73813,"{'att': 285, 'def': 18}","{'att': 298, 'def': 26}",15.833333333333334,11.461538461538462,3,10,-0.9855999999999999
2,2018-08-19 18:00:00,l,a,1.56579,2,1.63672,3,1.244,0,0.804623,0.875549,"{'att': 131, 'def': 14}","{'att': 397, 'def': 36}",9.357142857142858,11.027777777777779,5,2,-0.07092600000000004
3,2018-08-27 22:00:00,l,h,1.40321,0,1.80811,3,1.0506,0,1.40321,1.80811,"{'att': 198, 'def': 21}","{'att': 269, 'def': 32}",9.428571428571429,8.40625,7,6,-0.40490000000000004
4,2018-09-02 15:00:00,w,a,2.90359,2,1.09923,0,2.5311999999999997,3,2.14242,1.09923,"{'att': 215, 'def': 20}","{'att': 294, 'def': 14}",10.75,21.0,13,2,1.04319
5,2018-09-15 16:30:00,w,a,1.64902,2,1.17523,1,1.7992000000000004,3,1.64902,1.17523,"{'att': 181, 'def': 18}","{'att': 281, 'def': 22}",10.055555555555555,12.772727272727273,6,7,0.47378999999999993
6,2018-09-22 14:00:00,d,h,0.62283,1,1.1185,1,0.8489,1,0.62283,1.1185,"{'att': 199, 'def': 12}","{'att': 393, 'def': 22}",16.583333333333332,17.863636363636363,12,7,-0.49567000000000005
7,2018-09-29 11:30:00,l,a,0.865739,1,1.3029,3,0.9135,0,0.865739,1.3029,"{'att': 238, 'def': 21}","{'att': 248, 'def': 19}",11.333333333333334,13.052631578947368,2,9,-0.4371609999999999
8,2018-10-06 16:30:00,w,h,2.40631,3,1.55962,2,1.9687999999999999,3,2.40631,1.55962,"{'att': 85, 'def': 17}","{'att': 336, 'def': 25}",5.0,13.44,12,5,0.8466899999999999
9,2018-10-20 11:30:00,d,a,1.11454,2,2.21163,2,0.5613999999999999,1,1.11454,2.21163,"{'att': 336, 'def': 29}","{'att': 199, 'def': 21}",11.586206896551724,9.476190476190476,4,9,-1.09709
10,2018-10-28 15:00:00,w,h,2.51393,2,1.67348,1,2.0317000000000003,3,1.64513,0.912308,"{'att': 239, 'def': 27}","{'att': 268, 'def': 25}",8.851851851851851,10.72,5,6,0.732822
