GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2018-08-10 22:00:00,l,a,1.73813,1,1.5137,2,1.5013999999999998,0,1.73813,0.75253,"{'att': 298, 'def': 26}","{'att': 285, 'def': 18}",11.461538461538462,15.833333333333334,10,3,0.9855999999999999
2,2018-08-18 17:00:00,w,h,0.222843,2,1.09349,0,0.4633,3,0.222843,1.09349,"{'att': 277, 'def': 18}","{'att': 221, 'def': 31}",15.38888888888889,7.129032258064516,4,6,-0.8706470000000001
3,2018-08-25 17:00:00,w,a,0.517935,2,0.542494,1,1.2757999999999998,3,0.517935,0.542494,"{'att': 226, 'def': 17}","{'att': 241, 'def': 31}",13.294117647058824,7.774193548387097,2,7,-0.024558999999999997
4,2018-09-01 11:30:00,l,h,0.981217,1,1.22722,2,1.1133000000000002,0,0.981217,1.22722,"{'att': 286, 'def': 22}","{'att': 267, 'def': 27}",13.0,9.88888888888889,5,5,-0.24600299999999997
5,2018-09-15 14:00:00,l,a,1.82502,2,2.22726,4,1.0545,0,1.06386,1.46609,"{'att': 196, 'def': 28}","{'att': 203, 'def': 12}",7.0,16.916666666666668,8,6,-0.40222999999999987
6,2018-09-22 14:00:00,w,h,1.80404,3,0.688176,1,2.2444,3,1.80404,0.688176,"{'att': 181, 'def': 26}","{'att': 336, 'def': 19}",6.961538461538462,17.68421052631579,2,2,1.1158640000000002
7,2018-09-29 14:00:00,w,a,1.34341,2,0.397301,0,2.3032999999999997,3,0.582246,0.397301,"{'att': 191, 'def': 21}","{'att': 315, 'def': 27}",9.095238095238095,11.666666666666666,3,3,0.18494500000000003
8,2018-10-06 14:00:00,l,h,1.10472,1,1.14952,2,1.3203,0,1.10472,1.14952,"{'att': 212, 'def': 17}","{'att': 263, 'def': 20}",12.470588235294118,13.15,2,6,-0.04480000000000017
9,2018-10-22 19:00:00,l,a,0.932491,1,2.91637,3,0.2352,0,0.932491,2.91637,"{'att': 422, 'def': 23}","{'att': 162, 'def': 27}",18.347826086956523,6.0,2,14,-1.9838790000000002
10,2018-10-27 16:30:00,d,h,1.95344,1,1.56009,1,1.6539,1,1.95344,1.56009,"{'att': 162, 'def': 39}","{'att': 270, 'def': 25}",4.153846153846154,10.8,5,7,0.3933500000000001
11,2018-11-03 15:00:00,w,a,2.18288,1,0.922262,0,2.3898,3,2.18288,0.922262,"{'att': 92, 'def': 14}","{'att': 210, 'def': 20}",6.571428571428571,10.5,6,7,1.260618
12,2018-11-10 15:00:00,d,h,1.5091,0,0.368393,0,2.3039,1,1.5091,0.368393,"{'att': 134, 'def': 17}","{'att': 255, 'def': 20}",7.882352941176471,12.75,6,0,1.1407070000000001
13,2018-11-24 15:00:00,d,a,1.12521,1,0.862315,1,1.6400000000000001,1,0.364041,0.862315,"{'att': 235, 'def': 24}","{'att': 192, 'def': 20}",9.791666666666666,9.6,5,3,-0.49827400000000005
14,2018-12-01 15:00:00,w,h,1.41758,2,1.19923,0,1.5772000000000002,3,0.65641,1.19923,"{'att': 275, 'def': 16}","{'att': 137, 'def': 21}",17.1875,6.523809523809524,1,9,-0.54282
15,2018-12-05 19:45:00,d,a,1.21575,1,1.47593,1,1.1711999999999998,1,1.21575,1.47593,"{'att': 106, 'def': 13}","{'att': 200, 'def': 16}",8.153846153846153,12.5,2,7,-0.26017999999999986
16,2018-12-08 19:45:00,l,h,0.357742,0,0.917968,2,0.6418,0,0.357742,0.917968,"{'att': 334, 'def': 22}","{'att': 229, 'def': 22}",15.181818181818182,10.409090909090908,2,9,-0.560226
17,2018-12-15 15:00:00,l,a,0.895305,0,0.39698,1,1.8301,0,0.895305,0.39698,"{'att': 199, 'def': 29}","{'att': 272, 'def': 33}",6.862068965517241,8.242424242424242,4,6,0.498325
18,2018-12-22 15:00:00,w,a,0.456492,1,2.40458,0,0.21250000000000002,3,0.456492,2.40458,"{'att': 331, 'def': 20}","{'att': 106, 'def': 23}",16.55,4.608695652173913,5,10,-1.9480880000000003
19,2018-12-26 15:00:00,w,h,1.55714,2,1.34781,1,1.5082,3,1.55714,1.34781,"{'att': 299, 'def': 9}","{'att': 155, 'def': 25}",33.22222222222222,6.2,6,20,0.20933000000000002
20,2018-12-29 15:00:00,l,h,1.51648,0,0.493212,1,2.2903000000000002,0,0.755309,0.493212,"{'att': 98, 'def': 13}","{'att': 245, 'def': 27}",7.538461538461538,9.074074074074074,9,3,0.262097
21,2019-01-01 12:30:00,w,a,0.644144,1,0.871304,0,1.1291,3,0.644144,0.871304,"{'att': 265, 'def': 18}","{'att': 175, 'def': 31}",14.722222222222221,5.645161290322581,2,10,-0.22715999999999992
22,2019-01-12 15:00:00,l,h,1.75983,1,1.41659,2,1.6331,0,1.75983,0.655425,"{'att': 89, 'def': 18}","{'att': 187, 'def': 18}",4.944444444444445,10.38888888888889,12,3,1.1044049999999999
23,2019-01-19 12:30:00,l,a,1.33831,3,2.21719,4,0.7775,0,1.33831,2.21719,"{'att': 196, 'def': 22}","{'att': 219, 'def': 24}",8.909090909090908,9.125,9,8,-0.8788799999999999
24,2019-01-30 20:00:00,d,a,1.1272,1,0.576336,1,1.9083,1,1.1272,0.576336,"{'att': 409, 'def': 16}","{'att': 135, 'def': 31}",25.5625,4.354838709677419,6,12,0.550864
25,2019-02-03 14:05:00,l,h,1.40067,0,1.49717,1,1.2831,0,1.40067,1.49717,"{'att': 298, 'def': 26}","{'att': 189, 'def': 16}",11.461538461538462,11.8125,8,4,-0.09649999999999981
26,2019-02-10 13:30:00,l,a,3.02164,1,1.21144,3,2.5081999999999995,0,2.26047,1.21144,"{'att': 287, 'def': 22}","{'att': 211, 'def': 22}",13.045454545454545,9.590909090909092,9,5,1.0490300000000001
27,2019-02-23 17:30:00,l,h,0.946697,1,1.57739,4,0.7909999999999999,0,0.946697,0.816224,"{'att': 166, 'def': 21}","{'att': 257, 'def': 17}",7.904761904761905,15.117647058823529,8,3,0.13047300000000006
28,2019-02-26 19:45:00,w,h,1.92171,2,1.20566,1,1.9079,3,1.92171,1.20566,"{'att': 242, 'def': 16}","{'att': 249, 'def': 8}",15.125,31.125,11,6,0.7160500000000001
29,2019-03-03 12:00:00,l,a,0.794683,1,1.36515,2,0.8111999999999999,0,0.794683,1.36515,"{'att': 221, 'def': 17}","{'att': 310, 'def': 25}",13.0,12.4,2,4,-0.5704670000000001
30,2019-03-09 15:00:00,w,h,2.13494,3,0.15103,1,2.7895999999999996,3,2.13494,0.15103,"{'att': 301, 'def': 28}","{'att': 292, 'def': 21}",10.75,13.904761904761905,8,2,1.9839099999999998
31,2019-03-16 15:00:00,w,a,0.608954,2,1.17008,1,0.8349,3,0.608954,1.17008,"{'att': 240, 'def': 12}","{'att': 125, 'def': 17}",20.0,7.352941176470588,4,13,-0.561126
