GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2018-08-12 15:30:00,d,h,1.01994,0,1.40827,0,1.0448,1,1.01994,1.40827,"{'att': 199, 'def': 12}","{'att': 164, 'def': 21}",16.583333333333332,7.809523809523809,3,7,-0.38832999999999984
2,2018-08-18 17:00:00,l,a,1.77471,1,2.02004,2,1.1668,0,1.77471,2.02004,"{'att': 216, 'def': 22}","{'att': 137, 'def': 27}",9.818181818181818,5.074074074074074,7,4,-0.24532999999999983
3,2018-08-25 17:00:00,l,h,0.542494,1,0.517935,2,1.2761,0,0.542494,0.517935,"{'att': 241, 'def': 31}","{'att': 226, 'def': 17}",7.774193548387097,13.294117647058824,7,2,0.024558999999999997
4,2018-09-01 14:00:00,w,a,3.13612,2,2.35193,0,1.9004,3,2.37495,2.35193,"{'att': 232, 'def': 23}","{'att': 215, 'def': 18}",10.08695652173913,11.944444444444445,3,5,0.023020000000000262
5,2018-09-17 19:00:00,d,h,2.19521,2,1.97094,2,1.5480999999999998,1,1.43404,1.20977,"{'att': 243, 'def': 26}","{'att': 272, 'def': 17}",9.346153846153847,16.0,6,7,0.22426999999999997
6,2018-09-22 14:00:00,l,a,0.310467,0,1.77893,3,0.1813,0,0.310467,1.77893,"{'att': 463, 'def': 19}","{'att': 261, 'def': 15}",24.36842105263158,17.4,5,13,-1.4684629999999999
7,2018-09-29 14:00:00,l,a,0.679627,0,1.42507,2,0.7495,0,0.679627,1.42507,"{'att': 257, 'def': 21}","{'att': 263, 'def': 25}",12.238095238095237,10.52,9,5,-0.7454430000000001
8,2018-10-07 13:15:00,l,h,1.487,0,3.54699,3,0.30720000000000003,0,1.487,3.54699,"{'att': 325, 'def': 23}","{'att': 193, 'def': 17}",14.130434782608695,11.352941176470589,5,15,-2.05999
9,2018-10-20 14:00:00,d,a,0.589633,0,0.840403,0,1.0273,1,0.589633,0.840403,"{'att': 269, 'def': 27}","{'att': 154, 'def': 11}",9.962962962962964,14.0,4,4,-0.25077000000000005
10,2018-10-27 14:00:00,d,h,1.19216,0,0.297646,0,2.1475999999999997,1,1.19216,0.297646,"{'att': 215, 'def': 16}","{'att': 184, 'def': 22}",13.4375,8.363636363636363,7,3,0.894514
11,2018-11-04 15:00:00,l,a,1.81466,1,2.76272,6,0.7802,0,1.05349,2.76272,"{'att': 417, 'def': 14}","{'att': 179, 'def': 20}",29.785714285714285,8.95,4,35,-1.7092299999999998
