GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2018-08-11 17:00:00,l,a,0.45504,0,1.42372,2,0.5538000000000001,0,0.45504,1.42372,"{'att': 228, 'def': 16}","{'att': 235, 'def': 27}",14.25,8.703703703703704,2,8,-0.9686800000000001
2,2018-08-19 18:00:00,w,h,1.63672,3,1.56579,2,1.4086999999999998,3,0.875549,0.804623,"{'att': 397, 'def': 36}","{'att': 131, 'def': 14}",11.027777777777779,9.357142857142858,2,5,0.07092600000000004
3,2018-08-25 19:30:00,l,a,0.535616,0,1.81412,1,0.4481,0,0.535616,1.81412,"{'att': 432, 'def': 22}","{'att': 174, 'def': 26}",19.636363636363637,6.6923076923076925,2,13,-1.2785039999999999
4,2018-09-01 14:00:00,d,h,2.68216,2,1.51555,2,2.2159,1,1.15982,1.51555,"{'att': 333, 'def': 29}","{'att': 191, 'def': 14}",11.482758620689655,13.642857142857142,3,3,-0.3557299999999999
5,2018-09-17 19:00:00,d,a,1.97094,2,2.19521,2,1.159,1,1.20977,1.43404,"{'att': 272, 'def': 17}","{'att': 243, 'def': 26}",16.0,9.346153846153847,7,6,-0.22426999999999997
6,2018-09-22 16:30:00,l,h,0.817174,1,2.11655,2,0.43899999999999995,0,0.817174,1.35542,"{'att': 400, 'def': 24}","{'att': 151, 'def': 33}",16.666666666666668,4.575757575757576,2,4,-0.5382460000000001
7,2018-09-29 14:00:00,l,a,0.23023,0,2.90697,2,0.0648,0,0.23023,2.90697,"{'att': 330, 'def': 10}","{'att': 115, 'def': 19}",33.0,6.052631578947368,0,21,-2.6767399999999997
8,2018-10-05 19:00:00,w,h,1.02566,1,1.43652,0,1.0285,3,1.02566,1.43652,"{'att': 272, 'def': 21}","{'att': 133, 'def': 15}",12.952380952380953,8.866666666666667,2,15,-0.41086
9,2018-10-20 14:00:00,w,a,0.675798,1,1.71169,0,0.6159,3,0.675798,1.71169,"{'att': 245, 'def': 23}","{'att': 93, 'def': 22}",10.652173913043478,4.2272727272727275,6,6,-1.035892
10,2018-10-27 14:00:00,w,h,1.01337,1,1.38027,0,1.0776,3,1.01337,1.38027,"{'att': 253, 'def': 16}","{'att': 199, 'def': 36}",15.8125,5.527777777777778,6,4,-0.3669
