GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2018-08-11 17:00:00,w,h,2.60022,2,1.50693,0,2.2423,3,1.83905,1.50693,"{'att': 107, 'def': 19}","{'att': 269, 'def': 17}",5.631578947368421,15.823529411764707,12,5,0.33211999999999997
2,2018-08-18 17:00:00,w,a,1.69077,2,1.10275,1,1.8233000000000001,3,1.69077,0.341659,"{'att': 262, 'def': 17}","{'att': 176, 'def': 26}",15.411764705882353,6.769230769230769,10,9,1.3491110000000002
3,2018-08-25 17:00:00,d,h,2.5887,2,0.543665,2,2.7217000000000002,1,1.82753,0.543665,"{'att': 187, 'def': 20}","{'att': 208, 'def': 22}",9.35,9.454545454545455,11,4,1.283865
4,2018-09-01 14:00:00,l,a,0.950959,0,1.16408,2,1.2144000000000001,0,0.950959,1.16408,"{'att': 361, 'def': 17}","{'att': 115, 'def': 14}",21.235294117647058,8.214285714285714,3,15,-0.213121
5,2018-09-15 14:00:00,w,h,2.22726,4,1.82502,2,1.6923,3,1.46609,1.06386,"{'att': 203, 'def': 12}","{'att': 196, 'def': 28}",16.916666666666668,7.0,6,8,0.40222999999999987
6,2018-09-22 14:00:00,l,a,0.976413,0,2.29417,4,0.4392,0,0.976413,2.29417,"{'att': 156, 'def': 9}","{'att': 330, 'def': 32}",17.333333333333332,10.3125,10,10,-1.3177569999999998
7,2018-10-01 19:00:00,w,h,1.97143,2,0.385841,1,2.6378999999999997,3,1.21026,0.385841,"{'att': 301, 'def': 20}","{'att': 234, 'def': 18}",15.05,13.0,4,11,0.8244189999999999
8,2018-10-06 14:00:00,w,a,3.28471,4,1.06613,0,2.7695999999999996,3,2.52354,1.06613,"{'att': 199, 'def': 13}","{'att': 241, 'def': 21}",15.307692307692308,11.476190476190476,5,6,1.45741
9,2018-10-20 14:00:00,d,h,0.840403,0,0.589633,0,1.588,1,0.840403,0.589633,"{'att': 154, 'def': 11}","{'att': 269, 'def': 27}",14.0,9.962962962962964,4,4,0.25077000000000005
10,2018-10-27 14:00:00,w,a,2.10555,3,0.383833,0,2.6881999999999997,3,1.34439,0.383833,"{'att': 318, 'def': 10}","{'att': 275, 'def': 17}",31.8,16.176470588235293,12,1,0.960557
11,2018-11-03 12:30:00,l,h,1.928,1,3.29249,2,0.5863,0,1.928,3.29249,"{'att': 241, 'def': 16}","{'att': 213, 'def': 22}",15.0625,9.681818181818182,14,15,-1.36449
12,2018-11-10 15:00:00,l,a,1.91687,1,2.57545,2,0.9072,0,1.91687,2.57545,"{'att': 138, 'def': 22}","{'att': 289, 'def': 19}",6.2727272727272725,15.210526315789474,5,4,-0.6585799999999999
13,2018-11-25 13:30:00,l,h,0.650884,1,1.71044,2,0.5408,0,0.650884,1.71044,"{'att': 296, 'def': 15}","{'att': 202, 'def': 22}",19.733333333333334,9.181818181818182,6,16,-1.059556
14,2018-12-01 15:00:00,l,a,0.715009,1,2.83557,3,0.16749999999999998,0,0.715009,2.83557,"{'att': 472, 'def': 7}","{'att': 149, 'def': 24}",67.42857142857143,6.208333333333333,6,10,-2.1205610000000004
15,2018-12-04 19:45:00,w,h,1.07393,2,1.5631,1,1.0284,3,1.07393,1.5631,"{'att': 273, 'def': 16}","{'att': 148, 'def': 30}",17.0625,4.933333333333334,3,9,-0.4891699999999999
16,2018-12-08 12:30:00,l,h,0.279142,0,1.80619,4,0.15610000000000002,0,0.279142,1.80619,"{'att': 329, 'def': 24}","{'att': 227, 'def': 21}",13.708333333333334,10.80952380952381,4,9,-1.527048
17,2018-12-15 15:00:00,l,a,0.52685,0,2.02223,2,0.2944,0,0.52685,2.02223,"{'att': 220, 'def': 11}","{'att': 396, 'def': 26}",20.0,15.23076923076923,4,3,-1.49538
18,2018-12-22 15:00:00,w,h,0.892502,2,0.825478,0,1.3868,3,0.892502,0.825478,"{'att': 197, 'def': 19}","{'att': 305, 'def': 29}",10.368421052631579,10.517241379310345,10,6,0.06702399999999997
19,2018-12-26 15:00:00,l,a,1.21736,0,2.23457,5,0.6082,0,1.21736,2.23457,"{'att': 424, 'def': 25}","{'att': 265, 'def': 15}",16.96,17.666666666666668,9,8,-1.0172100000000002
20,2018-12-30 16:30:00,l,a,0.705549,1,3.41874,4,0.07880000000000001,0,0.705549,3.41874,"{'att': 458, 'def': 12}","{'att': 211, 'def': 19}",38.166666666666664,11.105263157894736,3,10,-2.713191
21,2019-01-02 19:45:00,d,h,2.84828,3,0.977046,3,2.559,1,2.84828,0.977046,"{'att': 192, 'def': 17}","{'att': 265, 'def': 15}",11.294117647058824,17.666666666666668,9,9,1.8712339999999998
22,2019-01-13 14:15:00,l,a,1.52828,0,1.7814,2,1.1648,0,1.52828,1.7814,"{'att': 200, 'def': 18}","{'att': 171, 'def': 28}",11.11111111111111,6.107142857142857,8,6,-0.25312
23,2019-01-19 15:00:00,w,h,1.24835,2,0.971813,0,1.5864,3,1.24835,0.971813,"{'att': 317, 'def': 20}","{'att': 195, 'def': 17}",15.85,11.470588235294118,3,6,0.27653700000000003
24,2019-01-30 19:45:00,w,h,2.15094,4,0.718873,0,2.4189000000000003,3,2.15094,0.718873,"{'att': 330, 'def': 16}","{'att': 201, 'def': 21}",20.625,9.571428571428571,10,13,1.432067
25,2019-02-02 17:30:00,l,a,0.35199,0,2.53093,2,0.12009999999999998,0,0.35199,1.76977,"{'att': 83, 'def': 18}","{'att': 318, 'def': 22}",4.611111111111111,14.454545454545455,9,5,-1.41778
26,2019-02-09 15:00:00,l,a,0.390995,0,2.53003,3,0.183,0,0.390995,2.53003,"{'att': 401, 'def': 11}","{'att': 206, 'def': 29}",36.45454545454545,7.103448275862069,5,17,-2.139035
27,2019-02-23 15:00:00,d,h,2.13291,1,1.20286,1,2.178,1,0.610568,0.441692,"{'att': 236, 'def': 24}","{'att': 169, 'def': 27}",9.833333333333334,6.2592592592592595,6,3,0.16887600000000003
28,2019-02-27 19:45:00,l,a,0.88618,1,3.18716,5,0.21,0,0.88618,3.18716,"{'att': 373, 'def': 19}","{'att': 194, 'def': 15}",19.63157894736842,12.933333333333334,7,13,-2.30098
29,2019-03-02 15:00:00,l,h,0.0,0,1.59515,1,0.1722,0,0.0,1.59515,"{'att': 368, 'def': 11}","{'att': 85, 'def': 14}",33.45454545454545,6.071428571428571,0,16,-1.59515
30,2019-03-09 15:00:00,w,a,2.16389,2,0.339087,0,2.7872999999999997,3,2.16389,0.339087,"{'att': 222, 'def': 17}","{'att': 176, 'def': 28}",13.058823529411764,6.285714285714286,13,7,1.8248029999999997
31,2019-03-16 15:00:00,d,h,1.61666,2,1.02847,2,1.8873000000000002,1,0.855492,1.02847,"{'att': 214, 'def': 16}","{'att': 214, 'def': 20}",13.375,10.7,4,8,-0.17297799999999997
32,2019-03-30 15:00:00,l,a,0.790333,0,1.8935,2,0.5747,0,0.790333,1.8935,"{'att': 332, 'def': 28}","{'att': 252, 'def': 18}",11.857142857142858,14.0,5,8,-1.103167
33,2019-04-06 15:00:00,l,h,1.20888,1,1.38919,3,1.177,0,1.20888,1.38919,"{'att': 134, 'def': 14}","{'att': 236, 'def': 21}",9.571428571428571,11.238095238095237,9,4,-0.18030999999999997
34,2019-04-13 15:00:00,w,a,2.76885,5,0.206731,0,2.8891,3,2.76885,0.206731,"{'att': 237, 'def': 17}","{'att': 286, 'def': 25}",13.941176470588236,11.44,19,5,2.562119
35,2019-04-20 15:00:00,l,h,2.83739,0,2.61689,1,1.5221,0,2.83739,1.85572,"{'att': 260, 'def': 20}","{'att': 273, 'def': 21}",13.0,13.0,8,6,0.98167
36,2019-04-27 15:00:00,d,a,2.62214,3,2.73537,3,1.3151,1,2.62214,2.73537,"{'att': 150, 'def': 12}","{'att': 273, 'def': 35}",12.5,7.8,4,9,-0.11323000000000016
37,2019-05-04 11:30:00,w,h,2.22622,1,0.713362,0,2.4237,3,2.22622,0.713362,"{'att': 217, 'def': 22}","{'att': 204, 'def': 20}",9.863636363636363,10.2,11,3,1.512858
