GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2018-08-11 19:30:00,d,h,0.891038,2,0.715382,2,1.4521,1,0.891038,0.715382,"{'att': 228, 'def': 9}","{'att': 312, 'def': 20}",25.333333333333332,15.6,4,2,0.17565600000000003
2,2018-08-18 17:00:00,l,a,1.09349,0,0.222843,2,2.2447,0,1.09349,0.222843,"{'att': 221, 'def': 31}","{'att': 277, 'def': 18}",7.129032258064516,15.38888888888889,6,4,0.8706470000000001
3,2018-08-25 14:30:00,d,h,1.26376,1,1.84293,1,0.9238,1,1.26376,1.84293,"{'att': 366, 'def': 16}","{'att': 123, 'def': 18}",22.875,6.833333333333333,2,10,-0.57917
4,2018-09-01 14:00:00,w,a,1.22301,1,0.888887,0,1.6671,3,1.22301,0.888887,"{'att': 269, 'def': 26}","{'att': 301, 'def': 21}",10.346153846153847,14.333333333333334,4,7,0.33412299999999995
5,2018-09-16 12:30:00,w,h,3.3916,1,0.208994,0,2.9261,3,3.3916,0.208994,"{'att': 226, 'def': 13}","{'att': 287, 'def': 16}",17.384615384615383,17.9375,11,3,3.182606
6,2018-09-22 14:00:00,d,a,1.1185,1,0.62283,1,1.8389,1,1.1185,0.62283,"{'att': 393, 'def': 22}","{'att': 199, 'def': 12}",17.863636363636363,16.583333333333332,7,12,0.49567000000000005
7,2018-09-29 14:00:00,w,h,1.42507,2,0.679627,0,1.9777,3,1.42507,0.679627,"{'att': 263, 'def': 25}","{'att': 257, 'def': 21}",10.52,12.238095238095237,5,9,0.7454430000000001
8,2018-10-06 14:00:00,w,a,0.755654,1,1.03714,0,1.0147,3,0.755654,1.03714,"{'att': 386, 'def': 21}","{'att': 148, 'def': 25}",18.38095238095238,5.92,4,6,-0.2814859999999999
9,2018-10-20 14:00:00,l,h,0.47391,0,1.0684,2,0.7612,0,0.47391,1.0684,"{'att': 306, 'def': 30}","{'att': 232, 'def': 17}",10.2,13.647058823529411,8,4,-0.59449
10,2018-10-27 14:00:00,l,a,1.38027,0,1.01337,1,1.6218000000000001,0,1.38027,1.01337,"{'att': 199, 'def': 36}","{'att': 253, 'def': 16}",5.527777777777778,15.8125,4,6,0.3669
11,2018-11-03 19:45:00,l,h,2.40643,2,1.63123,3,1.9914,0,0.884092,1.63123,"{'att': 306, 'def': 30}","{'att': 256, 'def': 18}",10.2,14.222222222222221,4,4,-0.747138
12,2018-11-11 16:30:00,d,a,1.86549,1,0.965843,1,2.111,1,1.86549,0.965843,"{'att': 418, 'def': 20}","{'att': 141, 'def': 23}",20.9,6.130434782608695,8,11,0.8996470000000001
13,2018-11-25 16:00:00,l,h,0.701036,0,0.627281,2,1.3573,0,0.701036,0.627281,"{'att': 302, 'def': 20}","{'att': 241, 'def': 29}",15.1,8.310344827586206,5,5,0.07375500000000001
14,2018-11-30 20:00:00,l,a,0.987623,1,1.09264,2,1.2259,0,0.987623,1.09264,"{'att': 125, 'def': 22}","{'att': 164, 'def': 18}",5.681818181818182,9.11111111111111,7,5,-0.10501700000000003
15,2018-12-05 19:45:00,w,h,0.682893,2,1.10702,1,0.9696999999999999,3,0.682893,1.10702,"{'att': 408, 'def': 34}","{'att': 157, 'def': 22}",12.0,7.136363636363637,3,5,-0.4241269999999999
16,2018-12-09 16:00:00,w,a,1.57799,2,0.4601,1,2.3451,3,1.57799,0.4601,"{'att': 264, 'def': 15}","{'att': 252, 'def': 14}",17.6,18.0,3,5,1.11789
17,2018-12-15 15:00:00,w,h,2.02223,2,0.52685,0,2.5629999999999997,3,2.02223,0.52685,"{'att': 396, 'def': 26}","{'att': 220, 'def': 11}",15.23076923076923,20.0,3,4,1.49538
18,2018-12-21 20:00:00,l,h,0.763821,0,2.16356,2,0.45530000000000004,0,0.763821,2.16356,"{'att': 368, 'def': 26}","{'att': 229, 'def': 15}",14.153846153846153,15.266666666666667,3,10,-1.3997389999999998
19,2018-12-26 12:30:00,d,a,1.35896,1,1.2769,1,1.4451999999999998,1,1.35896,1.2769,"{'att': 150, 'def': 19}","{'att': 432, 'def': 20}",7.894736842105263,21.6,2,4,0.08206000000000002
20,2018-12-29 15:00:00,w,a,1.20867,3,0.277704,1,2.2504,3,1.20867,0.277704,"{'att': 417, 'def': 10}","{'att': 236, 'def': 26}",41.7,9.076923076923077,5,3,0.930966
21,2019-01-02 19:45:00,l,h,0.656255,0,1.94658,2,0.3961,0,0.656255,1.18542,"{'att': 273, 'def': 26}","{'att': 313, 'def': 22}",10.5,14.227272727272727,2,3,-0.5291649999999999
