GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2015-08-08 15:45:00,w,h,0.627539,1,0.6746,0,1.2528,3,0.627539,0.6746,"{'att': 318, 'def': 23}","{'att': 263, 'def': 32}",13.826086956521738,8.21875,4,10,-0.04706100000000002
2,2015-08-14 22:45:00,w,a,0.660404,1,0.219118,0,1.7526,3,0.660404,0.219118,"{'att': 285, 'def': 30}","{'att': 301, 'def': 30}",9.5,10.033333333333333,5,3,0.44128599999999996
3,2015-08-22 15:45:00,d,h,1.2491,0,0.4384,0,2.0587,1,1.2491,0.4384,"{'att': 146, 'def': 31}","{'att': 295, 'def': 16}",4.709677419354839,18.4375,12,1,0.8107000000000001
4,2015-08-30 19:00:00,l,a,1.28089,1,0.971183,2,1.6196000000000002,0,1.28089,0.971183,"{'att': 200, 'def': 29}","{'att': 349, 'def': 23}",6.896551724137931,15.173913043478262,9,3,0.30970700000000007
5,2015-09-12 20:30:00,w,h,1.46206,3,1.02572,1,1.7937,3,0.700895,1.02572,"{'att': 264, 'def': 27}","{'att': 304, 'def': 21}",9.777777777777779,14.476190476190476,4,5,-0.3248249999999999
6,2015-09-20 19:00:00,w,a,1.65119,3,1.83663,2,1.2403,3,1.65119,1.83663,"{'att': 208, 'def': 17}","{'att': 349, 'def': 20}",12.235294117647058,17.45,4,7,-0.18544000000000005
7,2015-09-26 18:00:00,w,h,2.8971,3,0.832139,0,2.7659000000000002,3,2.8971,0.832139,"{'att': 180, 'def': 28}","{'att': 352, 'def': 16}",6.428571428571429,22.0,6,1,2.0649610000000003
8,2015-10-04 19:00:00,l,a,1.03953,0,2.16952,3,0.558,0,1.03953,2.16952,"{'att': 231, 'def': 40}","{'att': 323, 'def': 15}",5.775,21.533333333333335,6,12,-1.1299899999999998
9,2015-10-17 18:00:00,w,a,1.47853,3,0.653457,0,2.0356,3,1.47853,0.653457,"{'att': 272, 'def': 23}","{'att': 290, 'def': 27}",11.826086956521738,10.74074074074074,6,5,0.825073
10,2015-10-25 18:05:00,d,h,0.391754,0,0.310718,0,1.3316,1,0.391754,0.310718,"{'att': 203, 'def': 29}","{'att': 325, 'def': 30}",7.0,10.833333333333334,5,6,0.081036
11,2015-10-31 19:00:00,d,a,0.394404,0,0.939118,0,0.7788999999999999,1,0.394404,0.939118,"{'att': 208, 'def': 28}","{'att': 249, 'def': 26}",7.428571428571429,9.576923076923077,8,5,-0.544714
12,2015-11-07 19:00:00,w,h,1.2779,2,0.594031,0,2.0204000000000004,3,0.516734,0.594031,"{'att': 158, 'def': 21}","{'att': 288, 'def': 23}",7.523809523809524,12.521739130434783,11,1,-0.07729699999999995
