GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2015-08-08 20:30:00,d,a,2.59203,2,0.64396,2,2.7239999999999998,1,1.83086,0.64396,"{'att': 212, 'def': 24}","{'att': 228, 'def': 22}",8.833333333333334,10.363636363636363,5,10,1.1869
2,2015-08-15 18:00:00,w,h,1.97424,2,0.113109,0,2.8266999999999998,3,1.97424,0.113109,"{'att': 212, 'def': 34}","{'att': 412, 'def': 12}",6.235294117647059,34.333333333333336,4,0,1.861131
3,2015-08-22 18:00:00,d,a,1.56064,1,0.569426,1,2.1481,1,1.56064,0.569426,"{'att': 163, 'def': 19}","{'att': 293, 'def': 29}",8.578947368421053,10.10344827586207,4,2,0.991214
4,2015-08-30 19:00:00,w,h,0.971183,2,1.28089,1,1.0691000000000002,3,0.971183,1.28089,"{'att': 349, 'def': 23}","{'att': 200, 'def': 29}",15.173913043478262,6.896551724137931,3,9,-0.30970700000000007
5,2015-09-12 18:00:00,l,a,0.503008,0,1.57333,1,0.4894,0,0.503008,1.57333,"{'att': 134, 'def': 20}","{'att': 304, 'def': 27}",6.7,11.25925925925926,8,3,-1.070322
6,2015-09-19 18:00:00,d,h,0.864868,0,1.77458,0,0.7005,1,0.864868,1.77458,"{'att': 223, 'def': 26}","{'att': 243, 'def': 27}",8.576923076923077,9.0,4,12,-0.9097120000000001
7,2015-09-26 18:00:00,l,a,1.41962,1,1.55418,3,1.2779,0,0.658453,1.55418,"{'att': 200, 'def': 18}","{'att': 316, 'def': 27}",11.11111111111111,11.703703703703704,4,10,-0.8957269999999999
8,2015-10-04 19:00:00,d,h,0.774806,2,1.18142,2,1.0062,1,0.774806,1.18142,"{'att': 291, 'def': 21}","{'att': 238, 'def': 31}",13.857142857142858,7.67741935483871,3,4,-0.4066139999999999
9,2015-10-19 23:00:00,l,h,0.485489,0,1.64894,1,0.3905,0,0.485489,0.88777,"{'att': 293, 'def': 18}","{'att': 364, 'def': 22}",16.27777777777778,16.545454545454547,5,6,-0.40228099999999994
10,2015-10-24 18:00:00,w,a,1.74353,2,1.09516,1,1.9219999999999997,3,1.74353,1.09516,"{'att': 175, 'def': 26}","{'att': 259, 'def': 25}",6.730769230769231,10.36,4,4,0.6483700000000001
11,2015-10-31 19:00:00,l,h,0.264441,0,2.17657,3,0.1674,0,0.264441,2.17657,"{'att': 248, 'def': 23}","{'att': 355, 'def': 21}",10.782608695652174,16.904761904761905,4,5,-1.912129
12,2015-11-07 19:00:00,l,a,0.402284,0,1.19517,1,0.5871999999999999,0,0.402284,1.19517,"{'att': 175, 'def': 16}","{'att': 438, 'def': 19}",10.9375,23.05263157894737,5,4,-0.7928860000000001
13,2015-11-21 19:00:00,d,h,1.88526,2,1.58509,2,1.6251,1,1.12409,1.58509,"{'att': 290, 'def': 30}","{'att': 226, 'def': 23}",9.666666666666666,9.826086956521738,5,11,-0.4610000000000001
14,2015-11-29 20:15:00,l,a,0.367517,0,1.19358,1,0.4827,0,0.367517,0.432412,"{'att': 295, 'def': 12}","{'att': 259, 'def': 39}",24.583333333333332,6.641025641025641,1,9,-0.06489500000000004
15,2015-12-05 19:00:00,l,h,0.780602,0,2.20962,3,0.4611,0,0.780602,2.20962,"{'att': 193, 'def': 19}","{'att': 347, 'def': 25}",10.157894736842104,13.88,6,5,-1.4290180000000001
16,2015-12-12 19:00:00,l,a,0.962789,1,1.34338,2,1.0433000000000001,0,0.962789,1.34338,"{'att': 303, 'def': 19}","{'att': 346, 'def': 29}",15.947368421052632,11.931034482758621,5,2,-0.380591
17,2015-12-20 20:00:00,d,h,0.973378,0,0.401988,0,1.8319,1,0.973378,0.401988,"{'att': 93, 'def': 17}","{'att': 401, 'def': 33}",5.470588235294118,12.151515151515152,10,4,0.57139
18,2015-12-26 19:00:00,w,h,1.21243,1,0.554583,0,2.1517,3,1.21243,0.554583,"{'att': 194, 'def': 21}","{'att': 296, 'def': 30}",9.238095238095237,9.866666666666667,5,6,0.6578469999999998
19,2015-12-28 19:00:00,d,a,0.169425,0,0.735185,0,0.6407,1,0.169425,0.735185,"{'att': 204, 'def': 15}","{'att': 186, 'def': 19}",13.6,9.789473684210526,1,7,-0.56576
20,2016-01-02 19:00:00,l,a,0.542907,1,1.74266,2,0.5028,0,0.542907,1.74266,"{'att': 250, 'def': 18}","{'att': 260, 'def': 26}",13.88888888888889,10.0,3,10,-1.199753
21,2016-01-13 23:45:00,l,h,1.06526,2,2.49057,4,0.3028,0,0.304096,2.49057,"{'att': 228, 'def': 13}","{'att': 264, 'def': 23}",17.53846153846154,11.478260869565217,7,8,-2.186474
22,2016-01-19 00:00:00,w,h,0.474035,1,0.525478,0,1.2118,3,0.474035,0.525478,"{'att': 184, 'def': 20}","{'att': 272, 'def': 31}",9.2,8.774193548387096,4,4,-0.051443000000000016
23,2016-01-24 17:30:00,w,a,1.08055,2,1.94094,1,0.6795,3,0.319377,1.94094,"{'att': 323, 'def': 27}","{'att': 244, 'def': 20}",11.962962962962964,12.2,2,8,-1.621563
24,2016-02-03 00:00:00,d,a,1.17928,1,2.30645,1,0.6018,1,1.17928,2.30645,"{'att': 154, 'def': 26}","{'att': 259, 'def': 27}",5.923076923076923,9.592592592592593,3,7,-1.1271699999999998
25,2016-02-06 19:00:00,d,h,1.32136,1,1.01465,1,1.5405,1,1.32136,1.01465,"{'att': 165, 'def': 37}","{'att': 230, 'def': 23}",4.45945945945946,10.0,10,3,0.30671000000000004
26,2016-02-13 19:00:00,l,h,0.699012,0,1.19353,1,0.9221,0,0.699012,1.19353,"{'att': 190, 'def': 27}","{'att': 240, 'def': 17}",7.037037037037037,14.117647058823529,7,4,-0.494518
27,2016-02-28 18:05:00,l,a,1.24938,1,3.57325,2,0.2495,0,1.24938,3.57325,"{'att': 202, 'def': 11}","{'att': 178, 'def': 23}",18.363636363636363,7.739130434782608,3,14,-2.32387
28,2016-03-02 23:45:00,w,a,1.69788,2,1.4928,1,1.5619,3,1.69788,1.4928,"{'att': 331, 'def': 22}","{'att': 204, 'def': 29}",15.045454545454545,7.0344827586206895,1,22,0.20508000000000015
29,2016-03-05 19:00:00,w,h,0.545937,1,0.580126,0,1.2532,3,0.545937,0.580126,"{'att': 142, 'def': 32}","{'att': 204, 'def': 21}",4.4375,9.714285714285714,6,8,-0.034189000000000025
30,2016-03-12 19:00:00,l,a,1.09562,2,0.70756,3,1.7327,0,1.09562,0.70756,"{'att': 188, 'def': 33}","{'att': 243, 'def': 31}",5.696969696969697,7.838709677419355,3,4,0.38806000000000007
31,2016-03-19 21:30:00,w,h,0.490469,1,0.730828,0,1.0533000000000001,3,0.490469,0.730828,"{'att': 159, 'def': 29}","{'att': 269, 'def': 40}",5.482758620689655,6.725,6,2,-0.24035900000000004
32,2016-04-02 18:00:00,d,a,0.4319,2,1.17598,2,0.6169,1,0.4319,1.17598,"{'att': 253, 'def': 29}","{'att': 302, 'def': 19}",8.724137931034482,15.894736842105264,9,4,-0.7440800000000001
33,2016-04-09 18:00:00,w,h,1.9071,1,1.3003,0,1.8406,3,1.9071,1.3003,"{'att': 357, 'def': 41}","{'att': 234, 'def': 29}",8.707317073170731,8.068965517241379,6,9,0.6068
34,2016-04-16 18:00:00,l,a,0.787081,0,1.5024,3,0.7483,0,0.787081,1.5024,"{'att': 120, 'def': 24}","{'att': 337, 'def': 21}",5.0,16.047619047619047,8,2,-0.7153189999999999
35,2016-04-24 19:15:00,l,a,0.576457,0,3.31579,4,0.0524,0,0.576457,3.31579,"{'att': 184, 'def': 39}","{'att': 372, 'def': 37}",4.717948717948718,10.054054054054054,1,4,-2.739333
36,2016-05-01 15:00:00,w,h,2.31862,3,0.776186,1,2.4732,3,2.31862,0.776186,"{'att': 337, 'def': 37}","{'att': 261, 'def': 20}",9.108108108108109,13.05,8,1,1.542434
37,2016-05-07 18:00:00,w,a,2.47265,4,2.39454,1,1.4230999999999998,3,2.47265,2.39454,"{'att': 246, 'def': 15}","{'att': 218, 'def': 27}",16.4,8.074074074074074,14,13,0.07810999999999968
38,2016-05-15 18:00:00,d,h,0.115604,1,2.04003,1,0.088,1,0.115604,2.04003,"{'att': 241, 'def': 18}","{'att': 296, 'def': 31}",13.38888888888889,9.548387096774194,1,14,-1.9244259999999997
