GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2015-08-10 23:00:00,l,h,0.435238,0,1.9242,3,0.3543,0,0.435238,1.9242,"{'att': 396, 'def': 17}","{'att': 186, 'def': 23}",23.294117647058822,8.08695652173913,4,8,-1.488962
2,2015-08-15 18:00:00,d,a,0.684036,0,0.760848,0,1.2504,1,0.684036,0.760848,"{'att': 253, 'def': 22}","{'att': 125, 'def': 21}",11.5,5.9523809523809526,4,3,-0.07681199999999999
3,2015-08-23 16:30:00,l,h,1.42622,2,2.02778,3,0.9259999999999999,0,0.665049,2.02778,"{'att': 252, 'def': 17}","{'att': 175, 'def': 10}",14.823529411764707,17.5,4,8,-1.362731
4,2015-08-29 18:00:00,w,a,0.881194,1,1.21771,0,0.9317,3,0.881194,1.21771,"{'att': 278, 'def': 31}","{'att': 215, 'def': 9}",8.96774193548387,23.88888888888889,8,2,-0.33651600000000004
5,2015-09-12 18:00:00,d,h,0.409143,0,1.00731,0,0.7587999999999999,1,0.409143,1.00731,"{'att': 347, 'def': 17}","{'att': 154, 'def': 18}",20.41176470588235,8.555555555555555,5,7,-0.5981669999999999
6,2015-09-19 18:00:00,w,a,0.632761,1,0.876719,0,1.0709,3,0.632761,0.876719,"{'att': 244, 'def': 29}","{'att': 153, 'def': 25}",8.413793103448276,6.12,2,5,-0.243958
7,2015-09-28 23:00:00,l,h,1.27511,2,2.30159,3,0.6471,0,1.27511,2.30159,"{'att': 264, 'def': 24}","{'att': 192, 'def': 20}",11.0,9.6,6,5,-1.02648
8,2015-10-03 15:45:00,l,a,0.255528,0,1.99083,2,0.16570000000000001,0,0.255528,1.22966,"{'att': 221, 'def': 21}","{'att': 147, 'def': 35}",10.523809523809524,4.2,1,3,-0.974132
9,2015-10-17 18:00:00,w,h,2.07781,1,0.658473,0,2.5696000000000003,3,2.07781,0.658473,"{'att': 179, 'def': 19}","{'att': 211, 'def': 23}",9.421052631578947,9.173913043478262,2,5,1.419337
10,2015-10-24 18:00:00,w,a,1.45436,1,1.03228,0,1.7524,3,1.45436,1.03228,"{'att': 231, 'def': 17}","{'att': 137, 'def': 18}",13.588235294117647,7.611111111111111,3,6,0.42208
11,2015-10-31 19:00:00,l,h,1.50447,2,2.22545,3,0.8301999999999999,0,0.743302,2.22545,"{'att': 180, 'def': 6}","{'att': 175, 'def': 25}",30.0,7.0,9,4,-1.482148
12,2015-11-07 19:00:00,l,a,0.594031,0,1.2779,2,0.6548,0,0.594031,0.516734,"{'att': 288, 'def': 23}","{'att': 158, 'def': 21}",12.521739130434783,7.523809523809524,1,11,0.07729699999999995
13,2015-11-21 19:00:00,w,h,0.332888,2,2.08956,1,0.186,3,0.332888,1.32839,"{'att': 384, 'def': 29}","{'att': 112, 'def': 22}",13.241379310344827,5.090909090909091,2,11,-0.9955019999999999
14,2015-11-29 18:05:00,d,a,0.866305,1,1.41404,1,0.9445000000000001,1,0.866305,1.41404,"{'att': 251, 'def': 23}","{'att': 131, 'def': 22}",10.91304347826087,5.954545454545454,3,9,-0.547735
15,2015-12-05 19:00:00,d,h,1.48695,1,1.12876,1,1.6685,1,1.48695,1.12876,"{'att': 311, 'def': 35}","{'att': 124, 'def': 13}",8.885714285714286,9.538461538461538,4,3,0.35819
16,2015-12-13 20:00:00,d,a,0.835885,2,2.12583,2,0.497,1,0.835885,2.12583,"{'att': 296, 'def': 19}","{'att': 120, 'def': 20}",15.578947368421053,6.0,2,13,-1.2899450000000001
17,2015-12-19 19:00:00,l,h,0.698255,1,1.89177,2,0.43579999999999997,0,0.698255,1.1306,"{'att': 265, 'def': 16}","{'att': 120, 'def': 15}",16.5625,8.0,3,3,-0.4323450000000001
