GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2015-08-09 16:30:00,l,h,1.33166,0,0.535961,2,2.0079,0,1.33166,0.535961,"{'att': 196, 'def': 24}","{'att': 274, 'def': 22}",8.166666666666666,12.454545454545455,11,0,0.795699
2,2015-08-16 16:30:00,w,a,2.05542,2,0.964134,1,2.1865,3,2.05542,0.964134,"{'att': 202, 'def': 29}","{'att': 281, 'def': 24}",6.9655172413793105,11.708333333333334,15,5,1.0912859999999998
3,2015-08-24 23:00:00,d,h,1.83755,0,1.29206,0,1.7969999999999997,1,1.83755,1.29206,"{'att': 146, 'def': 26}","{'att': 292, 'def': 28}",5.615384615384615,10.428571428571429,14,9,0.54549
4,2015-08-29 15:45:00,w,a,2.33948,1,0.0319694,0,2.8676,3,2.33948,0.0319694,"{'att': 155, 'def': 28}","{'att': 371, 'def': 17}",5.535714285714286,21.823529411764707,15,0,2.3075106
5,2015-09-12 18:00:00,w,h,4.42684,2,0.191277,0,2.9829,3,4.42684,0.191277,"{'att': 169, 'def': 25}","{'att': 334, 'def': 21}",6.76,15.904761904761905,20,2,4.235563
6,2015-09-19 15:45:00,l,a,0.775312,0,2.0687,2,0.4477,0,0.775312,2.0687,"{'att': 290, 'def': 22}","{'att': 195, 'def': 32}",13.181818181818182,6.09375,5,14,-1.2933880000000002
7,2015-09-26 18:00:00,w,a,3.89623,5,1.38516,2,2.6670000000000003,3,3.89623,1.38516,"{'att': 149, 'def': 22}","{'att': 310, 'def': 30}",6.7727272727272725,10.333333333333334,17,8,2.51107
8,2015-10-04 19:00:00,w,h,2.16952,3,1.03953,0,2.2332,3,2.16952,1.03953,"{'att': 323, 'def': 15}","{'att': 231, 'def': 40}",21.533333333333335,5.775,12,6,1.1299899999999998
9,2015-10-17 20:30:00,w,a,2.69046,3,0.254791,0,2.8451,3,2.69046,0.254791,"{'att': 145, 'def': 23}","{'att': 366, 'def': 39}",6.304347826086956,9.384615384615385,16,7,2.435669
10,2015-10-24 20:30:00,w,h,2.55754,2,0.373025,1,2.7887999999999997,3,2.55754,0.373025,"{'att': 233, 'def': 37}","{'att': 264, 'def': 33}",6.297297297297297,8.0,19,1,2.1845149999999998
11,2015-10-31 19:00:00,w,a,2.17657,3,0.264441,0,2.7231,3,2.17657,0.264441,"{'att': 355, 'def': 21}","{'att': 248, 'def': 23}",16.904761904761905,10.782608695652174,5,4,1.912129
12,2015-11-08 20:00:00,d,h,2.01767,1,0.90585,1,2.2272000000000003,1,2.01767,0.90585,"{'att': 189, 'def': 30}","{'att': 223, 'def': 23}",6.3,9.695652173913043,9,5,1.1118199999999998
13,2015-11-21 19:00:00,l,a,2.08956,1,0.332888,2,2.7051,0,1.32839,0.332888,"{'att': 112, 'def': 22}","{'att': 384, 'def': 29}",5.090909090909091,13.241379310344827,11,2,0.9955019999999999
14,2015-11-29 20:15:00,d,a,1.65699,1,1.01025,1,1.9035000000000002,1,1.65699,1.01025,"{'att': 172, 'def': 19}","{'att': 315, 'def': 14}",9.052631578947368,22.5,8,4,0.6467399999999999
15,2015-12-05 19:00:00,w,h,2.29559,3,1.5228,1,1.9329999999999998,3,2.29559,1.5228,"{'att': 133, 'def': 23}","{'att': 377, 'def': 16}",5.782608695652174,23.5625,11,7,0.7727899999999999
16,2015-12-13 17:30:00,w,a,1.68498,2,1.00876,0,1.9622,3,0.923815,1.00876,"{'att': 243, 'def': 24}","{'att': 317, 'def': 19}",10.125,16.68421052631579,11,6,-0.08494500000000005
17,2015-12-22 00:00:00,w,h,1.50109,2,0.769378,1,2.0007,3,1.50109,0.769378,"{'att': 367, 'def': 17}","{'att': 197, 'def': 34}",21.58823529411765,5.794117647058823,5,10,0.731712
18,2015-12-26 23:45:00,l,a,0.83106,0,2.4303,4,0.3264,0,0.83106,2.4303,"{'att': 151, 'def': 18}","{'att': 325, 'def': 21}",8.38888888888889,15.476190476190476,7,4,-1.59924
19,2015-12-28 21:30:00,w,h,3.12958,2,0.343752,0,2.8878,3,3.12958,0.343752,"{'att': 298, 'def': 27}","{'att': 309, 'def': 31}",11.037037037037036,9.96774193548387,11,8,2.785828
20,2016-01-02 19:00:00,w,h,1.93025,1,1.15339,0,1.9698,3,1.93025,1.15339,"{'att': 278, 'def': 37}","{'att': 261, 'def': 21}",7.513513513513513,12.428571428571429,18,4,0.7768600000000001
21,2016-01-14 00:00:00,d,a,2.22912,3,1.16222,3,2.1941,1,2.22912,1.16222,"{'att': 265, 'def': 22}","{'att': 190, 'def': 22}",12.045454545454545,8.636363636363637,7,12,1.0669
22,2016-01-17 20:15:00,d,a,0.585841,0,0.546879,0,1.3313000000000001,1,0.585841,0.546879,"{'att': 224, 'def': 24}","{'att': 267, 'def': 30}",9.333333333333334,8.9,7,1,0.03896199999999994
23,2016-01-24 20:00:00,l,h,1.10907,0,1.48778,1,1.0267,0,1.10907,1.48778,"{'att': 316, 'def': 23}","{'att': 240, 'def': 30}",13.73913043478261,8.0,12,7,-0.3787100000000001
24,2016-02-02 23:45:00,d,h,3.38487,0,0.93405,0,2.7399000000000004,1,3.38487,0.93405,"{'att': 103, 'def': 32}","{'att': 276, 'def': 40}",3.21875,6.9,13,5,2.4508199999999998
25,2016-02-07 17:30:00,w,a,1.13957,2,0.584316,0,1.8539999999999999,3,1.13957,0.584316,"{'att': 263, 'def': 24}","{'att': 249, 'def': 30}",10.958333333333334,8.3,7,12,0.555254
26,2016-02-14 16:00:00,w,h,2.36319,2,1.31246,1,2.0761000000000003,3,2.36319,0.551294,"{'att': 102, 'def': 21}","{'att': 318, 'def': 35}",4.857142857142857,9.085714285714285,23,2,1.811896
27,2016-02-28 18:05:00,l,a,1.5435,2,1.09522,3,1.7287,0,1.5435,1.09522,"{'att': 176, 'def': 24}","{'att': 325, 'def': 32}",7.333333333333333,10.15625,4,7,0.44828
28,2016-03-02 23:45:00,l,h,1.4928,1,1.69788,2,1.1665,0,1.4928,1.69788,"{'att': 204, 'def': 29}","{'att': 331, 'def': 22}",7.0344827586206895,15.045454545454545,22,1,-0.20508000000000015
29,2016-03-05 16:45:00,d,a,0.543157,2,1.88378,2,0.4219,1,0.543157,1.88378,"{'att': 220, 'def': 31}","{'att': 208, 'def': 40}",7.096774193548387,5.2,6,6,-1.340623
30,2016-03-19 16:45:00,w,a,1.92384,2,0.58617,0,2.4606999999999997,3,1.92384,0.58617,"{'att': 286, 'def': 35}","{'att': 207, 'def': 37}",8.17142857142857,5.594594594594595,9,5,1.3376700000000001
31,2016-04-02 18:00:00,w,h,3.00742,4,0.290619,0,2.9058,3,3.00742,0.290619,"{'att': 166, 'def': 22}","{'att': 393, 'def': 21}",7.545454545454546,18.714285714285715,13,4,2.7168010000000002
32,2016-04-09 15:45:00,d,a,1.46966,3,1.10973,3,1.666,1,1.46966,1.10973,"{'att': 193, 'def': 20}","{'att': 295, 'def': 31}",9.65,9.516129032258064,15,6,0.35992999999999986
33,2016-04-17 19:00:00,d,h,1.73461,1,0.275806,1,2.4809,1,1.73461,0.275806,"{'att': 161, 'def': 18}","{'att': 351, 'def': 21}",8.944444444444445,16.714285714285715,16,1,1.458804
34,2016-04-21 22:45:00,w,h,1.37348,2,0.839742,0,1.7588,3,1.37348,0.839742,"{'att': 119, 'def': 31}","{'att': 415, 'def': 28}",3.838709677419355,14.821428571428571,20,1,0.533738
35,2016-04-24 17:05:00,d,a,0.97303,0,0.617149,0,1.6275,1,0.97303,0.617149,"{'att': 117, 'def': 15}","{'att': 351, 'def': 22}",7.8,15.954545454545455,20,3,0.355881
36,2016-04-30 20:30:00,w,h,0.781508,1,0.578781,0,1.4914999999999998,3,0.781508,0.578781,"{'att': 121, 'def': 16}","{'att': 320, 'def': 15}",7.5625,21.333333333333332,11,3,0.202727
37,2016-05-08 19:00:00,d,a,1.08084,2,0.75375,2,1.6844,1,1.08084,0.75375,"{'att': 224, 'def': 26}","{'att': 183, 'def': 37}",8.615384615384615,4.945945945945946,1,8,0.32709
38,2016-05-15 18:00:00,w,h,3.40207,4,0.222731,0,2.9314000000000004,3,3.40207,0.222731,"{'att': 230, 'def': 32}","{'att': 269, 'def': 11}",7.1875,24.454545454545453,21,2,3.179339
