GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2015-08-09 16:30:00,d,a,1.2529,2,1.54613,2,1.0512000000000001,1,1.2529,1.54613,"{'att': 266, 'def': 38}","{'att': 229, 'def': 18}",7.0,12.722222222222221,5,3,-0.2932300000000001
2,2015-08-15 15:45:00,l,h,1.06214,0,1.39628,3,1.0453,0,1.06214,1.39628,"{'att': 203, 'def': 23}","{'att': 253, 'def': 16}",8.826086956521738,15.8125,10,5,-0.3341399999999999
3,2015-08-23 19:00:00,d,a,0.68359,0,1.17588,0,0.8077000000000001,1,0.68359,1.17588,"{'att': 200, 'def': 27}","{'att': 199, 'def': 22}",7.407407407407407,9.045454545454545,2,2,-0.49229
4,2015-08-30 16:30:00,w,h,2.85501,3,0.639434,0,2.8164000000000002,3,2.85501,0.639434,"{'att': 186, 'def': 18}","{'att': 307, 'def': 12}",10.333333333333334,25.583333333333332,2,2,2.215576
5,2015-09-12 18:00:00,d,a,1.00731,0,0.409143,0,1.8984999999999999,1,1.00731,0.409143,"{'att': 154, 'def': 18}","{'att': 347, 'def': 17}",8.555555555555555,20.41176470588235,7,5,0.5981669999999999
6,2015-09-20 19:00:00,l,h,1.83663,2,1.65119,3,1.5090999999999999,0,1.83663,1.65119,"{'att': 349, 'def': 20}","{'att': 208, 'def': 17}",17.45,12.235294117647058,7,4,0.18544000000000005
7,2015-09-26 18:00:00,w,h,1.55418,3,1.41962,1,1.4093,3,1.55418,0.658453,"{'att': 316, 'def': 27}","{'att': 200, 'def': 18}",11.703703703703704,11.11111111111111,10,4,0.8957269999999999
8,2015-10-03 20:30:00,w,a,1.58246,3,0.520175,1,2.22,3,1.58246,0.520175,"{'att': 284, 'def': 20}","{'att': 192, 'def': 22}",14.2,8.727272727272727,5,5,1.062285
9,2015-10-17 18:00:00,d,h,1.46668,2,2.78648,2,0.5771999999999999,1,1.46668,2.78648,"{'att': 145, 'def': 16}","{'att': 212, 'def': 32}",9.0625,6.625,5,8,-1.3198
10,2015-10-25 20:15:00,d,a,1.56383,1,0.682823,1,2.2381,1,1.56383,0.682823,"{'att': 334, 'def': 37}","{'att': 185, 'def': 17}",9.027027027027026,10.882352941176471,9,11,0.8810070000000001
11,2015-11-01 20:00:00,w,h,1.15966,2,0.712132,0,1.7889,3,1.15966,0.712132,"{'att': 284, 'def': 18}","{'att': 300, 'def': 24}",15.777777777777779,12.5,9,9,0.4475279999999999
12,2015-11-07 19:00:00,w,a,1.79578,1,0.299104,0,2.6003000000000003,3,1.03461,0.299104,"{'att': 139, 'def': 19}","{'att': 274, 'def': 14}",7.315789473684211,19.571428571428573,6,3,0.735506
13,2015-11-21 19:00:00,l,h,0.709485,0,1.19495,1,0.923,0,0.709485,1.19495,"{'att': 214, 'def': 21}","{'att': 216, 'def': 13}",10.19047619047619,16.615384615384617,15,3,-0.4854649999999999
14,2015-11-28 19:00:00,l,a,1.24478,1,2.12331,3,0.6959,0,1.24478,2.12331,"{'att': 179, 'def': 18}","{'att': 269, 'def': 36}",9.944444444444445,7.472222222222222,4,6,-0.87853
15,2015-12-05 19:00:00,d,h,2.86051,1,1.058,1,2.5012999999999996,1,2.86051,1.058,"{'att': 162, 'def': 22}","{'att': 290, 'def': 12}",7.363636363636363,24.166666666666668,8,2,1.80251
16,2015-12-12 19:00:00,l,a,0.890411,0,1.31177,1,0.9666999999999999,0,0.890411,1.31177,"{'att': 134, 'def': 23}","{'att': 180, 'def': 18}",5.826086956521739,10.0,5,5,-0.42135900000000015
