GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2015-08-08 20:30:00,d,h,0.64396,2,2.59203,2,0.18359999999999999,1,0.64396,1.83086,"{'att': 228, 'def': 22}","{'att': 212, 'def': 24}",10.363636363636363,8.833333333333334,10,5,-1.1869
2,2015-08-16 19:00:00,l,a,0.482423,0,2.18579,3,0.2792,0,0.482423,2.18579,"{'att': 192, 'def': 29}","{'att': 189, 'def': 33}",6.620689655172414,5.7272727272727275,6,15,-1.7033669999999999
3,2015-08-23 16:30:00,w,a,2.02778,3,1.42622,2,1.8128000000000002,3,2.02778,0.665049,"{'att': 175, 'def': 10}","{'att': 252, 'def': 17}",17.5,14.823529411764707,8,4,1.362731
4,2015-08-29 18:00:00,l,h,1.27906,1,2.19283,2,0.7507,0,1.27906,2.19283,"{'att': 164, 'def': 20}","{'att': 296, 'def': 16}",8.2,18.5,10,8,-0.9137699999999997
5,2015-09-12 15:45:00,l,a,0.656048,1,1.18026,3,0.8444,0,0.656048,1.18026,"{'att': 198, 'def': 26}","{'att': 316, 'def': 21}",7.615384615384615,15.047619047619047,7,4,-0.5242120000000001
6,2015-09-19 15:45:00,w,h,2.0687,2,0.775312,0,2.3614,3,2.0687,0.775312,"{'att': 195, 'def': 32}","{'att': 290, 'def': 22}",6.09375,13.181818181818182,14,5,1.2933880000000002
7,2015-09-26 20:30:00,d,a,1.30593,2,0.702109,2,1.8603,1,1.30593,0.702109,"{'att': 126, 'def': 30}","{'att': 267, 'def': 24}",4.2,11.125,8,2,0.603821
8,2015-10-03 20:30:00,l,h,0.520175,1,1.58246,3,0.5438999999999999,0,0.520175,1.58246,"{'att': 192, 'def': 22}","{'att': 284, 'def': 20}",8.727272727272727,14.2,5,5,-1.062285
9,2015-10-17 18:00:00,w,h,1.22875,2,0.795846,0,1.7231,3,1.22875,0.795846,"{'att': 238, 'def': 44}","{'att': 205, 'def': 21}",5.409090909090909,9.761904761904763,6,2,0.43290399999999996
10,2015-10-24 18:00:00,l,a,1.1356,1,0.77284,2,1.6618,0,1.1356,0.77284,"{'att': 201, 'def': 26}","{'att': 263, 'def': 28}",7.730769230769231,9.392857142857142,4,3,0.36275999999999997
11,2015-10-31 16:45:00,l,h,0.735762,1,0.839342,3,1.2466000000000002,0,0.735762,0.839342,"{'att': 320, 'def': 38}","{'att': 224, 'def': 37}",8.421052631578947,6.054054054054054,2,12,-0.10358
12,2015-11-07 21:30:00,l,a,1.02642,0,0.825418,1,1.4981,0,1.02642,0.825418,"{'att': 145, 'def': 25}","{'att': 230, 'def': 16}",5.8,14.375,13,5,0.20100200000000013
13,2015-11-21 19:00:00,w,h,2.16487,1,0.202798,0,2.7217,3,2.16487,0.202798,"{'att': 150, 'def': 22}","{'att': 258, 'def': 18}",6.818181818181818,14.333333333333334,15,2,1.962072
14,2015-11-29 16:00:00,d,a,0.283375,0,0.333494,0,1.1777,1,0.283375,0.333494,"{'att': 264, 'def': 23}","{'att': 134, 'def': 19}",11.478260869565217,7.052631578947368,5,3,-0.050119000000000025
15,2015-12-05 21:30:00,l,h,1.66952,0,1.25911,1,1.6727999999999998,0,1.66952,1.25911,"{'att': 170, 'def': 34}","{'att': 251, 'def': 33}",5.0,7.606060606060606,15,3,0.41040999999999994
16,2015-12-15 00:00:00,l,a,2.26887,1,0.708846,2,2.5394,0,2.26887,0.708846,"{'att': 96, 'def': 23}","{'att': 264, 'def': 37}",4.173913043478261,7.135135135135135,8,5,1.5600240000000003
17,2015-12-19 19:00:00,w,h,3.02023,3,1.23573,1,2.5699000000000005,3,2.25906,1.23573,"{'att': 153, 'def': 26}","{'att': 317, 'def': 29}",5.884615384615385,10.931034482758621,23,4,1.0233299999999999
18,2015-12-26 19:00:00,d,h,2.09356,2,1.667,2,1.6622,1,1.33239,0.905834,"{'att': 177, 'def': 22}","{'att': 277, 'def': 28}",8.045454545454545,9.892857142857142,12,1,0.42655599999999994
19,2015-12-28 21:30:00,d,a,0.900029,0,1.35213,0,0.897,1,0.900029,1.35213,"{'att': 371, 'def': 16}","{'att': 162, 'def': 32}",23.1875,5.0625,0,7,-0.4521010000000001
20,2016-01-03 17:30:00,w,a,2.3747,3,0.546499,0,2.683,3,2.3747,0.546499,"{'att': 202, 'def': 25}","{'att': 322, 'def': 30}",8.08,10.733333333333333,5,5,1.828201
21,2016-01-13 23:45:00,d,h,1.38532,2,0.704263,2,1.9842,1,1.38532,0.704263,"{'att': 128, 'def': 19}","{'att': 315, 'def': 25}",6.7368421052631575,12.6,7,4,0.6810570000000001
22,2016-01-16 19:00:00,d,h,2.44864,3,1.5891,3,2.059,1,2.44864,1.5891,"{'att': 317, 'def': 41}","{'att': 325, 'def': 19}",7.7317073170731705,17.105263157894736,10,4,0.8595400000000002
23,2016-01-24 20:00:00,w,a,1.48778,1,1.10907,0,1.6801,3,1.48778,1.10907,"{'att': 240, 'def': 30}","{'att': 316, 'def': 23}",8.0,13.73913043478261,7,12,0.3787100000000001
24,2016-02-03 23:45:00,d,a,1.13694,0,0.531415,0,1.9107999999999998,1,1.13694,0.531415,"{'att': 253, 'def': 29}","{'att': 321, 'def': 37}",8.724137931034482,8.675675675675675,13,3,0.6055250000000001
25,2016-02-07 20:00:00,d,h,1.61554,1,0.780475,1,2.0539,1,1.61554,0.780475,"{'att': 183, 'def': 16}","{'att': 201, 'def': 19}",11.4375,10.578947368421053,10,4,0.835065
26,2016-02-13 21:30:00,w,h,2.0858,5,0.430664,1,2.6013,3,2.0858,0.430664,"{'att': 293, 'def': 31}","{'att': 294, 'def': 22}",9.451612903225806,13.363636363636363,12,1,1.655136
27,2016-02-27 19:00:00,w,a,0.631036,2,1.01074,1,0.9399000000000001,3,0.631036,1.01074,"{'att': 180, 'def': 14}","{'att': 326, 'def': 27}",12.857142857142858,12.074074074074074,13,4,-0.37970399999999993
28,2016-03-01 23:45:00,w,a,0.980988,2,1.24159,1,1.1003,3,0.980988,1.24159,"{'att': 216, 'def': 17}","{'att': 269, 'def': 28}",12.705882352941176,9.607142857142858,15,10,-0.260602
29,2016-03-05 19:00:00,d,h,1.0615,1,1.60285,1,0.9480999999999999,1,1.0615,1.60285,"{'att': 260, 'def': 28}","{'att': 231, 'def': 24}",9.285714285714286,9.625,11,3,-0.54135
30,2016-03-19 19:00:00,d,h,2.1406,2,0.862828,2,2.3198000000000003,1,1.37944,0.862828,"{'att': 191, 'def': 25}","{'att': 313, 'def': 27}",7.64,11.592592592592593,10,4,0.516612
31,2016-04-02 15:45:00,w,a,2.49358,4,0.72512,0,2.6350000000000002,3,1.73241,0.72512,"{'att': 212, 'def': 27}","{'att': 395, 'def': 26}",7.851851851851852,15.192307692307692,8,6,1.00729
32,2016-04-09 18:00:00,l,a,1.3003,0,1.9071,1,0.8935,0,1.3003,1.9071,"{'att': 234, 'def': 29}","{'att': 357, 'def': 41}",8.068965517241379,8.707317073170731,9,6,-0.6068
33,2016-04-16 20:30:00,l,h,0.487715,0,2.62768,3,0.1503,0,0.487715,1.86651,"{'att': 297, 'def': 33}","{'att': 297, 'def': 22}",9.0,13.5,5,9,-1.3787949999999998
34,2016-04-23 18:00:00,w,a,2.07192,4,0.575087,1,2.4602,3,2.07192,0.575087,"{'att': 235, 'def': 21}","{'att': 295, 'def': 38}",11.19047619047619,7.7631578947368425,9,4,1.496833
35,2016-05-02 23:00:00,d,h,0.81661,2,1.90407,2,0.5244,1,0.81661,1.90407,"{'att': 235, 'def': 22}","{'att': 195, 'def': 35}",10.681818181818182,5.571428571428571,7,1,-1.08746
36,2016-05-07 18:00:00,l,a,1.77677,2,0.773876,3,2.1639,0,1.77677,0.773876,"{'att': 127, 'def': 11}","{'att': 376, 'def': 43}",11.545454545454545,8.744186046511627,11,2,1.002894
37,2016-05-11 23:00:00,d,a,0.812268,1,1.83934,1,0.6539,1,0.812268,1.83934,"{'att': 308, 'def': 26}","{'att': 222, 'def': 27}",11.846153846153847,8.222222222222221,3,8,-1.027072
38,2016-05-15 18:00:00,d,h,1.86065,1,1.23491,1,1.8550999999999997,1,1.09948,1.23491,"{'att': 237, 'def': 16}","{'att': 276, 'def': 38}",14.8125,7.2631578947368425,18,9,-0.13542999999999994
