GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2015-08-08 18:00:00,w,a,0.782253,1,0.876106,0,1.2278000000000002,3,0.782253,0.876106,"{'att': 308, 'def': 26}","{'att': 207, 'def': 30}",11.846153846153847,6.9,2,11,-0.09385300000000008
2,2015-08-14 22:45:00,l,h,0.219118,0,0.660404,1,0.7821,0,0.219118,0.660404,"{'att': 301, 'def': 30}","{'att': 285, 'def': 30}",10.033333333333333,9.5,3,5,-0.44128599999999996
3,2015-08-22 18:00:00,l,a,0.765278,1,1.23807,2,0.9601,0,0.765278,1.23807,"{'att': 178, 'def': 21}","{'att': 196, 'def': 24}",8.476190476190476,8.166666666666666,6,9,-0.472792
4,2015-08-29 18:00:00,d,h,2.27406,2,0.368848,2,2.7246,1,1.51289,0.368848,"{'att': 190, 'def': 22}","{'att': 294, 'def': 40}",8.636363636363637,7.35,12,3,1.144042
5,2015-09-13 19:00:00,l,a,0.953181,2,1.34987,3,1.0342,0,0.953181,1.34987,"{'att': 185, 'def': 22}","{'att': 236, 'def': 33}",8.409090909090908,7.151515151515151,5,11,-0.39668899999999996
6,2015-09-19 18:00:00,l,h,0.876719,0,0.632761,1,1.5584,0,0.876719,0.632761,"{'att': 153, 'def': 25}","{'att': 244, 'def': 29}",6.12,8.413793103448276,5,2,0.243958
7,2015-09-26 18:00:00,l,a,0.892054,2,1.78331,3,0.7259,0,0.892054,1.78331,"{'att': 317, 'def': 12}","{'att': 215, 'def': 29}",26.416666666666668,7.413793103448276,2,11,-0.8912559999999999
8,2015-10-03 18:00:00,l,h,0.839028,0,1.03499,1,1.1661,0,0.839028,1.03499,"{'att': 229, 'def': 30}","{'att': 258, 'def': 31}",7.633333333333334,8.32258064516129,7,3,-0.19596200000000008
9,2015-10-17 18:00:00,l,a,0.795846,0,1.22875,2,0.9563,0,0.795846,1.22875,"{'att': 205, 'def': 21}","{'att': 238, 'def': 44}",9.761904761904763,5.409090909090909,2,6,-0.43290399999999996
10,2015-10-24 18:00:00,l,h,1.09516,1,1.74353,2,0.8114000000000001,0,1.09516,1.74353,"{'att': 259, 'def': 25}","{'att': 175, 'def': 26}",10.36,6.730769230769231,4,4,-0.6483700000000001
11,2015-11-03 00:00:00,l,a,0.325711,1,1.14374,3,0.6095999999999999,0,0.325711,1.14374,"{'att': 301, 'def': 21}","{'att': 155, 'def': 26}",14.333333333333334,5.961538461538462,1,7,-0.818029
12,2015-11-08 17:30:00,d,h,0.182741,0,1.53281,0,0.2445,1,0.182741,1.53281,"{'att': 330, 'def': 10}","{'att': 185, 'def': 27}",33.0,6.851851851851852,1,12,-1.350069
13,2015-11-21 19:00:00,l,a,0.322061,0,2.83068,4,0.0867,0,0.322061,2.83068,"{'att': 413, 'def': 24}","{'att': 237, 'def': 21}",17.208333333333332,11.285714285714286,2,6,-2.508619
14,2015-11-28 19:00:00,l,h,1.48969,2,1.45176,3,1.4017,0,1.48969,1.45176,"{'att': 91, 'def': 18}","{'att': 312, 'def': 32}",5.055555555555555,9.75,6,7,0.03793000000000002
15,2015-12-05 19:00:00,d,a,1.058,1,2.86051,1,0.3557,1,1.058,2.86051,"{'att': 290, 'def': 12}","{'att': 162, 'def': 22}",24.166666666666668,7.363636363636363,2,8,-1.80251
16,2015-12-13 17:30:00,l,h,1.00876,0,1.68498,2,0.7763,0,1.00876,0.923815,"{'att': 317, 'def': 19}","{'att': 243, 'def': 24}",16.68421052631579,10.125,6,11,0.08494500000000005
17,2015-12-19 21:30:00,d,a,0.404373,1,1.28189,1,0.5649,1,0.404373,1.28189,"{'att': 167, 'def': 29}","{'att': 228, 'def': 21}",5.758620689655173,10.857142857142858,2,6,-0.877517
18,2015-12-26 19:00:00,d,h,1.61235,1,0.836027,1,2.0286,1,0.851178,0.836027,"{'att': 159, 'def': 22}","{'att': 231, 'def': 26}",7.2272727272727275,8.884615384615385,7,1,0.015151000000000026
