id,player_name,games,time,goals_3wks,xG_3wks,assists_3wks,xA_3wks,shots_3wks,key_passes_3wks,yellow_cards,red_cards,position,team_title,npg_3wks,npxG_3wks,xGChain,xGBuildup
2390,Víctor Camarasa,1,3,0,0,0,0,0,0,0,0,FWD,Crystal Palace,0,0,0.06537716835737228,0.06537716835737228
2446,Dani Ceballos,5,372,0,0.05924522504210472,0,0.36511517595499754,2,7,1,0,MID,Arsenal,0,0.05924522504210472,1.2727955132722855,1.0671418458223343
2496,Rodri,5,281,0,0.159196263179183,1,1.0649860985577106,5,4,0,0,MID,Manchester City,0,0.159196263179183,2.288067042827606,2.1781680285930634
2509,Dimitri Foulquier,3,52,0,0,0,0,0,0,0,0,MID,Watford,0,0,0,0
2673,Albian Ajeti,5,33,0,0.20235168375074863,0,0,3,0,0,0,FWD,West Ham,0,0.20235168375074863,0.23458811081945896,0.032236430794000626
2958,Oleksandr Zinchenko,5,239,0,0.03061007894575596,0,1.3065891563892365,2,4,0,0,DEF,Manchester City,0,0.03061007894575596,2.870690807700157,2.870690807700157
3203,Issa Diop,5,450,0,0.05954764783382416,1,0.5511270817369223,2,2,0,0,DEF,West Ham,0,0.05954764783382416,1.1506062503904104,1.1506062503904104
3253,Frederic Guilbert,5,415,0,0.12741952016949654,0,0.26808859407901764,2,3,2,0,DEF,Aston Villa,0,0.12741952016949654,0.7557861842215061,0.5061400681734085
3293,Lucas Moura,5,328,0,0.3500899691134691,2,1.1785314828157425,7,7,1,0,FWD,Tottenham,0,0.3500899691134691,1.270740546286106,0.7045869007706642
3303,Ricardo Pereira,5,450,0,0.17830631136894226,0,0.6219019815325737,4,6,0,0,DEF,Leicester,0,0.17830631136894226,1.0375055074691772,0.8078881576657295
3357,Djibril Sidibe,5,256,0,0.04980884026736021,0,0.13679019547998905,2,2,0,0,DEF,Everton,0,0.04980884026736021,0.4009606707841158,0.25003574788570404
3358,Ibrahim Amadou,5,252,0,0.11694632656872272,0,0.050286222249269485,4,1,0,0,DEF,Norwich,0,0.11694632656872272,0.7250336408615112,0.629561111330986
3389,Benjamin Mendy,5,386,0,0.12306370213627815,0,0.24192694667726755,4,4,1,0,DEF,Manchester City,0,0.12306370213627815,2.160082794725895,1.9700588285923004
3420,Fabinho,5,359,0,0.026051729917526245,1,0.202603324316442,1,2,1,0,MID,Liverpool,0,0.026051729917526245,1.8643845617771149,1.675102561712265
3422,João Moutinho,5,305,0,0.03775009512901306,0,0.7640836611390114,1,6,0,0,MID,Wolverhampton Wanderers,0,0.03775009512901306,1.3324104212224483,1.290987964719534
3491,Romain Saiss,5,450,0,0.6499359235167503,0,0.049271151423454285,2,1,1,0,DEF,Wolverhampton Wanderers,0,0.6499359235167503,0.6283627972006798,0.5790916457772255
3600,Serge Aurier,5,450,0,0.03261667490005493,0,0.12287416681647301,1,2,1,0,DEF,Tottenham,0,0.03261667490005493,1.042300932109356,1.009684257209301
3873,Ezequiel Schelotto,5,329,0,0.17520744912326336,0,0,3,0,1,0,DEF,Brighton,0,0.17520744912326336,0.372400039806962,0.19719259440898895
4401,Emiliano Martinez,5,450,0,0,0,0,0,0,1,0,GK,Arsenal,0,0,0.2612711787223816,0.2612711787223816
4422,Ashley Barnes,5,302,0,0.15978884883224964,0,0.11800722032785416,4,3,1,0,FWD,Burnley,0,0.15978884883224964,0.2777960728853941,0.021505841985344887
4441,Matthew James,1,3,0,0,0,0,0,0,0,0,FWD,Leicester,0,0,0,0
4475,Jed Steer,1,7,0,0,0,0,0,0,0,0,GK,Aston Villa,0,0,0,0
4476,Callum Robinson,5,117,0,0,0,0.48462504148483276,0,2,1,0,FWD,Sheffield United,0,0,0.9759982377290726,0.4913731999695301
4764,Jean-Philippe Gbamin,2,135,0,0,0,0,0,0,0,0,MID,Everton,0,0,0,0
5043,Kiko Femenía,5,406,0,0.009346338920295238,0,0.32596195861697197,1,5,0,0,DEF,Watford,0,0.009346338920295238,0.7888889908790588,0.5835999399423599
5061,Kepa,5,450,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,1.343652792274952,1.343652792274952
5065,Diego Rico,5,450,0,0.04399378504604101,2,0.5232718251645565,2,9,0,0,DEF,Bournemouth,0,0.04399378504604101,0.5634423596784472,0.4464622959494591
5087,Roberto Jiménez,5,450,0,0,0,0,0,0,0,0,GK,West Ham,0,0,0.12290309742093086,0.12290309742093086
5234,Jesús Vallejo,2,163,0,0,0,0,0,0,1,0,DEF,Wolverhampton Wanderers,0,0,0.05839471146464348,0.05839471146464348
5240,Ondrej Duda,5,326,0,0.30526048317551613,0,0.20404726639389992,5,5,0,0,MID,Norwich,0,0.30526048317551613,0.5341309905052185,0.22984218783676624
5245,Bernardo,5,127,0,0.030936704948544502,0,0.03637155890464783,1,1,0,0,DEF,Brighton,0,0.030936704948544502,0.21023221127688885,0.14292394742369652
5261,Kevin Danso,5,182,0,0.07807090878486633,1,0.07897821068763733,1,1,0,1,DEF,Southampton,0,0.07807090878486633,0.39985333755612373,0.39985333755612373
5264,Caglar Söyüncü,5,432,0,0.044859495013952255,0,0.030696922913193703,2,1,0,1,DEF,Leicester,0,0.044859495013952255,1.8865807354450226,1.8558838069438934
5544,Angus Gunn,5,450,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0,0
5545,Wilfred Ndidi,5,429,0,0.12069905921816826,0,0,5,0,1,0,MID,Leicester,0,0.12069905921816826,2.0018397122621536,1.8939248323440552
5549,Luka Milivojevic,5,355,0,0.11237495020031929,0,0.07762555219233036,2,3,3,0,MID,Crystal Palace,0,0.11237495020031929,0.6471136063337326,0.6471136063337326
5552,Nick Pope,5,450,0,0,0,0,0,0,1,0,GK,Burnley,0,0,0.26657137274742126,0.26657137274742126
5555,Dominic Calvert-Lewin,5,360,0,1.2538693211972713,0,0,7,0,2,0,FWD,Everton,0,1.2538693211972713,1.0584372356534004,0.3154049292206764
5560,Scott McTominay,5,114,0,0.02776728756725788,0,0,1,0,0,0,MID,Manchester United,0,0.02776728756725788,0.27455199509859085,0.24678470939397812
5567,Nathan Holland,2,24,0,0.009777018800377846,0,0,1,0,0,0,FWD,West Ham,0,0.009777018800377846,0.009777018800377846,0
5573,Domingos Quina,4,9,0,0.02132098376750946,0,0,1,0,0,0,FWD,Watford,0,0.02132098376750946,0.02132098376750946,0
5584,Aaron Wan-Bissaka,5,383,0,0.3407175876200199,0,0.07397893071174622,2,1,3,0,DEF,Manchester United,0,0.3407175876200199,2.164694622159004,2.0543091744184494
5595,Daniel James,5,38,0,0.2249835804104805,0,0.0833219438791275,3,1,0,0,FWD,Manchester United,0,0.2249835804104805,0.5439747646450996,0.23566923290491104
5596,Harry Wilson,5,98,0,0.7526319548487663,0,0,7,0,1,0,FWD,Bournemouth,0,0.7526319548487663,0.8120960891246796,0.09375927224755287
5598,Angel Gomes,2,17,0,0,0,0.22920328378677368,0,2,0,0,FWD,Manchester United,0,0,0.252397283911705,0.16221578419208527
5602,Sam Surridge,4,20,0,0.8971610069274902,0,0.06571190804243088,2,1,0,0,FWD,Bournemouth,0,0.8971610069274902,0.48576485365629196,0
5603,Aaron Ramsdale,5,450,0,0,0,0.03599727526307106,0,1,0,0,GK,Bournemouth,0,0,0.12744084000587463,0.09144356846809387
5612,Anwar El Ghazi,5,166,0,0.4232270233333111,0,0,3,0,0,0,FWD,Aston Villa,0,0.4232270233333111,0.46658238768577576,0.04335536062717438
5656,Nicolas Pepe,5,272,0,0.22681684792041779,0,0.5021517500281334,5,4,1,0,FWD,Arsenal,0,0.22681684792041779,0.34280869737267494,0.1946299709379673
5675,Ismaila Sarr,5,450,0,0.23934152722358704,1,1.5270600616931915,5,7,0,0,MID,Watford,0,0.23934152722358704,2.372829720377922,1.1459324024617672
5681,Giovani Lo Celso,5,341,0,0.11401160806417465,2,0.4470684863626957,3,7,1,0,MID,Tottenham,0,0.11401160806417465,0.9758304134011269,0.5738231688737869
5759,Matteo Guendouzi,5,286,0,0.016934361308813095,0,0,1,0,1,0,MID,Arsenal,0,0.016934361308813095,1.2884237319231033,1.2884237319231033
5956,Youri Tielemans,5,419,0,0.58036158233881,0,0.8339030221104622,7,14,0,0,MID,Leicester,0,0.58036158233881,2.958256721496582,1.8008651584386826
5962,Tanguy NDombele Alvaro,5,183,0,0,0,0,0,0,1,0,MID,Tottenham,0,0,0.9566220119595528,0.9566220119595528
6027,Jairo Riedewald,5,116,0,0,0,0,0,0,0,0,MID,Crystal Palace,0,0,0.09780827909708023,0.09780827909708023
6033,Aaron Mooy,5,207,0,0.01674729771912098,0,0.2188871130347252,1,2,0,0,MID,Brighton,0,0.01674729771912098,0.5218624919652939,0.42279157787561417
6034,Philip Billing,5,262,0,0.1284971944987774,0,0.09055493772029877,2,2,1,0,MID,Bournemouth,0,0.1284971944987774,0.2177017703652382,0.16282229404896498
6042,Jan Bednarek,5,450,0,0.05109383165836334,1,0.9555973410606384,1,1,1,0,DEF,Southampton,0,0.05109383165836334,1.5139477103948593,1.5139477103948593
6044,Charlie Taylor,5,389,0,0,1,0.18042443692684174,0,2,0,0,DEF,Burnley,0,0,0.3732805550098419,0.19285611808300018
6047,Shane Duffy,5,249,0,0.07690174505114555,0,0.0994158685207367,2,1,1,0,DEF,Brighton,0,0.07690174505114555,0.019172942265868187,0.019172942265868187
6048,Lewis Dunk,5,450,0,0.24517362751066685,0,0.1630457304418087,3,2,0,0,DEF,Brighton,0,0.24517362751066685,0.6251676604151726,0.5654221177101135
6049,Solly March,5,211,0,0,0,0.061313703656196594,0,1,0,0,MID,Brighton,0,0,0.13206017017364502,0.13206017017364502
6050,Davy Pröpper,5,232,0,0.0800819918513298,0,0.6195735577493906,2,3,0,0,MID,Brighton,0,0.0800819918513298,0.6583983097225428,0.5416730884462595
6051,Dale Stephens,5,389,0,0.051928091794252396,0,0.35580901242792606,2,2,1,0,MID,Brighton,0,0.051928091794252396,0.8488143999129534,0.4763284232467413
6054,Ederson,5,450,0,0,0,0.07479359209537506,0,1,0,0,GK,Manchester City,0,0,1.3530751094222069,1.2782815024256706
6062,Isaac Hayden,5,252,0,0.5859391689300537,1,0.06166472285985947,1,2,0,0,MID,Newcastle United,0,0.5859391689300537,2.4966749101877213,1.849070981144905
6080,Victor Lindelöf,5,450,0,0,0,0,0,0,1,0,DEF,Manchester United,0,0,1.2323533594608307,1.2323533594608307
6104,Will Hughes,5,417,0,0.1117715947329998,0,0.8559399284422398,3,8,5,0,MID,Watford,0,0.1117715947329998,1.611020278185606,1.1475805714726448
6105,Gaëtan Bong,4,53,0,0,0,0.11898884922266006,0,2,0,0,FWD,Brighton,0,0,0.15665270946919918,0.03766385931521654
6122,Douglas Luiz,5,449,0,0.08063685521483421,0,0.21732652373611927,3,4,2,0,MID,Aston Villa,0,0.08063685521483421,1.1746740341186523,0.993359699845314
6143,Jetro Willems,5,321,0,0.05806620419025421,0,0.3150998428463936,2,5,0,0,DEF,Newcastle United,0,0.05806620419025421,0.7422593273222446,0.3827654905617237
6144,Sébastien Haller,5,101,0,0.5151251256465912,0,0.03923354670405388,4,1,0,0,FWD,West Ham,0,0.5151251256465912,0.6379045248031616,0.13734620064496994
6249,Davinson Sánchez,5,361,0,0,0,0,0,0,1,0,DEF,Tottenham,0,0,1.5862780511379242,1.5862780511379242
6306,Juan Foyth,4,67,0,0,0,0.02350112982094288,0,1,1,0,DEF,Tottenham,0,0,0.0990934669971466,0.0990934669971466
6336,Bruno Jordao,1,1,0,0,0,0.046125613152980804,0,1,0,0,FWD,Wolverhampton Wanderers,0,0,0,0
6352,Valentino Lazaro,5,192,0,0.06331077218055725,0,0.11383435875177383,2,3,0,0,MID,Newcastle United,0,0.06331077218055725,0.2326071634888649,0.17674771696329117
6382,Pedro Neto,5,142,0,0.07884011417627335,1,0.179774166084826,1,2,1,0,FWD,Wolverhampton Wanderers,0,0.07884011417627335,0.13066160678863525,0.05182149261236191
6410,Jack Simpson,4,237,0,0.011818751692771912,0,0.034685321152210236,1,1,0,0,DEF,Bournemouth,0,0.011818751692771912,0.04650407284498215,0
6418,Hamza Choudhury,5,174,0,0.062379028648138046,0,0,1,0,0,0,MID,Leicester,0,0.062379028648138046,0.1646062359213829,0.1646062359213829
6424,Ben Johnson,3,270,0,0.015314771793782711,0,0.028969408944249153,1,1,0,0,DEF,West Ham,0,0.015314771793782711,0.42286722362041473,0.42286722362041473
6456,Callum Hudson-Odoi,5,65,0,0,1,0.1474151909351349,0,2,0,0,FWD,Chelsea,0,0,1.4407932460308075,1.2933780401945114
6482,Eddie Nketiah,5,219,0,0.676459550857544,0,0.4516703374683857,5,2,0,1,FWD,Arsenal,0,0.676459550857544,1.0558356381952763,0.3719751425087452
