GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2017-08-13 13:30:00,l,h,0.634633,0,2.34418,2,0.2819,0,0.634633,2.34418,"{'att': 413, 'def': 14}","{'att': 114, 'def': 16}",29.5,7.125,2,8,-1.7095470000000001
2,2017-08-20 13:30:00,l,a,0.973322,0,0.267008,1,2.0472,0,0.973322,0.267008,"{'att': 263, 'def': 19}","{'att': 218, 'def': 28}",13.842105263157896,7.785714285714286,5,2,0.706314
3,2017-08-26 15:00:00,w,h,2.76107,3,0.558484,0,2.7839,3,2.76107,0.558484,"{'att': 295, 'def': 26}","{'att': 97, 'def': 17}",11.346153846153847,5.705882352941177,7,0,2.202586
4,2017-09-10 16:00:00,w,a,1.03177,1,1.48574,0,0.9505999999999999,3,1.03177,1.48574,"{'att': 303, 'def': 32}","{'att': 152, 'def': 19}",9.46875,8.0,2,6,-0.45397
5,2017-09-16 15:00:00,w,h,2.6598,2,0.675783,1,2.6573,3,2.6598,0.675783,"{'att': 208, 'def': 20}","{'att': 137, 'def': 19}",10.4,7.2105263157894735,3,5,1.9840170000000001
6,2017-09-24 16:00:00,l,a,1.37001,0,0.507341,1,2.1368,0,1.37001,0.507341,"{'att': 234, 'def': 16}","{'att': 221, 'def': 14}",14.625,15.785714285714286,11,5,0.8626689999999999
7,2017-10-01 16:30:00,d,h,0.280437,1,1.64475,1,0.29090000000000005,1,0.280437,1.64475,"{'att': 342, 'def': 16}","{'att': 148, 'def': 21}",21.375,7.0476190476190474,2,8,-1.3643129999999999
8,2017-10-15 16:00:00,d,a,0.950997,2,1.71445,2,0.746,1,0.950997,0.953278,"{'att': 359, 'def': 20}","{'att': 185, 'def': 26}",17.95,7.115384615384615,6,9,-0.0022809999999999775
9,2017-10-21 15:00:00,w,h,0.270313,1,0.566845,0,0.932,3,0.270313,0.566845,"{'att': 180, 'def': 25}","{'att': 270, 'def': 26}",7.2,10.384615384615385,4,3,-0.296532
10,2017-10-30 20:00:00,l,a,0.516369,0,1.0271,1,0.8146,0,0.516369,1.0271,"{'att': 237, 'def': 20}","{'att': 297, 'def': 20}",11.85,14.85,5,6,-0.5107309999999999
