GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2017-08-11 19:45:00,l,a,1.46495,3,2.54329,4,0.6852,0,1.46495,2.54329,"{'att': 298, 'def': 22}","{'att': 98, 'def': 18}",13.545454545454545,5.444444444444445,2,13,-1.0783399999999999
2,2017-08-19 15:00:00,w,h,1.88355,2,0.123075,0,2.7489,3,1.88355,0.123075,"{'att': 354, 'def': 17}","{'att': 269, 'def': 14}",20.823529411764707,19.214285714285715,4,2,1.760475
3,2017-08-26 17:30:00,l,a,0.670573,0,2.73725,2,0.18280000000000002,0,0.670573,1.97608,"{'att': 325, 'def': 19}","{'att': 147, 'def': 18}",17.105263157894736,8.166666666666666,3,13,-1.305507
4,2017-09-09 15:00:00,l,h,1.34903,1,1.03943,2,1.6922000000000001,0,0.587861,1.03943,"{'att': 284, 'def': 24}","{'att': 164, 'def': 15}",11.833333333333334,10.933333333333334,2,12,-0.4515690000000001
5,2017-09-16 15:00:00,d,a,1.24181,1,0.700349,1,1.8998999999999997,1,0.480681,0.700349,"{'att': 234, 'def': 15}","{'att': 183, 'def': 13}",15.6,14.076923076923077,5,3,-0.21966799999999997
6,2017-09-23 17:30:00,l,h,2.88766,2,1.92902,3,2.1074,0,2.12649,1.92902,"{'att': 227, 'def': 19}","{'att': 160, 'def': 19}",11.947368421052632,8.421052631578947,1,14,0.19747000000000003
7,2017-09-30 15:00:00,d,a,0.594808,0,1.39901,0,0.6518999999999999,1,0.594808,1.39901,"{'att': 275, 'def': 25}","{'att': 154, 'def': 14}",11.0,11.0,1,18,-0.8042020000000001
8,2017-10-16 20:00:00,d,h,0.964277,1,0.155254,1,2.1715,1,0.964277,0.155254,"{'att': 182, 'def': 25}","{'att': 260, 'def': 24}",7.28,10.833333333333334,7,2,0.809023
9,2017-10-21 15:00:00,w,a,1.80814,2,0.559618,1,2.4387000000000003,3,1.80814,0.559618,"{'att': 242, 'def': 18}","{'att': 212, 'def': 16}",13.444444444444445,13.25,5,2,1.2485220000000001
10,2017-10-29 16:00:00,w,h,1.36768,2,0.575236,0,2.1025,3,1.36768,0.575236,"{'att': 214, 'def': 11}","{'att': 161, 'def': 33}",19.454545454545453,4.878787878787879,4,5,0.792444
11,2017-11-04 12:30:00,d,a,1.39563,2,1.22988,2,1.4755000000000003,1,1.39563,1.22988,"{'att': 173, 'def': 14}","{'att': 251, 'def': 21}",12.357142857142858,11.952380952380953,4,7,0.16574999999999984
12,2017-11-18 15:00:00,l,h,0.0970457,0,2.40056,2,0.0462,0,0.0970457,2.40056,"{'att': 487, 'def': 18}","{'att': 147, 'def': 25}",27.055555555555557,5.88,1,18,-2.3035143000000002
13,2017-11-24 20:00:00,d,a,0.453851,1,0.775297,1,0.9710000000000001,1,0.453851,0.775297,"{'att': 169, 'def': 23}","{'att': 254, 'def': 22}",7.3478260869565215,11.545454545454545,1,4,-0.321446
14,2017-11-28 19:45:00,w,h,0.924575,2,2.50552,1,0.3806,3,0.924575,2.50552,"{'att': 271, 'def': 13}","{'att': 189, 'def': 25}",20.846153846153847,7.56,4,11,-1.5809450000000003
15,2017-12-02 15:00:00,w,h,1.61269,1,0.789388,0,2.0231,3,1.61269,0.789388,"{'att': 209, 'def': 11}","{'att': 191, 'def': 20}",19.0,9.55,10,5,0.823302
16,2017-12-09 17:30:00,w,a,0.444099,3,0.964657,2,0.7807,3,0.444099,0.964657,"{'att': 172, 'def': 17}","{'att': 313, 'def': 33}",10.117647058823529,9.484848484848484,4,5,-0.520558
17,2017-12-13 19:45:00,w,a,2.24579,4,1.11749,1,2.2012,3,2.24579,1.11749,"{'att': 225, 'def': 27}","{'att': 204, 'def': 26}",8.333333333333334,7.846153846153846,1,3,1.1282999999999999
18,2017-12-16 12:30:00,l,h,0.758241,0,2.25889,3,0.4244,0,0.758241,2.25889,"{'att': 132, 'def': 29}","{'att': 253, 'def': 24}",4.551724137931035,10.541666666666666,4,3,-1.5006490000000001
19,2017-12-23 19:45:00,d,h,1.56465,2,2.15281,2,0.9202,1,1.56465,2.15281,"{'att': 229, 'def': 28}","{'att': 245, 'def': 18}",8.178571428571429,13.61111111111111,5,10,-0.58816
20,2017-12-26 15:00:00,l,a,1.54771,1,1.43009,2,1.4689,0,1.54771,1.43009,"{'att': 140, 'def': 19}","{'att': 189, 'def': 32}",7.368421052631579,5.90625,4,6,0.11761999999999984
21,2017-12-30 15:00:00,l,a,0.789667,1,2.56607,2,0.3166,0,0.789667,2.56607,"{'att': 279, 'def': 8}","{'att': 206, 'def': 21}",34.875,9.80952380952381,6,17,-1.7764029999999997
22,2018-01-01 15:00:00,w,h,1.45074,3,0.226625,0,2.4737999999999998,3,1.45074,0.226625,"{'att': 285, 'def': 21}","{'att': 272, 'def': 30}",13.571428571428571,9.066666666666666,5,0,1.2241149999999998
23,2018-01-13 15:00:00,d,a,1.36341,0,0.622946,0,2.0119,1,1.36341,0.622946,"{'att': 245, 'def': 23}","{'att': 222, 'def': 35}",10.652173913043478,6.3428571428571425,8,8,0.740464
24,2018-01-20 15:00:00,w,h,1.51932,2,0.740795,0,2.0745,3,0.758155,0.740795,"{'att': 192, 'def': 22}","{'att': 235, 'def': 21}",8.727272727272727,11.19047619047619,6,4,0.017360000000000042
25,2018-01-31 19:45:00,l,a,2.65018,1,1.53072,2,2.2156000000000002,0,1.88901,1.53072,"{'att': 167, 'def': 17}","{'att': 246, 'def': 30}",9.823529411764707,8.2,2,5,0.35829
26,2018-02-03 15:00:00,d,h,1.48466,1,0.569943,1,2.1703,1,1.48466,0.569943,"{'att': 166, 'def': 24}","{'att': 298, 'def': 21}",6.916666666666667,14.19047619047619,8,2,0.9147170000000001
27,2018-02-10 17:30:00,l,a,0.109716,1,2.59121,5,0.054000000000000006,0,0.109716,2.59121,"{'att': 372, 'def': 13}","{'att': 159, 'def': 26}",28.615384615384617,6.115384615384615,3,19,-2.4814939999999996
28,2018-02-24 12:30:00,d,h,1.12487,1,0.166078,1,2.2457000000000003,1,1.12487,0.166078,"{'att': 97, 'def': 26}","{'att': 220, 'def': 30}",3.730769230769231,7.333333333333333,4,3,0.9587920000000001
