GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2017-08-12 15:00:00,w,a,1.73657,3,0.988934,0,2.0425,3,1.73657,0.988934,"{'att': 221, 'def': 32}","{'att': 117, 'def': 18}",6.90625,6.5,5,3,0.747636
2,2017-08-20 13:30:00,w,h,0.267008,1,0.973322,0,0.6132,3,0.267008,0.973322,"{'att': 218, 'def': 28}","{'att': 263, 'def': 19}",7.785714285714286,13.842105263157896,2,5,-0.706314
3,2017-08-26 15:00:00,d,h,1.51605,0,0.795911,0,1.9329,1,1.51605,0.795911,"{'att': 328, 'def': 26}","{'att': 149, 'def': 13}",12.615384615384615,11.461538461538462,5,2,0.7201389999999999
4,2017-09-11 20:00:00,l,a,0.339338,0,1.94969,2,0.1729,0,0.339338,1.94969,"{'att': 145, 'def': 19}","{'att': 246, 'def': 27}",7.631578947368421,9.11111111111111,1,3,-1.610352
5,2017-09-16 15:00:00,d,h,0.700349,1,1.24181,1,0.8007,1,0.700349,0.480681,"{'att': 183, 'def': 13}","{'att': 234, 'def': 15}",14.076923076923077,15.6,3,5,0.21966799999999997
6,2017-09-23 15:00:00,d,a,0.312561,0,0.369454,0,1.1349,1,0.312561,0.369454,"{'att': 246, 'def': 20}","{'att': 230, 'def': 17}",12.3,13.529411764705882,2,2,-0.05689300000000003
7,2017-09-30 12:30:00,l,h,0.196648,0,1.56089,4,0.321,0,0.196648,1.56089,"{'att': 349, 'def': 28}","{'att': 200, 'def': 15}",12.464285714285714,13.333333333333334,2,11,-1.3642420000000002
8,2017-10-14 15:00:00,l,a,0.596086,0,1.65446,2,0.37450000000000006,0,0.596086,1.65446,"{'att': 198, 'def': 18}","{'att': 351, 'def': 34}",11.0,10.323529411764707,3,4,-1.0583740000000001
9,2017-10-21 15:00:00,w,h,1.26744,2,0.807135,1,1.8124,3,1.26744,0.807135,"{'att': 398, 'def': 19}","{'att': 79, 'def': 21}",20.94736842105263,3.761904761904762,5,6,0.46030499999999985
10,2017-10-28 15:00:00,l,a,0.0554802,0,2.14257,3,0.0702,0,0.0554802,1.3631,"{'att': 474, 'def': 15}","{'att': 135, 'def': 21}",31.6,6.428571428571429,0,16,-1.3076197999999999
11,2017-11-04 15:00:00,w,h,0.260436,1,0.382005,0,1.0774,3,0.260436,0.382005,"{'att': 246, 'def': 20}","{'att': 240, 'def': 18}",12.3,13.333333333333334,0,2,-0.12156899999999998
12,2017-11-18 15:00:00,l,a,1.1633,0,1.38782,4,1.1729,0,1.1633,1.38782,"{'att': 105, 'def': 17}","{'att': 271, 'def': 14}",6.176470588235294,19.357142857142858,9,4,-0.22452000000000005
13,2017-11-26 16:00:00,l,h,0.537698,1,2.66178,2,0.1116,0,0.537698,1.90061,"{'att': 312, 'def': 13}","{'att': 61, 'def': 24}",24.0,2.5416666666666665,1,11,-1.362912
14,2017-11-29 19:45:00,l,a,0.475716,0,4.47889,5,0.0157,0,0.475716,4.47889,"{'att': 522, 'def': 19}","{'att': 207, 'def': 25}",27.473684210526315,8.28,3,19,-4.003174
15,2017-12-02 15:00:00,l,a,0.223429,0,0.820024,2,0.6525,0,0.223429,0.820024,"{'att': 169, 'def': 16}","{'att': 177, 'def': 22}",10.5625,8.045454545454545,4,7,-0.596595
16,2017-12-09 15:00:00,w,h,2.68125,2,0.273809,0,2.9114000000000004,3,2.68125,0.273809,"{'att': 219, 'def': 22}","{'att': 251, 'def': 18}",9.954545454545455,13.944444444444445,9,3,2.407441
17,2017-12-12 20:00:00,l,h,0.476748,1,1.8707,3,0.3389,0,0.476748,1.8707,"{'att': 500, 'def': 15}","{'att': 290, 'def': 16}",33.333333333333336,18.125,1,11,-1.393952
18,2017-12-16 15:00:00,w,a,3.49193,4,0.589103,1,2.9091,3,2.73076,0.589103,"{'att': 261, 'def': 33}","{'att': 152, 'def': 18}",7.909090909090909,8.444444444444445,4,7,2.141657
19,2017-12-23 15:00:00,d,a,1.09381,1,1.73805,1,0.8696,1,1.09381,1.73805,"{'att': 191, 'def': 24}","{'att': 142, 'def': 28}",7.958333333333333,5.071428571428571,3,5,-0.6442400000000001
20,2017-12-26 15:00:00,d,h,1.8756,1,1.19984,1,1.8579,1,1.8756,1.19984,"{'att': 183, 'def': 22}","{'att': 288, 'def': 20}",8.318181818181818,14.4,7,3,0.6757599999999999
21,2017-12-30 15:00:00,d,h,0.049118,0,1.20923,0,0.2845,1,0.049118,1.20923,"{'att': 122, 'def': 22}","{'att': 207, 'def': 26}",5.545454545454546,7.961538461538462,1,4,-1.160112
22,2018-01-01 15:00:00,l,a,0.226625,0,1.45074,3,0.3249,0,0.226625,1.45074,"{'att': 272, 'def': 30}","{'att': 285, 'def': 21}",9.066666666666666,13.571428571428571,0,5,-1.2241149999999998
23,2018-01-13 15:00:00,l,h,0.681,1,0.986853,4,1.0644,0,0.681,0.986853,"{'att': 139, 'def': 24}","{'att': 327, 'def': 22}",5.791666666666667,14.863636363636363,2,4,-0.30585299999999993
24,2018-01-20 15:00:00,l,a,0.238458,0,0.987799,2,0.5997,0,0.238458,0.987799,"{'att': 158, 'def': 16}","{'att': 131, 'def': 27}",9.875,4.851851851851852,0,3,-0.749341
25,2018-01-30 20:00:00,l,h,0.288048,0,2.05148,3,0.1785,0,0.288048,1.29032,"{'att': 566, 'def': 13}","{'att': 173, 'def': 20}",43.53846153846154,8.65,4,7,-1.0022719999999998
26,2018-02-03 15:00:00,l,a,0.13049,0,1.63389,2,0.1253,0,0.13049,0.743937,"{'att': 442, 'def': 23}","{'att': 143, 'def': 18}",19.217391304347824,7.944444444444445,4,14,-0.613447
27,2018-02-11 12:00:00,w,h,2.56699,4,0.433555,1,2.7859000000000003,3,1.80586,0.433555,"{'att': 218, 'def': 33}","{'att': 215, 'def': 19}",6.606060606060606,11.31578947368421,5,2,1.3723049999999999
28,2018-02-24 15:00:00,w,a,1.18101,2,1.50162,1,1.0885,3,1.18101,1.50162,"{'att': 205, 'def': 23}","{'att': 133, 'def': 23}",8.91304347826087,5.782608695652174,5,6,-0.32061000000000006
29,2018-03-03 15:00:00,l,a,0.138106,0,1.63794,2,0.19790000000000002,0,0.138106,1.63794,"{'att': 524, 'def': 21}","{'att': 121, 'def': 22}",24.952380952380953,5.5,0,7,-1.499834
30,2018-03-10 15:00:00,d,h,1.39381,0,0.0,0,2.5332,1,1.39381,0.0,"{'att': 69, 'def': 16}","{'att': 292, 'def': 8}",4.3125,36.5,9,0,1.39381
31,2018-03-17 15:00:00,l,h,0.220381,0,2.74705,2,0.0495,0,0.220381,1.98592,"{'att': 185, 'def': 39}","{'att': 218, 'def': 21}",4.743589743589744,10.380952380952381,2,6,-1.765539
32,2018-03-31 15:00:00,l,a,0.280847,0,2.53617,1,0.1009,0,0.280847,2.53617,"{'att': 359, 'def': 26}","{'att': 135, 'def': 23}",13.807692307692308,5.869565217391305,1,5,-2.2553229999999997
33,2018-04-07 14:00:00,d,a,1.48964,1,1.53244,1,1.3322,1,1.48964,1.53244,"{'att': 163, 'def': 21}","{'att': 277, 'def': 15}",7.761904761904762,18.466666666666665,3,5,-0.04279999999999995
34,2018-04-14 14:00:00,w,h,0.929512,1,0.306273,0,2.0118,3,0.929512,0.306273,"{'att': 204, 'def': 25}","{'att': 145, 'def': 16}",8.16,9.0625,7,7,0.623239
35,2018-04-28 14:00:00,l,h,0.56538,0,0.943754,2,0.9414,0,0.56538,0.943754,"{'att': 223, 'def': 28}","{'att': 231, 'def': 22}",7.964285714285714,10.5,6,4,-0.378374
36,2018-05-06 13:30:00,d,a,0.54565,0,0.78641,0,1.0995,1,0.54565,0.78641,"{'att': 302, 'def': 13}","{'att': 58, 'def': 17}",23.23076923076923,3.411764705882353,2,9,-0.24076000000000009
37,2018-05-09 19:45:00,d,a,0.631021,1,2.25256,1,0.3209,1,0.631021,2.25256,"{'att': 396, 'def': 21}","{'att': 109, 'def': 14}",18.857142857142858,7.785714285714286,1,26,-1.6215389999999998
38,2018-05-13 15:00:00,l,h,1.31031,0,2.3322,1,0.612,0,1.31031,2.3322,"{'att': 309, 'def': 32}","{'att': 197, 'def': 12}",9.65625,16.416666666666668,4,8,-1.0218899999999997
