GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2017-08-12 15:00:00,l,a,0.378659,0,1.18399,1,0.6263,0,0.378659,1.18399,"{'att': 96, 'def': 8}","{'att': 313, 'def': 18}",12.0,17.38888888888889,6,6,-0.805331
2,2017-08-19 15:00:00,l,h,0.766694,0,2.17717,2,0.4092,0,0.766694,2.17717,"{'att': 165, 'def': 16}","{'att': 230, 'def': 25}",10.3125,9.2,7,7,-1.4104759999999998
3,2017-08-26 12:30:00,l,h,0.415402,1,1.76626,2,0.393,0,0.415402,1.76626,"{'att': 316, 'def': 21}","{'att': 120, 'def': 29}",15.047619047619047,4.137931034482759,5,12,-1.350858
4,2017-09-09 15:00:00,l,a,0.577291,0,2.48732,3,0.2619,0,0.577291,2.48732,"{'att': 306, 'def': 19}","{'att': 232, 'def': 30}",16.105263157894736,7.733333333333333,2,12,-1.910029
5,2017-09-15 20:00:00,w,h,1.39529,2,0.874276,1,1.7984,3,1.39529,0.874276,"{'att': 217, 'def': 18}","{'att': 325, 'def': 15}",12.055555555555555,21.666666666666668,6,1,0.5210139999999999
6,2017-09-23 15:00:00,l,a,0.384728,1,2.21092,2,0.1456,0,0.384728,2.21092,"{'att': 210, 'def': 16}","{'att': 208, 'def': 23}",13.125,9.043478260869565,6,12,-1.8261920000000003
7,2017-09-30 15:00:00,d,h,1.39901,0,0.594808,0,2.0637,1,1.39901,0.594808,"{'att': 154, 'def': 14}","{'att': 275, 'def': 25}",11.0,11.0,18,1,0.8042020000000001
8,2017-10-14 15:00:00,l,a,0.17504,0,1.95684,1,0.1799,0,0.17504,1.95684,"{'att': 391, 'def': 9}","{'att': 130, 'def': 30}",43.44444444444444,4.333333333333333,1,17,-1.7817999999999998
9,2017-10-21 15:00:00,w,a,1.11834,2,1.60117,1,0.9179,3,0.357172,1.60117,"{'att': 182, 'def': 24}","{'att': 226, 'def': 29}",7.583333333333333,7.793103448275862,3,9,-1.243998
10,2017-10-28 17:30:00,l,h,0.455055,0,1.78362,1,0.41800000000000004,0,0.455055,1.78362,"{'att': 360, 'def': 16}","{'att': 264, 'def': 12}",22.5,22.0,8,14,-1.328565
11,2017-11-04 15:00:00,w,a,1.28703,1,0.676091,0,1.8820000000000001,3,1.28703,0.676091,"{'att': 189, 'def': 19}","{'att': 187, 'def': 21}",9.947368421052632,8.904761904761905,12,4,0.6109389999999999
12,2017-11-18 15:00:00,w,h,1.38782,4,1.1633,0,1.5512,3,1.38782,1.1633,"{'att': 271, 'def': 14}","{'att': 105, 'def': 17}",19.357142857142858,6.176470588235294,4,9,0.22452000000000005
13,2017-11-25 15:00:00,d,a,0.449075,0,0.879594,0,0.8598,1,0.449075,0.879594,"{'att': 222, 'def': 14}","{'att': 263, 'def': 42}",15.857142857142858,6.261904761904762,7,4,-0.430519
14,2017-11-29 19:45:00,l,h,0.915088,1,1.08519,2,1.1537,0,0.915088,1.08519,"{'att': 164, 'def': 16}","{'att': 307, 'def': 23}",10.25,13.347826086956522,6,5,-0.1701020000000001
15,2017-12-03 13:30:00,d,h,1.11195,1,1.00264,1,1.4379000000000002,1,1.11195,1.00264,"{'att': 250, 'def': 21}","{'att': 184, 'def': 31}",11.904761904761905,5.935483870967742,12,11,0.10931000000000002
16,2017-12-09 15:00:00,d,a,0.962374,2,4.61208,2,0.042800000000000005,1,0.962374,3.08974,"{'att': 156, 'def': 18}","{'att': 226, 'def': 28}",8.666666666666666,8.071428571428571,6,14,-2.127366
17,2017-12-13 20:00:00,l,a,0.815792,0,1.24043,1,0.9441,0,0.815792,1.24043,"{'att': 360, 'def': 14}","{'att': 233, 'def': 26}",25.714285714285715,8.961538461538462,6,13,-0.42463799999999996
18,2017-12-17 16:30:00,l,h,0.539178,0,3.25041,4,0.10670000000000002,0,0.539178,3.25041,"{'att': 416, 'def': 5}","{'att': 320, 'def': 32}",83.2,10.0,6,14,-2.711232
19,2017-12-23 15:00:00,l,a,0.334896,0,1.55724,4,0.39649999999999996,0,0.334896,1.55724,"{'att': 510, 'def': 13}","{'att': 128, 'def': 26}",39.23076923076923,4.923076923076923,2,14,-1.2223439999999999
20,2017-12-26 15:00:00,d,h,2.84928,3,1.87596,3,2.0279000000000003,1,2.84928,1.87596,"{'att': 166, 'def': 25}","{'att': 223, 'def': 30}",6.64,7.433333333333334,13,4,0.9733199999999997
21,2017-12-30 15:00:00,w,h,1.39955,2,0.599608,1,2.0225,3,1.39955,0.599608,"{'att': 271, 'def': 18}","{'att': 151, 'def': 28}",15.055555555555555,5.392857142857143,7,6,0.799942
22,2018-01-01 12:30:00,d,a,1.28248,2,2.37332,2,0.6717,1,1.28248,2.37332,"{'att': 208, 'def': 19}","{'att': 227, 'def': 23}",10.947368421052632,9.869565217391305,10,10,-1.09084
23,2018-01-14 13:30:00,w,h,0.822285,2,1.00956,1,1.1422999999999999,3,0.822285,1.00956,"{'att': 296, 'def': 29}","{'att': 151, 'def': 21}",10.206896551724139,7.190476190476191,9,3,-0.18727499999999997
24,2018-01-20 15:00:00,d,a,0.501886,1,0.980241,1,0.8241,1,0.501886,0.980241,"{'att': 165, 'def': 18}","{'att': 217, 'def': 17}",9.166666666666666,12.764705882352942,4,6,-0.478355
25,2018-01-31 19:45:00,w,a,1.42447,3,1.14795,0,1.6386,3,1.42447,1.14795,"{'att': 353, 'def': 38}","{'att': 168, 'def': 21}",9.289473684210526,8.0,3,5,0.2765199999999999
26,2018-02-03 15:00:00,w,h,1.91091,2,0.721222,1,2.2718,3,1.91091,0.721222,"{'att': 148, 'def': 19}","{'att': 198, 'def': 30}",7.7894736842105265,6.6,9,6,1.189688
27,2018-02-11 12:00:00,l,a,0.433555,1,2.56699,4,0.1345,0,0.433555,1.80586,"{'att': 215, 'def': 19}","{'att': 218, 'def': 33}",11.31578947368421,6.606060606060606,2,5,-1.3723049999999999
28,2018-02-24 15:00:00,d,h,1.20646,2,4.23567,2,0.0618,1,1.20646,4.23567,"{'att': 173, 'def': 25}","{'att': 292, 'def': 21}",6.92,13.904761904761905,12,7,-3.02921
29,2018-03-03 15:00:00,d,a,1.4035,1,2.97799,1,0.383,1,0.642327,2.97799,"{'att': 179, 'def': 9}","{'att': 150, 'def': 24}",19.88888888888889,6.25,1,10,-2.3356630000000003
30,2018-03-11 16:00:00,l,h,1.17387,1,2.53124,4,0.4096,0,1.17387,2.53124,"{'att': 313, 'def': 27}","{'att': 169, 'def': 20}",11.592592592592593,8.45,5,9,-1.35737
31,2018-03-17 15:00:00,w,h,0.685329,2,1.74488,1,0.5141,3,0.685329,1.74488,"{'att': 172, 'def': 20}","{'att': 277, 'def': 17}",8.6,16.294117647058822,6,8,-1.059551
32,2018-03-31 15:00:00,d,a,2.1146,2,0.76133,2,2.4101,1,1.35343,0.76133,"{'att': 176, 'def': 10}","{'att': 243, 'def': 34}",17.6,7.147058823529412,7,15,0.5921
33,2018-04-07 14:00:00,d,h,2.09227,2,1.14558,2,2.1047000000000002,1,2.09227,1.14558,"{'att': 212, 'def': 15}","{'att': 278, 'def': 16}",14.133333333333333,17.375,8,12,0.94669
34,2018-04-14 16:30:00,l,a,0.540593,0,2.6402,3,0.1661,0,0.540593,2.6402,"{'att': 356, 'def': 10}","{'att': 196, 'def': 25}",35.6,7.84,3,19,-2.0996070000000002
35,2018-04-18 18:45:00,l,h,1.18301,0,1.61597,2,0.9743000000000002,0,1.18301,1.61597,"{'att': 314, 'def': 15}","{'att': 237, 'def': 27}",20.933333333333334,8.777777777777779,1,12,-0.43296
36,2018-04-28 14:00:00,l,a,1.01741,1,1.72584,2,0.8318000000000001,0,1.01741,1.72584,"{'att': 176, 'def': 25}","{'att': 281, 'def': 21}",7.04,13.380952380952381,7,6,-0.7084300000000001
37,2018-05-05 15:00:00,w,h,1.69618,1,1.0138,0,1.9364,3,1.69618,1.0138,"{'att': 216, 'def': 9}","{'att': 182, 'def': 16}",24.0,11.375,8,10,0.68238
38,2018-05-13 15:00:00,w,a,1.38551,2,1.16179,1,1.5265,3,1.38551,1.16179,"{'att': 185, 'def': 13}","{'att': 211, 'def': 25}",14.23076923076923,8.44,7,7,0.22371999999999992
