GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
1,2017-08-12 15:00:00,d,h,2.21748,0,0.406196,0,2.6163000000000003,1,2.21748,0.406196,"{'att': 213, 'def': 25}","{'att': 219, 'def': 17}",8.52,12.882352941176471,16,1,1.8112840000000001
2,2017-08-19 15:00:00,w,h,2.1424,3,1.53269,2,1.8535000000000001,3,0.620063,1.53269,"{'att': 131, 'def': 27}","{'att': 305, 'def': 13}",4.851851851851852,23.46153846153846,14,1,-0.9126270000000001
3,2017-08-26 15:00:00,d,a,0.795911,0,1.51605,0,0.7917,1,0.795911,1.51605,"{'att': 149, 'def': 13}","{'att': 328, 'def': 26}",11.461538461538462,12.615384615384615,2,5,-0.7201389999999999
4,2017-09-09 15:00:00,l,h,0.331259,0,0.57794,2,0.9929999999999999,0,0.331259,0.57794,"{'att': 192, 'def': 19}","{'att': 201, 'def': 21}",10.105263157894736,9.571428571428571,6,3,-0.24668099999999998
5,2017-09-16 12:30:00,w,a,1.11428,1,2.03243,0,0.7139,3,1.11428,2.03243,"{'att': 188, 'def': 20}","{'att': 279, 'def': 22}",9.4,12.681818181818182,13,10,-0.9181500000000002
6,2017-09-23 15:00:00,l,h,0.802062,0,1.07247,1,1.012,0,0.802062,1.07247,"{'att': 179, 'def': 20}","{'att': 290, 'def': 19}",8.95,15.263157894736842,5,8,-0.270408
7,2017-09-30 15:00:00,l,a,1.42781,1,2.68136,2,0.5409999999999999,0,1.42781,1.92019,"{'att': 112, 'def': 19}","{'att': 374, 'def': 24}",5.894736842105263,15.583333333333334,14,9,-0.49238000000000004
8,2017-10-15 16:00:00,d,h,1.71445,2,0.950997,2,2.0066,1,0.953278,0.950997,"{'att': 185, 'def': 26}","{'att': 359, 'def': 20}",7.115384615384615,17.95,9,6,0.0022809999999999775
9,2017-10-21 17:30:00,w,h,2.02288,1,0.504128,0,2.5848,3,2.02288,0.504128,"{'att': 127, 'def': 26}","{'att': 300, 'def': 18}",4.884615384615385,16.666666666666668,7,0,1.5187519999999997
10,2017-10-29 13:30:00,d,a,0.54364,1,1.50533,1,0.48219999999999996,1,0.54364,1.50533,"{'att': 279, 'def': 25}","{'att': 282, 'def': 17}",11.16,16.58823529411765,5,5,-0.96169
11,2017-11-04 15:00:00,l,h,0.789259,0,0.137743,1,1.9682,0,0.789259,0.137743,"{'att': 157, 'def': 20}","{'att': 301, 'def': 8}",7.85,37.625,7,2,0.651516
12,2017-11-18 15:00:00,l,a,0.563886,0,2.06277,3,0.36970000000000003,0,0.563886,2.06277,"{'att': 315, 'def': 28}","{'att': 173, 'def': 20}",11.25,8.65,3,12,-1.4988839999999999
13,2017-11-26 13:30:00,w,h,1.97034,4,0.147724,1,2.7242,3,1.97034,0.147724,"{'att': 166, 'def': 14}","{'att': 383, 'def': 21}",11.857142857142858,18.238095238095237,4,1,1.822616
